titulo,ano,diretor,duracao,cor,generos,pais,classificacao,orcamento,receita,nota_imdb,likes_facebook,ator_1,ator_2,ator_3
Sphere ,1998,Barry Levinson,134,Color,Drama|Mystery|Sci-Fi|Thriller,USA,A partir de 13 anos,75000000,36976367,6,0,Peter Coyote,James Pickens Jr.,Huey Lewis
Doctor Dolittle ,1998,Betty Thomas,85,Color,Comedy|Family|Fantasy,USA,A partir de 13 anos,71500000,144156464,5.3,694,Oliver Platt,Raven-Symoné,Peter Boyle
Star Trek: Insurrection ,1998,Jonathan Frakes,103,Color,Action|Adventure|Sci-Fi|Thriller,USA,Livre,58000000,70117571,6.4,1000,LeVar Burton,Jonathan Frakes,Michael Dorn
The Siege ,1998,Edward Zwick,116,Color,Action|Thriller,USA,A partir de 18 anos,70000000,40932372,6.3,0,Denzel Washington,Bruce Willis,Mark Valley
Hard Rain ,1998,Mikael Salomon,97,Color,Action|Crime|Drama|Thriller,USA,A partir de 18 anos,70000000,19819494,5.8,815,Morgan Freeman,Minnie Driver,Randy Quaid
The X Files ,1998,Rob Bowman,121,Color,Drama|Mystery|Sci-Fi|Thriller,USA,A partir de 13 anos,66000000,83892374,7,0,Martin Landau,Mitch Pileggi,Jeffrey DeMunn
Saving Private Ryan ,1998,Steven Spielberg,169,Color,Action|Drama|War,USA,A partir de 18 anos,70000000,216119491,8.6,22000,Tom Hanks,Vin Diesel,Matt Damon
You've Got Mail ,1998,Nora Ephron,119,Color,Comedy|Drama|Romance,USA,Livre,65000000,115731542,6.5,0,Tom Hanks,Jean Stapleton,Dave Chappelle
The Mask of Zorro ,1998,Martin Campbell,136,Color,Action|Adventure|Comedy|Romance|Thriller|Western,USA,A partir de 13 anos,65000000,93771072,6.7,0,Anthony Hopkins,Tony Amendola,Stuart Wilson
The Truman Show ,1998,Peter Weir,103,Color,Comedy|Drama|Sci-Fi,USA,Livre,60000000,125603360,8.1,18000,Natascha McElhone,Noah Emmerich,Peter Krause
The Prince of Egypt ,1998,Brenda Chapman,99,Color,Adventure|Animation|Biography|Drama|Family|Fantasy|Musical,USA,Livre,70000000,101217900,7,0,Martin Short,Aria Noelle Curzon,Eden Riegel
Antz ,1998,Eric Darnell,83,Color,Adventure|Animation|Comedy|Family,USA,Livre,105000000,90646554,6.6,0,Sylvester Stallone,Woody Allen,Anne Bancroft
The Horse Whisperer ,1998,Robert Redford,170,Color,Drama|Romance|Western,USA,A partir de 13 anos,60000000,75370763,6.5,0,Scarlett Johansson,Kristin Scott Thomas,Jessalyn Gilsig
A Civil Action ,1998,Steven Zaillian,115,Color,Drama,USA,A partir de 13 anos,60000000,56702901,6.5,1000,Robert Duvall,Kathleen Quinlan,Sydney Pollack
Practical Magic ,1998,Griffin Dunne,104,Color,Comedy|Drama|Fantasy|Romance,USA,A partir de 13 anos,48000000,46611204,6.1,0,Goran Visnjic,Dianne Wiest,Stockard Channing
Mercury Rising ,1998,Harold Becker,111,Color,Action|Crime|Drama|Thriller,USA,A partir de 18 anos,60000000,32940507,6.1,0,Bruce Willis,Miko Hughes,Carrie Preston
Holy Man ,1998,Stephen Herek,114,Color,Comedy|Drama,USA,Livre,60000000,12065985,4.9,296,Kelly Preston,Morgan Fairchild,Eric McCormack
Beloved ,1998,Jonathan Demme,172,Color,Drama|History|Horror,USA,A partir de 18 anos,55000000,22843047,5.9,853,Oprah Winfrey,Kimberly Elise,Hill Harper
The Thin Red Line ,1998,Terrence Malick,215,Color,Drama|War,USA,A partir de 18 anos,52000000,36385763,7.6,0,Nick Stahl,Miranda Otto,Dash Mihok
Patch Adams ,1998,Tom Shadyac,115,Color,Biography|Comedy|Drama|Romance,USA,A partir de 13 anos,50000000,135014968,6.7,0,Robin Williams,Philip Seymour Hoffman,Monica Potter
Stepmom ,1998,Chris Columbus,124,Color,Comedy|Drama,USA,A partir de 13 anos,50000000,91030827,6.7,0,Julia Roberts,Liam Aiken,Herbert Russell
Out of Sight ,1998,Steven Soderbergh,123,Color,Crime|Drama|Romance|Thriller,USA,A partir de 18 anos,48000000,37339525,7,0,Don Cheadle,Albert Brooks,Keith Hudson
Blade ,1998,Stephen Norrington,110,Color,Action|Horror,USA,A partir de 18 anos,45000000,70001065,7.1,0,Sanaa Lathan,Traci Lords,Udo Kier
A Bug's Life ,1998,John Lasseter,95,Color,Adventure|Animation|Comedy|Family|Fantasy,USA,Outros,120000000,162792677,7.2,0,Kevin Spacey,Madeline Kahn,John Ratzenberger
Deep Rising ,1998,Stephen Sommers,106,Color,Action|Adventure|Horror|Sci-Fi,USA,A partir de 18 anos,45000000,11146409,6,0,Djimon Hounsou,Jason Flemyng,Wes Studi
Small Soldiers ,1998,Joe Dante,108,Color,Action|Adventure|Comedy|Family|Sci-Fi,USA,A partir de 13 anos,40000000,53955614,6.1,0,Kirsten Dunst,Denis Leary,Robert Picardo
The Magic Sword: Quest for Camelot ,1998,Frederik Du Chau,86,Color,Adventure|Animation|Comedy|Drama|Family|Fantasy|Musical,USA,Outros,40000000,22717758,6.2,0,Gary Oldman,Jaleel White,Eric Idle
The Man in the Iron Mask ,1998,Randall Wallace,132,Color,Action|Adventure,USA,A partir de 13 anos,35000000,56876365,6.4,0,Leonardo DiCaprio,Anne Parillaud,Judith Godrèche
Hope Floats ,1998,Forest Whitaker,114,Color,Drama|Romance,USA,A partir de 13 anos,30000000,60033780,5.9,0,Bill Cobbs,Harry Connick Jr.,Gena Rowlands
Bulworth ,1998,Warren Beatty,108,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,30000000,26525834,6.8,0,Warren Beatty,Kirk Baltz,Graham Beckel
One True Thing ,1998,Carl Franklin,127,Color,Drama,USA,A partir de 18 anos,30000000,23209440,7,592,Meryl Streep,William Hurt,Tom Everett Scott
The Replacement Killers ,1998,Antoine Fuqua,96,Color,Action|Crime|Thriller,USA,A partir de 18 anos,30000000,18967571,6.1,629,Mira Sorvino,Clifton Collins Jr.,Patrick Kilpatrick
The Rugrats Movie ,1998,Igor Kovalyov,83,Color,Adventure|Animation|Comedy|Drama|Family|Musical,USA,Outros,24000000,100491683,5.9,418,Elizabeth Daily,Cree Summer,Christine Cavanaugh
The Newton Boys ,1998,Richard Linklater,123,Color,Action|Crime|Drama|History|Western,USA,A partir de 13 anos,27000000,10297897,6,315,Matthew McConaughey,Lew Temple,Dwight Yoakam
Shakespeare in Love ,1998,John Madden,123,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,25000000,100241322,7.2,0,Tom Wilkinson,Martin Clunes,Simon Callow
Ever After: A Cinderella Story ,1998,Andy Tennant,121,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,26000000,65703412,7,0,Anjelica Huston,Dougray Scott,Jeanne Moreau
He Got Game ,1998,Spike Lee,136,Color,Drama|Sport,USA,A partir de 18 anos,25000000,21554585,6.9,0,Denzel Washington,Milla Jovovich,Rosario Dawson
Without Limits ,1998,Robert Towne,117,Color,Biography|Drama|Sport,USA,A partir de 13 anos,25000000,777423,7.2,942,Billy Burke,Monica Potter,Billy Crudup
I Still Know What You Did Last Summer ,1998,Danny Cannon,100,Color,Horror|Mystery,USA,A partir de 18 anos,24000000,39989008,4.6,891,Muse Watson,Mekhi Phifer,Bill Cobbs
Meet the Deedles ,1998,Steve Boyum,93,Color,Comedy|Family,USA,Livre,24000000,4308981,3.9,839,Paul Walker,M.C. Gainey,A.J. Langer
The Waterboy ,1998,Frank Coraci,90,Black and White,Comedy|Sport,USA,A partir de 13 anos,20000000,161487252,6.1,0,Adam Sandler,Clint Howard,Peter Dante
There's Something About Mary ,1998,Bobby Farrelly,107,Color,Comedy|Romance,USA,A partir de 18 anos,23000000,176483808,7.1,0,Sarah Silverman,Lin Shaye,Richard Tyson
How Stella Got Her Groove Back ,1998,Kevin Rodney Sullivan,124,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,20000000,37672350,5.5,0,Richard Lawson,James Pickens Jr.,Barry Shabaka Henley
Wild Things ,1998,John McNaughton,115,Color,Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,20000000,29753944,6.5,0,Bill Murray,Robert Wagner,Jeff Perry
Vampires ,1998,John Carpenter,104,Color,Action|Horror|Thriller,USA,A partir de 18 anos,20000000,20241395,6.1,0,Sheryl Lee,Cary-Hiroyuki Tagawa,Maximilian Schell
Simon Birch ,1998,Mark Steven Johnson,114,Color,Comedy|Drama|Family,USA,Livre,30000000,18252684,6.9,0,Oliver Platt,Jan Hooks,Dana Ivey
Fear and Loathing in Las Vegas ,1998,Terry Gilliam,118,Color,Adventure|Comedy|Drama,USA,A partir de 18 anos,18500000,10562387,7.7,15000,Johnny Depp,Michael Jeter,Ellen Barkin
A Night at the Roxbury ,1998,John Fortenberry,82,Color,Comedy|Music|Romance,USA,A partir de 13 anos,17000000,30324946,6.2,0,Will Ferrell,Chris Kattan,Dan Hedaya
The Faculty ,1998,Robert Rodriguez,104,Color,Horror|Mystery|Sci-Fi,USA,A partir de 18 anos,15000000,40064955,6.4,0,Jordana Brewster,Salma Hayek,Clea DuVall
The Object of My Affection ,1998,Nicholas Hytner,111,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,15000000,29106737,6,849,Liam Aiken,Tim Daly,Kali Rocha
Home Fries ,1998,Dean Parisot,91,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,15000000,10443316,5,247,Catherine O'Hara,Jake Busey,Shelley Duvall
The Big Lebowski ,1998,Joel Coen,117,Color,Comedy|Crime,USA,A partir de 18 anos,15000000,17439163,8.2,35000,Philip Seymour Hoffman,Jeff Bridges,Steve Buscemi
The Love Letter ,1998,Dan Curtis,99,Color,Fantasy|Romance,USA,Outros,NA,NA,7.4,515,Jennifer Jason Leigh,Campbell Scott,Estelle Parsons
Urban Legend ,1998,Jamie Blanks,99,Color,Horror|Mystery|Thriller,USA,A partir de 18 anos,14000000,38048637,5.5,0,Alicia Witt,Loretta Devine,Julian Richings
Dead Man on Campus ,1998,Alan Cohn,96,Color,Comedy,USA,A partir de 18 anos,14000000,15062898,6,645,Alyson Hannigan,Linda Cardellini,Poppy Montgomery
The Big Hit ,1998,Kirk Wong,91,Color,Action|Comedy|Crime|Thriller,USA,A partir de 18 anos,13000000,27052167,6.1,934,Bokeem Woodbine,Elliott Gould,Antonio Sabato Jr.
Woo ,1998,Daisy von Scherler Mayer,84,Color,Comedy|Romance,USA,A partir de 18 anos,13000000,8026971,3.8,204,LL Cool J,Jada Pinkett Smith,Dave Chappelle
54 ,1998,Mark Christopher,121,Color,Drama|Music,USA,A partir de 18 anos,13000000,16574731,5.8,0,Salma Hayek,Ellen Albertini Dow,Sela Ward
Rounders ,1998,John Dahl,121,Color,Crime|Drama,USA,A partir de 18 anos,12000000,22905674,7.4,0,Matt Damon,Martin Landau,Gretchen Mol
Living Out Loud ,1998,Richard LaGravenese,100,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,12000000,12902790,6.6,242,Holly Hunter,Eddie Cibrian,Jenette Goldstein
Celebrity ,1998,Woody Allen,113,Black and White,Comedy|Drama,USA,A partir de 18 anos,12000000,5032496,6.3,652,Melanie Griffith,Aleksa Palladino,Greg Mottola
Can't Hardly Wait ,1998,Harry Elfont,100,Color,Comedy|Romance,USA,A partir de 13 anos,10000000,25339117,6.5,0,Ethan Embry,Lauren Ambrose,Charlie Korsmo
Rushmore ,1998,Wes Anderson,93,Color,Comedy|Drama,USA,A partir de 18 anos,9000000,17096053,7.7,5000,Bill Murray,Connie Nielsen,Olivia Williams
Very Bad Things ,1998,Peter Berg,100,Color,Comedy|Crime|Thriller,USA,A partir de 18 anos,10000000,9801782,6.3,0,Jon Favreau,Daniel Stern,Jeanne Tripplehorn
American History X ,1998,Tony Kaye,101,Black and White,Crime|Drama,USA,A partir de 18 anos,7500000,6712241,8.6,35000,Ethan Suplee,Beverly D'Angelo,Stacy Keach
Half Baked ,1998,Tamra Davis,82,Color,Comedy|Crime,USA,A partir de 18 anos,8000000,17278980,6.7,0,Dave Chappelle,Harland Williams,Clarence Williams III
Chairman of the Board ,1998,Alex Zamm,95,Color,Comedy,USA,A partir de 13 anos,10000000,306715,2.3,724,Taylor Negron,Raquel Welch,Larry Miller
The Players Club ,1998,Ice Cube,104,Color,Comedy|Drama,USA,A partir de 18 anos,4500000,23031390,5.6,575,Bernie Mac,Monica Calhoun,Chrystale Wilson
Slums of Beverly Hills ,1998,Tamara Jenkins,91,Color,Comedy|Drama,USA,A partir de 18 anos,5000000,5480318,6.6,462,Natasha Lyonne,Kevin Corrigan,Jessica Walter
Zero Effect ,1998,Jake Kasdan,116,Color,Comedy|Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,5000000,1980338,7,507,Kim Dickens,Ryan O'Neal,Angela Featherstone
Desert Blue ,1998,Morgan J. Freeman,90,Color,Drama,USA,A partir de 18 anos,2000000,99147,6.2,69,Ethan Suplee,John Heard,Sara Gilbert
The Velocity of Gary ,1998,Dan Ireland,100,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,4000000,NA,5,98,Salma Hayek,Danny Arroyo,Olivia d'Abo
I Got the Hook Up ,1998,Michael Martin,93,Color,Comedy,USA,A partir de 18 anos,3500000,10305534,3.9,280,Joe Estevez,Master P,Anthony Johnson
Gods and Monsters ,1998,Bill Condon,105,Black and White,Biography|Drama,USA,A partir de 18 anos,3500000,6390032,7.5,0,Brendan Fraser,Lynn Redgrave,Kevin J. O'Connor
Taxman ,1998,Avi Nesher,104,Color,Action|Comedy|Crime|Thriller,USA,A partir de 18 anos,1000000,NA,5.5,18,Fisher Stevens,Elizabeth Berkley,Robert Townsend
Happiness ,1998,Todd Solondz,134,Color,Comedy|Drama,USA,Outros,3000000,3000000,7.8,0,Philip Seymour Hoffman,Jon Lovitz,Dylan Baker
"Dancer, Texas Pop. 81 ",1998,Tim McCanlies,97,Color,Comedy|Drama|Family,USA,Livre,NA,565592,6.8,500,Ethan Embry,Michael O'Neill,Alexandra Holden
Six-String Samurai ,1998,Lance Mungia,91,Color,Action|Adventure|Comedy|Drama|Music|Sci-Fi,USA,A partir de 13 anos,2000000,124494,6.7,0,Jeffrey Falcon,Stephane Gauger,Kim De Angelo
Buffalo '66 ,1998,Vincent Gallo,110,Color,Comedy|Crime|Drama|Romance,USA,A partir de 18 anos,1500000,2365931,7.5,0,Anjelica Huston,Vincent Gallo,Jan-Michael Vincent
Mercury Rising ,1998,Harold Becker,111,Color,Action|Crime|Drama|Thriller,USA,A partir de 18 anos,60000000,32940507,6.1,0,Bruce Willis,Miko Hughes,Carrie Preston
Next Stop Wonderland ,1998,Brad Anderson,104,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,1000000,3386698,6.7,392,Philip Seymour Hoffman,Callie Thorne,Holland Taylor
Slam ,1998,Marc Levin,100,Color,Drama,USA,A partir de 18 anos,1000000,982214,7.2,603,Sonja Sohn,Saul Williams,Bonz Malone
Safe Men ,1998,John Hamburg,88,Color,Comedy|Crime,USA,A partir de 18 anos,1000000,21210,6.1,157,Harvey Fierstein,Michael Lerner,Josh Pais
Naturally Native ,1998,Jennifer Wynne Farmer,107,Color,Drama,USA,A partir de 13 anos,700000,10508,6.5,102,Irene Bedard,Akima,Max Gail
Broken Vessels ,1998,Scott Ziehl,90,Color,Drama,USA,A partir de 18 anos,600000,13493,6.6,51,William Smith,Jason London,Brent David Fraser
The Love Letter ,1998,Dan Curtis,99,Color,Fantasy|Romance,USA,Outros,NA,NA,7.4,515,Jennifer Jason Leigh,Campbell Scott,Estelle Parsons
The Mighty ,1998,Peter Chelsom,100,Color,Comedy|Drama,USA,A partir de 13 anos,NA,2643689,7.3,0,Kieran Culkin,Elden Henson,Gena Rowlands
Pi ,1998,Darren Aronofsky,84,Black and White,Drama|Mystery|Thriller,USA,A partir de 18 anos,60000,3216970,7.5,24000,Mark Margolis,Clint Mansell,Stanley B. Herman
20 Dates ,1998,Myles Berkowitz,87,Color,Biography|Comedy|Romance,USA,A partir de 18 anos,60000,536767,5.3,30,Tia Carrere,Tom Ardavany,Robert McKee
