titulo,ano,diretor,duracao,cor,generos,pais,classificacao,orcamento,receita,nota_imdb,likes_facebook,ator_1,ator_2,ator_3
The Great Raid ,2005,John Dahl,132,Black and White,Action|Drama|War,USA,A partir de 18 anos,80000000,10166502,6.7,0,James Franco,Clayne Crawford,Paolo Montalban
Just Like Heaven ,2005,Mark Waters,95,Color,Comedy|Fantasy|Romance,USA,A partir de 13 anos,58000000,48291624,6.7,0,Jon Heder,Ivana Milicevic,Willie Garson
Hitch ,2005,Andy Tennant,118,Color,Comedy|Romance,USA,A partir de 13 anos,70000000,177575142,6.6,0,Will Smith,Michael Rapaport,Kevin Sussman
Flightplan ,2005,Robert Schwentke,98,Color,Drama|Mystery|Thriller,USA,A partir de 13 anos,55000000,89706988,6.2,0,Erika Christensen,Michael Irby,Haley Ramm
Æon Flux ,2005,Karyn Kusama,93,Color,Action|Sci-Fi,USA,A partir de 13 anos,62000000,25857987,5.5,0,Charlize Theron,Sophie Okonedo,Paterson Joseph
Elizabethtown ,2005,Cameron Crowe,123,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,57000000,26838389,6.4,0,Orlando Bloom,Kirsten Dunst,Judy Greer
The Dukes of Hazzard ,2005,Jay Chandrasekhar,107,Color,Action|Adventure|Comedy,USA,A partir de 13 anos,50000000,80270227,5.1,0,Alice Greczyn,Jessica Simpson,Michael Weston
The Ring Two ,2005,Hideo Nakata,128,Color,Horror|Mystery,USA,A partir de 13 anos,NA,75888270,5.4,0,Naomi Watts,Gary Cole,Sissy Spacek
V for Vendetta ,2005,James McTeigue,132,Color,Action|Drama|Thriller,USA,A partir de 18 anos,54000000,70496802,8.2,48000,Natalie Portman,Eddie Marsan,Rupert Graves
Herbie Fully Loaded ,2005,Angela Robinson,101,Color,Adventure|Comedy|Family|Fantasy|Romance|Sport,USA,Outros,50000000,66002004,4.7,1000,Scoot McNairy,Thomas Lennon,Cheryl Hines
Syriana ,2005,Stephen Gaghan,128,Color,Drama|Thriller,USA,A partir de 18 anos,50000000,50815288,7,0,Matt Damon,Amr Waked,Kayvan Novak
The Adventures of Sharkboy and Lavagirl 3-D ,2005,Robert Rodriguez,93,Color,Action|Adventure|Family|Fantasy,USA,Livre,50000000,39177541,3.5,0,Taylor Lautner,Kristin Davis,Taylor Dooley
Man of the House ,2005,Stephen Herek,100,Color,Action|Comedy,USA,A partir de 13 anos,40000000,19118247,5.4,779,Christina Milian,Vanessa Ferlito,Kelli Garner
Into the Blue ,2005,John Stockwell,110,Color,Action|Adventure|Crime|Thriller,USA,A partir de 13 anos,50000000,18472363,5.8,0,Paul Walker,James Frain,Ashley Scott
Coach Carter ,2005,Thomas Carter,136,Color,Drama|Sport,USA,A partir de 13 anos,30000000,67253092,7.2,0,Channing Tatum,Rick Gonzalez,Robert Ri'chard
Kicking & Screaming ,2005,Jesse Dylan,95,Color,Comedy|Family|Romance|Sport,USA,Livre,45000000,52580895,5.6,743,Josh Hutcherson,Will Ferrell,Robert Duvall
The Hitchhiker's Guide to the Galaxy ,2005,Garth Jennings,109,Color,Adventure|Comedy|Sci-Fi,USA,Livre,50000000,51019112,6.8,10000,Zooey Deschanel,Kelly Macdonald,Thomas Lennon
The Producers ,2005,Susan Stroman,134,Color,Comedy|Musical,USA,A partir de 13 anos,45000000,19377727,6.4,0,Jon Lovitz,Will Ferrell,Matthew Broderick
Lord of War ,2005,Andrew Niccol,122,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,50000000,24127895,7.6,10000,Nicolas Cage,Jeremy Crutchley,Jared Burke
Sin City ,2005,Frank Miller,147,Black and White,Crime|Thriller,USA,A partir de 18 anos,40000000,74098862,8.1,13000,Rosario Dawson,Powers Boothe,Jason Douglas
The Skeleton Key ,2005,Iain Softley,104,Black and White,Horror|Mystery|Thriller,USA,A partir de 13 anos,43000000,47806295,6.5,0,Gena Rowlands,Deneen Tyler,Joy Bryant
Fever Pitch ,2005,Bobby Farrelly,104,Color,Comedy|Drama|Romance|Sport,USA,A partir de 13 anos,30000000,42071069,6.2,0,Jimmy Fallon,KaDee Strickland,Ione Skye
Get Rich or Die Tryin' ,2005,Jim Sheridan,117,Color,Biography|Crime|Drama|Music,USA,A partir de 18 anos,40000000,30981850,5,0,50 Cent,Bill Duke,Marc John Jefferies
Rent ,2005,Chris Columbus,135,Color,Drama|Musical|Romance,USA,A partir de 13 anos,40000000,29077547,7,3000,Rosario Dawson,David Fine,Jesse L. Martin
Serenity ,2005,Joss Whedon,119,Color,Action|Adventure|Sci-Fi|Thriller,USA,A partir de 13 anos,40000000,25335935,8,14000,Adam Baldwin,Sean Maher,Michael Hitchcock
Guess Who ,2005,Kevin Rodney Sullivan,105,Color,Comedy|Romance,USA,A partir de 13 anos,35000000,67962333,5.9,919,Bernie Mac,Nicole Sullivan,Sherri Shepherd
Sky High ,2005,Mike Mitchell,100,Color,Adventure|Comedy|Family|Sci-Fi,USA,Livre,35000000,63939454,6.2,0,Michael Angarano,Kelly Preston,Nicholas Braun
Must Love Dogs ,2005,Gary David Goldberg,98,Color,Comedy|Romance,USA,A partir de 13 anos,30000000,43894863,5.9,0,Stockard Channing,Victor Webster,Elizabeth Perkins
Cursed ,2005,Wes Craven,99,Color,Comedy|Horror,USA,A partir de 13 anos,35000000,19294901,5,0,Shannon Elizabeth,Portia de Rossi,Derek Mears
Goal! The Dream Begins ,2005,Danny Cannon,118,Color,Drama|Romance|Sport,USA,A partir de 13 anos,10000000,4280577,6.8,0,Sean Pertwee,Kuno Becker,Stephen Dillane
Dreamer: Inspired by a True Story ,2005,John Gatins,98,Color,Drama|Family|Sport,USA,Livre,32000000,32701088,6.9,0,Ken Howard,Freddy Rodríguez,Holmes Osborne
A History of Violence ,2005,David Cronenberg,96,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,32000000,31493782,7.5,0,Viggo Mortensen,Kyle Schmid,William Hurt
Four Brothers ,2005,John Singleton,109,Color,Action|Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,45000000,74484168,6.9,0,Josh Charles,Tony Nappo,Fionnula Flanagan
Racing Stripes ,2005,Frederik Du Chau,102,Color,Adventure|Comedy|Drama|Family|Sport,USA,Livre,NA,49186871,5.2,771,Bruce Greenwood,Frankie Muniz,M. Emmet Walsh
Corpse Bride ,2005,Tim Burton,77,Color,Animation|Drama|Family|Fantasy|Musical|Romance,USA,Livre,40000000,53337608,7.4,0,Johnny Depp,Christopher Lee,Joanna Lumley
Assault on Precinct 13 ,2005,Jean-François Richet,109,Color,Action|Crime|Drama|Thriller,USA,A partir de 18 anos,20000000,19976073,6.3,999,Brian Dennehy,Drea de Matteo,Hugh Dillon
North Country ,2005,Niki Caro,126,Color,Drama,USA,A partir de 18 anos,35000000,18324242,7.3,0,Jeremy Renner,Charlize Theron,Sissy Spacek
The Cave ,2005,Bruce Hunt,93,Color,Adventure|Horror|Thriller,USA,A partir de 13 anos,30000000,14888028,5.1,0,Eddie Cibrian,Cole Hauser,Marcel Iures
The New World ,2005,Terrence Malick,150,Color,Biography|Drama|History|Romance,USA,A partir de 13 anos,30000000,12712093,6.7,0,Christian Bale,Michael Greyeyes,Wes Studi
An Unfinished Life ,2005,Lasse Hallström,108,Color,Drama,USA,A partir de 13 anos,30000000,8535575,7,0,Morgan Freeman,Camryn Manheim,Lynda Boyd
Supercross ,2005,Steve Boyum,80,Color,Action|Drama|Romance|Sport,USA,A partir de 13 anos,NA,3101301,4,353,Channing Tatum,Mike Vogel,Steve Howey
Walk the Line ,2005,James Mangold,153,Color,Biography|Drama|Music|Romance,USA,A partir de 13 anos,28000000,119518352,7.9,11000,Sandra Ellis Lafferty,Dallas Roberts,Tyler Hilton
The Jacket ,2005,John Maybury,94,Color,Drama|Mystery|Sci-Fi|Thriller,USA,A partir de 18 anos,29000000,6301131,7.1,0,Jennifer Jason Leigh,Jason Lewis,Angel Coulby
The 40-Year-Old Virgin ,2005,Judd Apatow,133,Color,Comedy|Romance,USA,A partir de 18 anos,26000000,109243478,7.1,0,Steve Carell,Romany Malco,Gerry Bednob
Red Eye ,2005,Wes Craven,85,Color,Mystery|Thriller,USA,A partir de 13 anos,26000000,57859105,6.5,0,Robert Pine,Carl Gilliard,Suzie Plakson
Hide and Seek ,2005,John Polson,101,Color,Drama|Horror|Mystery|Thriller,USA,A partir de 18 anos,30000000,51097664,5.9,0,Robert De Niro,Dylan Baker,Robert John Burke
Nanny McPhee ,2005,Kirk Jones,97,Color,Comedy|Family|Fantasy,USA,Livre,25000000,47124400,6.6,0,Colin Firth,Kelly Macdonald,Imelda Staunton
The Sisterhood of the Traveling Pants ,2005,Ken Kwapis,119,Color,Comedy|Drama|Family|Romance,USA,Livre,25000000,39008741,6.6,0,Mike Vogel,America Ferrera,Kyle Schmid
Beauty Shop ,2005,Bille Woodruff,105,Color,Comedy,USA,A partir de 13 anos,NA,36310118,5.5,671,Alfre Woodard,Keshia Knight Pulliam,LisaRaye McCoy
Ice Princess ,2005,Tim Fywell,98,Color,Comedy|Drama|Family|Sport,USA,Outros,NA,24381334,6,901,Connie Ray,Trevor Blumas,Amy Stewart
A Lot Like Love ,2005,Nigel Cole,107,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,30000000,21835784,6.6,0,Aimee Garcia,Tyrone Giordano,James Read
The Greatest Game Ever Played ,2005,Bill Paxton,120,Color,Drama|History|Sport,USA,Livre,NA,15331289,7.5,0,Stephen Dillane,Matthew Knight,Amanda Tilson
Lords of Dogtown ,2005,Catherine Hardwicke,107,Color,Biography|Drama|Sport,USA,A partir de 13 anos,25000000,11008432,7.1,5000,Heath Ledger,Michael Angarano,Rebecca De Mornay
Underclassman ,2005,Marcos Siega,95,Color,Action|Comedy|Crime|Drama|Thriller,USA,A partir de 13 anos,25000000,5654777,4.1,206,Cheech Marin,Nick Cannon,Kaylee DeFer
King's Ransom ,2005,Jeffrey W. Byrd,95,Color,Comedy|Crime,USA,A partir de 13 anos,15000000,4006906,4.1,83,Donald Faison,Loretta Devine,Regina Hall
BloodRayne ,2005,Uwe Boll,92,Color,Action|Adventure|Fantasy|Horror,USA,A partir de 18 anos,25000000,1550000,2.9,937,Meat Loaf,Udo Kier,Michael Paré
Derailed ,2005,Mikael Håfström,112,Color,Drama|Thriller,USA,A partir de 18 anos,22000000,36020063,6.6,0,Denis O'Hare,RZA,Xzibit
Deuce Bigalow: European Gigolo ,2005,Mike Bigelow,83,Color,Comedy,USA,A partir de 18 anos,22000000,22264487,4.6,887,Carlos Ponce,Eddie Griffin,Charles Keating
The Island ,2005,Michael Bay,136,Color,Action|Adventure|Romance|Sci-Fi|Thriller,USA,A partir de 13 anos,126000000,35799026,6.9,0,Scarlett Johansson,Steve Buscemi,Djimon Hounsou
Are We There Yet? ,2005,Brian Levant,95,Color,Adventure|Comedy|Family|Romance,USA,Livre,32000000,82301521,4.6,773,Nia Long,Tracy Morgan,Jay Mohr
Boogeyman ,2005,Stephen Kay,89,Color,Drama|Horror|Mystery|Thriller,USA,A partir de 13 anos,20000000,46363118,4.1,1000,Barry Watson,Skye McCole Bartusiak,Charles Mesure
Pooh's Heffalump Movie ,2005,Frank Nissen,68,Color,Animation|Family|Fantasy|Mystery,USA,Outros,20000000,18081626,6.4,264,Kath Soucie,Brenda Blethyn,John Fiedler
The Weather Man ,2005,Gore Verbinski,102,Color,Comedy|Drama,USA,A partir de 18 anos,22000000,12469811,6.6,0,Nicolas Cage,Hope Davis,Michael Rispoli
The Game of Their Lives ,2005,David Anspaugh,101,Color,Drama|History|Sport,USA,Livre,20000000,375474,6.2,445,Gerard Butler,Costas Mandylor,Jimmy Jean-Louis
The Amityville Horror ,2005,Andrew Douglas,90,Color,Drama|Horror|Mystery|Thriller,USA,A partir de 18 anos,19000000,64255243,6,0,Jimmy Bennett,Chloë Grace Moretz,Ryan Reynolds
The Exorcism of Emily Rose ,2005,Scott Derrickson,122,Color,Drama|Horror|Thriller,USA,A partir de 13 anos,20000000,75072454,6.7,0,Tom Wilkinson,Colm Feore,JR Bourne
The Family Stone ,2005,Thomas Bezucha,103,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,17000000,6061759,6.3,0,Craig T. Nelson,Paul Schneider,Tyrone Giordano
Hoodwinked! ,2005,Cory Edwards,80,Color,Action|Animation|Comedy|Crime|Family,USA,Livre,17500000,51053787,6.5,0,Anne Hathaway,Chazz Palminteri,Jim Belushi
Slow Burn ,2005,Wayne Beach,93,Color,Drama|Mystery|Thriller,USA,A partir de 18 anos,15500000,1181197,5.9,191,Mekhi Phifer,LL Cool J,Fisher Stevens
The Wedding Date ,2005,Clare Kilner,90,Color,Comedy|Romance,USA,A partir de 13 anos,15000000,31585300,6.1,0,Jack Davenport,Debra Messing,Holland Taylor
Because of Winn-Dixie ,2005,Wayne Wang,106,Color,Comedy|Drama|Family,USA,Livre,14000000,32645546,6.4,1000,Cicely Tyson,Luke Benward,Eva Marie Saint
Kiss Kiss Bang Bang ,2005,Shane Black,103,Color,Comedy|Crime|Mystery,USA,A partir de 18 anos,15000000,4235837,7.6,0,Robert Downey Jr.,Corbin Bernsen,Larry Miller
Brokeback Mountain ,2005,Ang Lee,134,Color,Drama|Romance,USA,A partir de 18 anos,14000000,83025853,7.7,13000,Jake Gyllenhaal,Heath Ledger,Anne Hathaway
The Upside of Anger ,2005,Mike Binder,118,Color,Comedy|Drama,USA,A partir de 18 anos,9000000,18761993,6.9,549,Alicia Witt,Erika Christensen,Joan Allen
Duma ,2005,Carroll Ballard,100,Color,Adventure|Drama|Family,USA,Livre,12000000,860002,7.3,0,Eamonn Walker,Hope Davis,Campbell Scott
Romance & Cigarettes ,2005,John Turturro,105,Color,Comedy|Musical|Romance,USA,A partir de 18 anos,NA,540085,6.3,0,Kate Winslet,Steve Buscemi,Eddie Izzard
Roll Bounce ,2005,Malcolm D. Lee,112,Color,Comedy|Drama|Music|Romance,USA,A partir de 13 anos,NA,17378977,6,997,Jurnee Smollett-Bell,Brandon T. Jackson,Shad Moss
The Perfect Man ,2005,Mark Rosman,100,Color,Comedy|Family|Romance,USA,Livre,25000000,16247775,5.5,767,Ben Feldman,Chris Noth,Vanessa Lengies
The Matador ,2005,Richard Shepard,96,Color,Comedy|Crime|Drama|Thriller,USA,A partir de 18 anos,10000000,12570442,6.8,808,Adam Scott,Philip Baker Hall,Hope Davis
End of the Spear ,2005,Jim Hanon,108,Color,Adventure|Drama,USA,A partir de 13 anos,10000000,11703287,7,1000,Chase Ellison,Chad Allen,Jack Guzman
Edmond ,2005,Stuart Gordon,82,Color,Drama|Thriller,USA,A partir de 18 anos,10000000,131617,6.3,661,Joe Mantegna,Dulé Hill,Jeffrey Combs
The Lost City ,2005,Andy Garcia,144,Color,Drama|Romance,USA,A partir de 18 anos,9600000,2483955,6.7,957,Danny Pino,Victor Rivers,Enrique Murciano
Trust the Man ,2005,Bart Freundlich,103,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,9000000,1530535,5.7,215,Billy Crudup,Garry Shandling,Dagmara Dominczyk
Syriana ,2005,Stephen Gaghan,128,Color,Drama|Thriller,USA,A partir de 18 anos,50000000,50815288,7,0,Matt Damon,Amr Waked,Kayvan Novak
Down in the Valley ,2005,David Jacobson,108,Color,Drama|Romance|Thriller,USA,A partir de 18 anos,8000000,568695,6.5,412,Hunter Parrish,Bruce Dern,Rory Culkin
The Wendell Baker Story ,2005,Andrew Wilson,99,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,8000000,127144,5.5,143,Will Ferrell,Eddie Griffin,Jacob Vargas
Thank You for Smoking ,2005,Jason Reitman,92,Color,Comedy|Drama,USA,A partir de 18 anos,6500000,24792061,7.6,0,J.K. Simmons,Cameron Bright,Todd Louiso
Shopgirl ,2005,Anand Tucker,106,Color,Drama|Romance,USA,A partir de 18 anos,NA,10281585,6.4,1000,Frances Conroy,Bridgette Wilson-Sampras,Clyde Kusatsu
"Good Night, and Good Luck. ",2005,George Clooney,93,Black and White,Biography|Drama|History,USA,Livre,7500000,31501218,7.5,0,Robert Downey Jr.,Tate Donovan,Alex Borstein
The Devil's Rejects ,2005,Rob Zombie,109,Color,Crime|Horror,USA,A partir de 18 anos,7000000,16901126,6.9,0,Sid Haig,Ken Foree,Lew Temple
The Chumscrubber ,2005,Arie Posin,108,Color,Comedy|Drama,USA,A partir de 18 anos,6800000,49526,7,1000,Rory Culkin,John Heard,Tim DeKay
The Work and the Glory II: American Zion ,2005,Sterling Van Wagenen,100,Color,Drama|Western,USA,A partir de 13 anos,6500000,2024854,6.6,19,Emily Podleski,Eric Johnson,Brenda Strong
Diary of a Mad Black Woman ,2005,Darren Grant,116,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,5500000,50382128,5.6,0,Cicely Tyson,Kimberly Elise,Tamara Taylor
Saw II ,2005,Darren Lynn Bousman,95,Color,Horror|Mystery,USA,A partir de 18 anos,4000000,87025093,6.6,0,Emmanuelle Vaugier,Tony Nappo,Shawnee Smith
Hostel ,2005,Eli Roth,93,Color,Horror,USA,A partir de 18 anos,4800000,47277326,5.9,0,Jay Hernandez,Takashi Miike,Rick Hoffman
Thumbsucker ,2005,Mike Mills,96,Color,Comedy|Drama,USA,A partir de 18 anos,4000000,1325073,6.6,708,Kelli Garner,Lou Taylor Pucci,Nancy O'Dell
Winter Passing ,2005,Adam Rapp,98,Color,Comedy|Drama,USA,A partir de 18 anos,3500000,101228,6.4,414,Zooey Deschanel,Will Ferrell,Dallas Roberts
Feast ,2005,John Gulager,95,Color,Action|Comedy|Horror|Thriller,USA,A partir de 18 anos,3200000,NA,6.4,0,Krista Allen,Eric Dane,Henry Rollins
Dave Chappelle's Block Party ,2005,Michel Gondry,100,Color,Comedy|Documentary|Music,USA,A partir de 18 anos,3000000,11694528,7.2,635,Common,Dave Chappelle,Lauryn Hill
My Big Fat Independent Movie ,2005,Philip Zlotorynski,80,Color,Comedy,USA,A partir de 18 anos,3000000,NA,3.3,48,Neil Hopkins,Darren Keefe Reiher,David Douglas
Boynton Beach Club ,2005,Susan Seidelman,105,Color,Comedy|Romance,USA,A partir de 18 anos,1500000,3123749,6.5,88,Dyan Cannon,Michael Nouri,Brenda Vaccaro
Hustle & Flow ,2005,Craig Brewer,116,Color,Crime|Drama|Music,USA,A partir de 18 anos,8000000,22201636,7.4,0,Isaac Hayes,Paula Jai Parker,Elise Neal
Me and You and Everyone We Know ,2005,Miranda July,91,Color,Comedy|Drama,USA,A partir de 18 anos,2000000,3885134,7.4,0,Najarra Townsend,Brad William Henke,Miranda July
Harsh Times ,2005,David Ayer,116,Color,Action|Crime|Drama|Thriller,USA,A partir de 18 anos,2000000,3335839,7,0,J.K. Simmons,Christian Bale,Noel Gugliemi
Inside Deep Throat ,2005,Fenton Bailey,89,Black and White,Biography|Documentary|History,USA,A partir de 18 anos,2000000,653621,6.8,592,Hugh M. Hefner,Bill Maher,Linda Lovelace
The Squid and the Whale ,2005,Noah Baumbach,88,Color,Comedy|Drama,USA,A partir de 18 anos,1500000,7362100,7.4,0,William Baldwin,Elizabeth Meriwether,Owen Kline
The Ballad of Jack and Rose ,2005,Rebecca Miller,112,Color,Drama,USA,A partir de 18 anos,1500000,712294,6.7,608,Beau Bridges,Susanna Thompson,Ryan McDonald
The Salon ,2005,Mark Brown,90,Color,Comedy|Drama,USA,A partir de 13 anos,1500000,92362,4.3,68,Vivica A. Fox,Monica Calhoun,Garrett Morris
Forty Shades of Blue ,2005,Ira Sachs,108,Color,Drama|Music|Romance,USA,A partir de 18 anos,1500000,NA,6,216,Rip Torn,Jenny O'Hara,Darren E. Burrows
Wal-Mart: The High Cost of Low Price ,2005,Robert Greenwald,20,Color,Documentary,USA,Outros,1500000,NA,6.8,0,Lee Scott,Jon Hunter,Matt Hunter
Waiting... ,2005,Rob McKittrick,94,Color,Comedy,USA,A partir de 18 anos,3000000,16101109,6.8,0,Ryan Reynolds,Dane Cook,Vanessa Lengies
Cry_Wolf ,2005,Jeff Wadlow,90,Color,Drama|Horror|Mystery|Thriller,USA,A partir de 13 anos,1000000,10042266,5.9,816,Julian Morris,Gary Cole,Lindy Booth
Transamerica ,2005,Duncan Tucker,103,Color,Adventure|Comedy|Drama,USA,A partir de 18 anos,1000000,9013113,7.4,0,Kevin Zegers,Felicity Huffman,Paul Borghese
The Helix... Loaded ,2005,A. Raven Cruz,97,Color,Action|Adventure|Comedy|Fantasy|Sci-Fi,USA,A partir de 18 anos,1000000,NA,1.9,128,Scott Levy,Vanilla Ice,Jennifer Sky
Hard Candy ,2005,David Slade,104,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,950000,1007962,7.1,12000,Odessa Rae,G.J. Echternkamp,Patrick Wilson
The Quiet ,2005,Jamie Babbit,91,Color,Drama|Thriller,USA,A partir de 18 anos,900000,381186,6.4,698,Katy Mixon,David Gallagher,Edie Falco
Rize ,2005,David LaChapelle,86,Color,Documentary|Music,USA,A partir de 13 anos,NA,3278611,7.1,903,Kevin Scott Richardson,Christopher Toler,Tommy the Clown
Mad Hot Ballroom ,2005,Marilyn Agrelo,105,Color,Documentary|Family|Music,USA,Livre,NA,8044906,7.5,588,Heather Berman,Eva Carrozza,Paul Daggett
Lonesome Jim ,2005,Steve Buscemi,91,Color,Comedy|Drama,USA,A partir de 18 anos,500000,154077,6.6,238,Kevin Corrigan,Seymour Cassel,Mary Kay Place
The Californians ,2005,Jonathan Parker,87,Color,Drama,USA,Livre,NA,NA,5,29,Keith Carradine,Joanne Whalley,Illeana Douglas
Insomnia Manica ,2005,Daston Kalili,127,Color,Thriller,USA,Outros,500000,NA,5.8,0,Daston Kalili,Rai Alexandra,Chin-Chien Chang
Murderball ,2005,Henry Alex Rubin,88,Color,Documentary|Sport,USA,A partir de 18 anos,1750211,1523883,7.8,0,Mark Zupan,Joe Bishop,Andy Cohn
The Motel ,2005,Michael Kang,75,Color,Comedy|Drama,USA,Outros,NA,47111,6.8,62,Samantha Futerman,Clint Jordan,Jackie Nova
The Blood of My Brother ,2005,Andrew Berends,90,Color,Documentary|War,USA,Outros,120000,NA,6.6,14,NA,NA,NA
The Call of Cthulhu ,2005,Andrew Leman,47,Black and White,Fantasy|Horror|Mystery|Thriller,USA,Outros,50000,NA,7.3,0,Dan Novy,David Mersault,Barry Lynch
Mutual Appreciation ,2005,Andrew Bujalski,109,Black and White,Comedy,USA,A partir de 18 anos,NA,NA,6.9,91,Andrew Bujalski,Kate Dollenmayer,Justin Rice
The Puffy Chair ,2005,Jay Duplass,85,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,15000,192467,6.6,297,Mark Duplass,Katie Aselton,Bari Hyman
