titulo,ano,diretor,duracao,cor,generos,pais,classificacao,orcamento,receita,nota_imdb,likes_facebook,ator_1,ator_2,ator_3
The Bone Collector ,1999,Phillip Noyce,118,Color,Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,48000000,66488090,6.7,0,Denzel Washington,Angelina Jolie Pitt,Leland Orser
Three Kings ,1999,David O. Russell,114,Color,Action|Adventure|Comedy|Drama|War,USA,A partir de 18 anos,48000000,60652036,7.1,3000,Judy Greer,Jamie Kennedy,Mykelti Williamson
The Thomas Crown Affair ,1999,John McTiernan,113,Color,Crime|Romance|Thriller,USA,A partir de 18 anos,48000000,69304264,6.8,0,Mark Margolis,Faye Dunaway,Denis Leary
Galaxy Quest ,1999,Dean Parisot,102,Color,Adventure|Comedy|Sci-Fi,USA,Livre,45000000,71423726,7.3,19000,Alan Rickman,Enrico Colantoni,Robin Sachs
The Sixth Sense ,1999,M. Night Shyamalan,107,Color,Drama|Mystery|Thriller,USA,A partir de 13 anos,40000000,293501675,8.1,14000,Bruce Willis,Haley Joel Osment,Olivia Williams
Double Jeopardy ,1999,Bruce Beresford,105,Color,Crime|Mystery|Thriller,USA,A partir de 18 anos,70000000,116735231,6.4,0,Bruce Greenwood,Annabeth Gish,Bruce Campbell
The Talented Mr. Ripley ,1999,Anthony Minghella,139,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,40000000,81292135,7.3,0,Philip Seymour Hoffman,Matt Damon,Jack Davenport
The Out-of-Towners ,1999,Sam Weisman,90,Color,Comedy,USA,A partir de 13 anos,40000000,28535768,5.3,279,Oliver Hudson,Valerie Perri,Carlease Burke
At First Sight ,1999,Irwin Winkler,128,Black and White,Drama|Romance,USA,A partir de 13 anos,60000000,22326247,5.9,0,Mira Sorvino,Nathan Lane,Steven Weber
The Deep End of the Ocean ,1999,Ulu Grosbard,106,Color,Drama,USA,A partir de 13 anos,40000000,13376506,6.3,579,Alexa PenaVega,Treat Williams,Jonathan Jackson
Universal Soldier: The Return ,1999,Mic Rodgers,83,Color,Action|Sci-Fi,USA,A partir de 18 anos,24000000,10431220,4.1,401,Michael Jai White,Daniel von Bargen,Xander Berkeley
The Hurricane ,1999,Norman Jewison,146,Black and White,Biography|Drama|Sport,USA,A partir de 18 anos,38000000,50668906,7.6,0,Denzel Washington,Vincent Pastore,Deborah Kara Unger
Magnolia ,1999,Paul Thomas Anderson,188,Color,Drama,USA,A partir de 18 anos,37000000,22450975,8,13000,Patton Oswalt,Neil Flynn,Jim Meskimen
Blue Streak ,1999,Les Mayfield,93,Color,Action|Comedy|Crime|Thriller,USA,A partir de 13 anos,65000000,68208190,6.3,0,Peter Greene,Dave Chappelle,Tamala Jones
Snow Falling on Cedars ,1999,Scott Hicks,127,Color,Drama|Mystery|Romance|Thriller,USA,A partir de 13 anos,36000000,14378353,6.8,846,Rick Yune,Reeve Carney,Daniel von Bargen
Austin Powers: The Spy Who Shagged Me ,1999,Jay Roach,95,Color,Action|Adventure|Comedy|Crime,USA,A partir de 13 anos,33000000,205399422,6.6,0,Muse Watson,Verne Troyer,Robert Wagner
Blast from the Past ,1999,Hugh Wilson,112,Color,Comedy|Drama|Romance|Sci-Fi,USA,A partir de 13 anos,35000000,26494611,6.6,0,Brendan Fraser,Sissy Spacek,Douglas Smith
Ride with the Devil ,1999,Ang Lee,148,Color,Drama|Romance|War|Western,USA,A partir de 18 anos,35000000,630779,6.8,633,Jeremy W. Auman,Jeffrey Dover,Tobey Maguire
Chill Factor ,1999,Hugh Johnson,102,Color,Action|Adventure|Comedy|Drama|Thriller,USA,A partir de 18 anos,34000000,11227940,5.2,120,David Paymer,Kevin J. O'Connor,Hudson Leick
The Astronaut's Wife ,1999,Rand Ravich,109,Color,Drama|Sci-Fi|Thriller,USA,A partir de 18 anos,34000000,10654581,5.3,1000,Johnny Depp,Charlize Theron,Clea DuVall
Pushing Tin ,1999,Mike Newell,124,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,38000000,8406264,6,783,Angelina Jolie Pitt,Kurt Fuller,Jake Weber
Stigmata ,1999,Rupert Wainwright,103,Color,Horror,USA,A partir de 18 anos,29000000,50041732,6.2,0,Nia Long,Enrico Colantoni,Portia de Rossi
Bringing Out the Dead ,1999,Martin Scorsese,121,Color,Drama|Thriller,USA,A partir de 18 anos,55000000,16640210,6.8,0,Nicolas Cage,Marc Anthony,Sonja Sohn
Cradle Will Rock ,1999,Tim Robbins,132,Color,Drama,USA,A partir de 18 anos,32000000,2899970,6.9,625,Bill Murray,Vanessa Redgrave,Emily Watson
Big Daddy ,1999,Dennis Dugan,93,Color,Comedy|Drama,USA,A partir de 13 anos,34200000,163479795,6.4,0,Steve Buscemi,Adam Sandler,Joey Lauren Adams
Analyze This ,1999,Harold Ramis,103,Color,Comedy|Crime,USA,A partir de 18 anos,30000000,106694016,6.7,0,Robert De Niro,Chazz Palminteri,Molly Shannon
Message in a Bottle ,1999,Luis Mandoki,131,Color,Drama|Romance,USA,A partir de 13 anos,55000000,52799004,6.1,0,Robin Wright,John Savage,Raphael Sbarge
Wing Commander ,1999,Chris Roberts,100,Color,Action|Adventure|Sci-Fi,USA,A partir de 13 anos,30000000,11576087,4.1,858,Saffron Burrows,David Suchet,Jürgen Prochnow
In Dreams ,1999,Neil Jordan,100,Color,Drama|Fantasy|Thriller,USA,A partir de 18 anos,30000000,11900000,5.5,654,Robert Downey Jr.,Aidan Quinn,Paul Guilfoyle
Mumford ,1999,Lawrence Kasdan,112,Black and White,Comedy|Drama,USA,A partir de 18 anos,28000000,4554569,6.9,209,Zooey Deschanel,Alfre Woodard,Mary McDonnell
Lake Placid ,1999,Steve Miner,82,Color,Action|Comedy|Horror,USA,A partir de 18 anos,27000000,31768374,5.6,2000,Oliver Platt,Bridget Fonda,Ty Olsson
Flawless ,1999,Joel Schumacher,112,Color,Comedy|Crime|Drama,USA,A partir de 18 anos,15000000,4485485,6.4,0,Robert De Niro,Philip Seymour Hoffman,Chris Bauer
Angela's Ashes ,1999,Alan Parker,145,Color,Drama,USA,A partir de 18 anos,25000000,13038660,7.3,0,Emily Watson,Devon Murray,Pauline McLynn
Brokedown Palace ,1999,Jonathan Kaplan,100,Color,Drama|Mystery|Thriller,USA,A partir de 13 anos,25000000,10114315,6.4,0,John Doe,Tom Amandes,Daniel Lapaine
"Girl, Interrupted ",1999,James Mangold,127,Color,Biography|Drama,USA,A partir de 18 anos,24000000,28871190,7.3,0,Angelina Jolie Pitt,Clea DuVall,Vanessa Redgrave
Muppets from Space ,1999,Tim Hill,87,Color,Adventure|Comedy|Family|Fantasy|Music|Sci-Fi,USA,Outros,24000000,16290976,6.2,619,Josh Charles,F. Murray Abraham,David Arquette
Play It to the Bone ,1999,Ron Shelton,124,Color,Comedy|Drama|Sport,USA,A partir de 18 anos,24000000,8427204,5.4,153,Willie Garson,Robert Wagner,Lolita Davidovich
Anywhere But Here ,1999,Wayne Wang,114,Color,Comedy|Drama,USA,A partir de 13 anos,23000000,18653615,6.1,638,Natalie Portman,Eva Amurri Martino,Shawn Hatosy
Summer of Sam ,1999,Spike Lee,142,Color,Crime|Drama|Romance|Thriller,USA,A partir de 18 anos,22000000,19283782,6.6,0,Mira Sorvino,Jennifer Esposito,Mike Starr
Dudley Do-Right ,1999,Hugh Wilson,77,Color,Comedy|Family|Romance,USA,Livre,22000000,9694105,3.8,272,Brendan Fraser,Alex Rocco,Eric Idle
Arlington Road ,1999,Mark Pellington,117,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,21500000,24362501,7.2,0,Jeff Bridges,Spencer Treat Clark,Hope Davis
South Park: Bigger Longer & Uncut ,1999,Trey Parker,81,Color,Animation|Comedy|Fantasy|Musical,USA,A partir de 18 anos,21000000,52008288,7.8,0,Minnie Driver,Eric Idle,Trey Parker
The Rage: Carrie 2 ,1999,Katt Shea,104,Black and White,Horror|Sci-Fi|Thriller,USA,A partir de 18 anos,21000000,17757087,4.6,897,Jason London,Rachel Blanchard,Eddie Kaye Thomas
Molly ,1999,John Duigan,102,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,21000000,15593,5.8,284,Elaine Hendrix,Jill Hennessy,Sarah Wynter
House on Haunted Hill ,1999,William Malone,93,Color,Horror|Mystery|Thriller,USA,A partir de 18 anos,19000000,40846082,5.6,0,Jeffrey Combs,Peter Gallagher,Bridgette Wilson-Sampras
Deuce Bigalow: Male Gigolo ,1999,Mike Mitchell,88,Color,Comedy|Romance,USA,A partir de 18 anos,17000000,65535067,5.7,0,Amy Poehler,Eddie Griffin,Bree Turner
The Adventures of Elmo in Grouchland ,1999,Gary Halvorson,73,Color,Adventure|Comedy|Family|Fantasy|Musical,USA,Outros,17000000,11634458,5.8,339,Vanessa Williams,Kevin Clash,Caroll Spinney
Varsity Blues ,1999,Brian Robbins,106,Color,Comedy|Drama|Romance|Sport,USA,A partir de 18 anos,16000000,52885587,6.4,0,Paul Walker,Ron Lester,Mark Walters
Detroit Rock City ,1999,Adam Rifkin,95,Color,Comedy|Music,USA,A partir de 18 anos,15000000,4193025,6.8,0,Natasha Lyonne,Lin Shaye,Shannon Tweed
American Beauty ,1999,Sam Mendes,122,Color,Drama,USA,A partir de 18 anos,15000000,130058047,8.4,22000,Kevin Spacey,Peter Gallagher,Ara Celi
The Muse ,1999,Albert Brooks,97,Color,Comedy,USA,A partir de 13 anos,15000000,11614236,5.6,251,Jeff Bridges,Bradley Whitford,Albert Brooks
Idle Hands ,1999,Rodman Flender,92,Color,Comedy|Fantasy|Horror|Thriller,USA,A partir de 18 anos,20000000,4002955,6.2,0,Vivica A. Fox,Fred Willard,Elden Henson
Crazy in Alabama ,1999,Antonio Banderas,111,Color,Comedy|Crime|Drama,USA,A partir de 13 anos,15000000,1954202,6.3,391,Meat Loaf,Elizabeth Perkins,Noah Emmerich
Superstar ,1999,Bruce McCulloch,81,Color,Comedy|Romance,USA,A partir de 13 anos,14000000,30628981,5,2000,Will Ferrell,Elaine Hendrix,Molly Shannon
A Walk on the Moon ,1999,Tony Goldwyn,107,Color,Drama,USA,A partir de 18 anos,14000000,4741987,6.6,860,Viggo Mortensen,Julie Kavner,Tovah Feldshuh
10 Things I Hate About You ,1999,Gil Junger,97,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,16000000,38176108,7.2,10000,Joseph Gordon-Levitt,Heath Ledger,Andrew Keegan
Baby Geniuses ,1999,Bob Clark,97,Color,Comedy|Crime|Family|Sci-Fi,USA,Livre,18000000,27141959,2.5,0,Kathleen Turner,Dom DeLuise,Ruby Dee
Being John Malkovich ,1999,Spike Jonze,112,Color,Comedy|Drama|Fantasy,USA,A partir de 18 anos,13000000,22858926,7.8,0,Willie Garson,Orson Bean,Mary Kay Place
Light It Up ,1999,Craig Bolotin,99,Color,Drama|Thriller,USA,A partir de 18 anos,13000000,5871603,6,251,Rosario Dawson,Vanessa Williams,Robert Ri'chard
American Pie ,1999,Paul Weitz,95,Color,Comedy,USA,A partir de 18 anos,11000000,101736215,7,0,Alyson Hannigan,Shannon Elizabeth,Natasha Lyonne
Stir of Echoes ,1999,David Koepp,99,Color,Horror|Mystery|Thriller,USA,A partir de 18 anos,12000000,21133087,7,0,Illeana Douglas,Kathryn Erbe,Lusia Strus
Breakfast of Champions ,1999,Alan Rudolph,110,Color,Comedy,USA,A partir de 18 anos,12000000,175370,4.6,458,Bruce Willis,Albert Finney,Omar Epps
Cruel Intentions ,1999,Roger Kumble,97,Color,Drama|Romance,USA,A partir de 18 anos,10500000,38201895,6.9,0,Sarah Michelle Gellar,Sean Patrick Thomas,Eric Mabius
She's All That ,1999,Robert Iscove,95,Color,Comedy|Romance,USA,A partir de 13 anos,10000000,63319509,5.8,0,Paul Walker,Clea DuVall,Kieran Culkin
Dogma ,1999,Kevin Smith,130,Color,Adventure|Comedy|Drama|Fantasy,USA,A partir de 18 anos,10000000,30651422,7.4,10000,Matt Damon,Janeane Garofalo,George Carlin
The Corruptor ,1999,James Foley,110,Color,Action|Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,30000000,15156200,6,328,Byron Mann,Paul Ben-Victor,Kim Chan
Office Space ,1999,Mike Judge,89,Color,Comedy,USA,A partir de 18 anos,10000000,10824921,7.8,16000,Gary Cole,Stephen Root,Diedrich Bader
The Limey ,1999,Steven Soderbergh,89,Color,Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,9000000,3193102,7.1,944,Peter Fonda,Lesley Ann Warren,William Lucking
The Best Man ,1999,Malcolm D. Lee,120,Color,Comedy|Drama,USA,A partir de 18 anos,9000000,34074895,6.7,0,Harold Perrineau,Sanaa Lathan,Jarrod Bunch
Election ,1999,Alexander Payne,103,Color,Comedy|Drama,USA,A partir de 18 anos,8000000,14879556,7.3,0,Matthew Broderick,Chris Klein,Molly Hagan
Limbo ,1999,John Sayles,126,Color,Adventure|Drama|Thriller,USA,A partir de 18 anos,8000000,1997807,7.1,196,Mary Elizabeth Mastrantonio,Casey Siemaszko,Vanessa Martinez
Drive Me Crazy ,1999,John Schultz,91,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,8000000,17843379,5.7,0,Stephen Collins,Mark Webber,Keri Lynn Pratt
Held Up ,1999,Steve Rash,89,Color,Comedy,USA,A partir de 13 anos,8000000,4692814,5.1,77,Barry Corbin,Nia Long,Jake Busey
The Omega Code ,1999,Robert Marcarelli,100,Color,Action|Adventure|Fantasy|Sci-Fi|Thriller,USA,A partir de 13 anos,7500000,12610552,3.5,129,George Coe,William Hootkins,Ayla Kell
In Too Deep ,1999,Michael Rymer,95,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,7000000,14003141,6.1,375,LL Cool J,Omar Epps,Nia Long
Outside Providence ,1999,Michael Corrente,96,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,7000000,7292175,6.4,0,Jonathan Brandis,George Wendt,Shawn Hatosy
A Dog of Flanders ,1999,Kevin Brodie,100,Color,Drama|Family,USA,Livre,7000000,2148212,6.3,157,Bruce McGill,Cheryl Ladd,Jack Warden
Go ,1999,Doug Liman,102,Color,Comedy|Crime,USA,A partir de 18 anos,6500000,16842303,7.3,0,Sarah Polley,Jay Mohr,Scott Wolf
Bats ,1999,Louis Morneau,91,Color,Horror|Sci-Fi|Thriller,USA,A partir de 13 anos,6500000,10149779,3.6,342,Leon,Bob Gunton,Ned Bellamy
The Wood ,1999,Rick Famuyiwa,106,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,6000000,25047631,6.9,990,Omar Epps,Tamala Jones,Richard T. Jones
200 Cigarettes ,1999,Risa Bramon Garcia,101,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,6000000,6851636,5.9,0,Janeane Garofalo,Dave Chappelle,Gaby Hoffmann
The Virgin Suicides ,1999,Sofia Coppola,90,Color,Drama|Romance,USA,A partir de 18 anos,6000000,4859475,7.2,0,Kirsten Dunst,Kathleen Turner,Scott Glenn
Doug's 1st Movie ,1999,Maurice Joyce,77,Color,Animation|Comedy|Family,USA,Outros,5000000,19421271,5,122,Frank Welker,Constance Shulman,Alice Playten
Love Stinks ,1999,Jeff Franklin,94,Color,Comedy,USA,A partir de 18 anos,4000000,2800000,5.8,309,Ivana Milicevic,Tyra Banks,Bridgette Wilson-Sampras
The Loss of Sexual Innocence ,1999,Mike Figgis,106,Color,Drama,USA,A partir de 18 anos,4000000,399793,5.4,111,Kelly Macdonald,Saffron Burrows,Julian Sands
Dreaming of Joseph Lees ,1999,Eric Styles,92,Color,Drama|Romance,USA,A partir de 18 anos,2000000,7680,6.4,100,Samantha Morton,Rupert Graves,Miriam Margolyes
Trippin' ,1999,David Raynr,94,Color,Comedy,USA,A partir de 18 anos,NA,9016377,5.2,143,Donald Faison,Deon Richmond,Countess Vaughn
Jawbreaker ,1999,Darren Stein,87,Color,Comedy|Crime|Thriller,USA,A partir de 18 anos,3500000,3071947,5.4,0,Julie Benz,Judy Greer,Jeff Conaway
Just Looking ,1999,Jason Alexander,97,Color,Comedy|Drama,USA,A partir de 18 anos,3000000,39852,6.7,117,Gretchen Mol,Patti LuPone,Peter Onorati
The Astronaut's Wife ,1999,Rand Ravich,109,Color,Drama|Sci-Fi|Thriller,USA,A partir de 18 anos,34000000,10654581,5.3,1000,Johnny Depp,Charlize Theron,Clea DuVall
Jesus' Son ,1999,Alison Maclean,107,Color,Drama,USA,A partir de 18 anos,2500000,1282084,7,500,Billy Crudup,Samantha Morton,Mark Webber
Boys Don't Cry ,1999,Kimberly Peirce,118,Color,Biography|Crime|Drama|Romance,USA,A partir de 18 anos,2000000,11533945,7.6,0,Alicia Goranson,Brendan Sexton III,Jeannetta Arnette
"Happy, Texas ",1999,Mark Illsley,98,Color,Comedy|Crime|Romance,USA,A partir de 13 anos,1700000,1943649,6.3,374,Ally Walker,Illeana Douglas,Jeremy Northam
Foolish ,1999,Dave Meyers,84,Color,Comedy|Drama,USA,A partir de 18 anos,2000000,6026908,4.3,43,Eddie Griffin,Clifton Powell,Marla Gibbs
The Basket ,1999,Rich Cowan,105,Color,Drama,USA,Livre,1300000,609042,6.5,117,Eric Dane,Karen Allen,Peter Coyote
But I'm a Cheerleader ,1999,Jamie Babbit,85,Color,Comedy|Drama,USA,A partir de 18 anos,1200000,2199853,6.6,0,Natasha Lyonne,Clea DuVall,Eddie Cibrian
Speedway Junky ,1999,Nickolas Perry,105,Color,Crime|Drama|Romance,USA,A partir de 18 anos,1000000,NA,5.2,27,Patrick Renna,Patsy Kensit,Adrienne Frantz
The Blair Witch Project ,1999,Daniel Myrick,81,Black and White,Horror,USA,A partir de 18 anos,60000,140530114,6.4,0,Heather Donahue,Joshua Leonard,Michael C. Williams
Beyond the Mat ,1999,Barry W. Blaustein,108,Color,Biography|Documentary|Sport,USA,A partir de 18 anos,500000,2047570,7.6,491,Terry Funk,Vince McMahon,Mick Foley
Twin Falls Idaho ,1999,Michael Polish,111,Color,Drama,USA,A partir de 18 anos,500000,985341,7.3,180,Sasha Alexander,William Katt,Jon Gries
Tumbleweeds ,1999,Gavin O'Connor,102,Color,Comedy|Drama,USA,A partir de 13 anos,312000,1281176,6.7,121,Kimberly J. Brown,Janet McTeer,Lois Smith
The Woman Chaser ,1999,Robinson Devor,88,Black and White,Comedy,USA,Outros,1200000,110720,7.3,73,Marilyn Rising,Eugene Roche,Max Kerstein
Smiling Fish & Goat on Fire ,1999,Kevin Jordan,90,Color,Comedy|Romance,USA,A partir de 18 anos,40000,277233,7.6,0,Derick Martini,Christa Miller,Ion Overman
