titulo,ano,diretor,duracao,cor,generos,pais,classificacao,orcamento,receita,nota_imdb,likes_facebook,ator_1,ator_2,ator_3
Kung Fu Panda ,2008,Mark Osborne,92,Color,Action|Adventure|Animation|Comedy|Family,USA,Livre,130000000,215395021,7.6,6000,Angelina Jolie Pitt,Wayne Knight,Dan Fogler
Speed Racer ,2008,Lana Wachowski,135,Color,Action|Family|Sport,USA,Livre,120000000,43929341,6.1,0,Scott Porter,Kick Gurry,Nicholas Elia
The Spiderwick Chronicles ,2008,Mark Waters,107,Color,Adventure|Family|Fantasy,USA,Livre,90000000,71148699,6.6,0,Martin Short,Tod Fennell,Joan Plowright
Tropic Thunder ,2008,Ben Stiller,121,Color,Action|Comedy,USA,A partir de 18 anos,92000000,110416702,7,0,Robert Downey Jr.,Steve Coogan,Brandon T. Jackson
Valkyrie ,2008,Bryan Singer,121,Color,Drama|History|Thriller|War,USA,A partir de 13 anos,75000000,83077470,7.1,0,Tom Cruise,Tom Wilkinson,Thomas Kretschmann
You Don't Mess with the Zohan ,2008,Dennis Dugan,113,Color,Action|Comedy,USA,A partir de 13 anos,90000000,100018837,5.5,0,Adam Sandler,Sayed Badreya,Kevin Nealon
Jumper ,2008,Doug Liman,88,Color,Action|Adventure|Sci-Fi|Thriller,USA,A partir de 13 anos,85000000,80170146,6.1,0,Kristen Stewart,Hayden Christensen,Tom Hulce
Hellboy II: The Golden Army ,2008,Guillermo del Toro,120,Color,Action|Adventure|Fantasy|Horror|Sci-Fi,USA,A partir de 13 anos,85000000,75754670,7,3000,Seth MacFarlane,Iván Kamarás,Brian Steele
Get Smart ,2008,Peter Segal,110,Color,Action|Adventure|Comedy,USA,A partir de 13 anos,80000000,130313314,6.5,0,Bill Murray,Dwayne Johnson,Anne Hathaway
Bedtime Stories ,2008,Adam Shankman,99,Color,Comedy|Family|Fantasy|Romance,USA,Livre,80000000,109993847,6.1,0,Adam Sandler,Carmen Electra,Kathryn Joosten
Eagle Eye ,2008,D.J. Caruso,118,Color,Action|Mystery|Thriller,USA,A partir de 13 anos,80000000,101111837,6.6,0,Rosario Dawson,Ethan Embry,Cameron Boyce
The Day the Earth Stood Still ,2008,Scott Derrickson,104,Color,Drama|Sci-Fi|Thriller,USA,A partir de 13 anos,80000000,79363785,5.5,0,Keanu Reeves,Jon Hamm,Juan Riedinger
Wanted ,2008,Timur Bekmambetov,110,Color,Action|Crime|Fantasy|Thriller,USA,A partir de 18 anos,75000000,134568845,6.7,0,Angelina Jolie Pitt,Morgan Freeman,Common
Fool's Gold ,2008,Andy Tennant,112,Color,Action|Adventure|Comedy|Romance|Thriller,USA,A partir de 13 anos,70000000,70224196,5.6,0,Matthew McConaughey,Ray Winstone,Alexis Dziena
Body of Lies ,2008,Ridley Scott,128,Color,Action|Drama|Thriller,USA,A partir de 18 anos,70000000,39380442,7.1,0,Leonardo DiCaprio,Simon McBurney,Michael Gaston
Step Brothers ,2008,Adam McKay,106,Color,Comedy,USA,A partir de 18 anos,65000000,100468793,6.9,0,Will Ferrell,Adam Scott,Andrea Savage
Death Race ,2008,Paul W.S. Anderson,111,Color,Action|Sci-Fi|Thriller,USA,A partir de 18 anos,45000000,36064910,6.4,0,Jason Statham,Max Ryan,Joan Allen
The Love Guru ,2008,Marco Schnabel,87,Color,Comedy|Romance|Sport,USA,A partir de 13 anos,62000000,32178777,3.8,0,Justin Timberlake,Romany Malco,Verne Troyer
Marley & Me ,2008,David Frankel,115,Color,Comedy|Drama|Family,USA,Livre,60000000,143151473,7.1,11000,Eric Dane,Kathleen Turner,Haley Bennett
The Happening ,2008,M. Night Shyamalan,91,Color,Sci-Fi|Thriller,USA,A partir de 18 anos,48000000,64505912,5,6000,Zooey Deschanel,Alan Ruck,Kristen Connolly
Righteous Kill ,2008,Jon Avnet,101,Color,Action|Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,60000000,40076438,6,0,Robert De Niro,Al Pacino,50 Cent
Meet Dave ,2008,Brian Robbins,90,Color,Adventure|Comedy|Family|Romance|Sci-Fi,USA,Livre,60000000,11802056,4.9,791,Marc Blucas,Mike O'Malley,Shawn Christian
The Spirit ,2008,Frank Miller,103,Color,Action|Crime|Fantasy|Thriller,USA,A partir de 13 anos,60000000,19781879,4.8,2000,Scarlett Johansson,Jaime King,Louis Lombardi
Leatherheads ,2008,George Clooney,114,Color,Comedy|Drama|Romance|Sport,USA,A partir de 13 anos,58000000,31199215,6,472,Robert Baker,Malcolm Goodwin,Matt Bushell
The Forbidden Kingdom ,2008,Rob Minkoff,104,Color,Action|Adventure|Fantasy,USA,A partir de 13 anos,55000000,25040293,6.6,0,Jet Li,Thomas McDonell,Michael Angarano
Semi-Pro ,2008,Kent Alterman,99,Color,Comedy|Sport,USA,A partir de 18 anos,55000000,33472850,5.8,0,Will Ferrell,Maura Tierney,Matt Walsh
Changeling ,2008,Clint Eastwood,141,Color,Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,55000000,35707327,7.8,14000,Angelina Jolie Pitt,Michael Kelly,Colm Feore
Seven Pounds ,2008,Gabriele Muccino,123,Color,Drama|Romance,USA,A partir de 13 anos,55000000,69951824,7.7,26000,Will Smith,Rosario Dawson,Madison Pettis
Mamma Mia! ,2008,Phyllida Lloyd,108,Color,Comedy|Family|Musical|Romance,USA,A partir de 13 anos,52000000,143704210,6.3,10000,Colin Firth,Meryl Streep,Julie Walters
Yes Man ,2008,Peyton Reed,104,Color,Comedy|Romance,USA,A partir de 13 anos,70000000,97680195,6.8,0,Bradley Cooper,Zooey Deschanel,Danny Masterson
Journey to the Center of the Earth ,2008,Eric Brevig,93,Color,Action|Adventure|Family|Fantasy|Sci-Fi,USA,Livre,45000000,101702060,5.8,0,Josh Hutcherson,Brendan Fraser,Anita Briem
Revolutionary Road ,2008,Sam Mendes,119,Color,Drama|Romance,USA,A partir de 18 anos,35000000,22877808,7.3,0,Leonardo DiCaprio,Kate Winslet,Joe Komara
Miracle at St. Anna ,2008,Spike Lee,160,Color,Action|Crime|Drama|Thriller|War,USA,A partir de 18 anos,45000000,7916887,6,0,Joseph Gordon-Levitt,Omari Hardwick,Laz Alonso
Bangkok Dangerous ,2008,Danny Pang,99,Color,Action|Crime|Thriller,USA,A partir de 18 anos,40000000,15279680,5.4,0,Nicolas Cage,Charlie Yeung,James With
Vantage Point ,2008,Pete Travis,90,Color,Crime|Drama|Mystery|Thriller,USA,A partir de 13 anos,40000000,72266306,6.6,0,Dennis Quaid,Edgar Ramírez,William Hurt
Made of Honor ,2008,Paul Weiland,101,Color,Comedy|Romance,USA,A partir de 13 anos,40000000,46012734,5.8,3000,Busy Philipps,Beau Garrett,Kevin Sussman
Drillbit Taylor ,2008,Steven Brill,102,Color,Comedy|Drama,USA,A partir de 13 anos,40000000,32853640,5.7,702,Lisa Ann Walter,Shaun Weiss,Matt Walsh
Soul Men ,2008,Malcolm D. Lee,100,Color,Comedy|Drama|Music,USA,A partir de 18 anos,NA,12081447,6.5,866,Bernie Mac,Sean Hayes,Mike Epps
Delgo ,2008,Marc F. Adler,94,Color,Adventure|Animation|Comedy|Fantasy|Romance,USA,Livre,40000000,511920,4.4,211,Eric Idle,Anne Bancroft,Kelly Ripa
City of Ember ,2008,Gil Kenan,90,Color,Adventure|Family|Fantasy|Sci-Fi,USA,Livre,55000000,7871693,6.5,0,Bill Murray,Toby Jones,Harry Treadaway
The Express ,2008,Gary Fleder,130,Black and White,Biography|Drama|Sport,USA,Livre,40000000,9589875,7.3,0,Dennis Quaid,Nicole Beharie,Charles S. Dutton
Burn After Reading ,2008,Ethan Coen,96,Color,Comedy|Drama,USA,A partir de 18 anos,37000000,60338891,7,0,J.K. Simmons,Brad Pitt,Kevin Sussman
Nim's Island ,2008,Jennifer Flackett,96,Color,Adventure|Comedy|Family|Fantasy,USA,Livre,37000000,48006503,6,0,Gerard Butler,Anthony Simcoe,Christopher James Baker
Twilight ,2008,Catherine Hardwicke,122,Color,Drama|Fantasy|Romance,USA,A partir de 13 anos,37000000,191449475,5.2,19000,Kristen Stewart,Taylor Lautner,Anna Kendrick
Space Chimps ,2008,Kirk De Micco,81,Color,Adventure|Animation|Comedy|Family|Sci-Fi,USA,Outros,37000000,30105968,4.5,279,Cheryl Hines,Kenan Thompson,Omid Abtahi
21 ,2008,Robert Luketic,123,Color,Crime|Drama|Thriller,USA,A partir de 13 anos,35000000,81159365,6.8,0,Kevin Spacey,Jim Sturgess,Josh Gad
Mirrors ,2008,Alexandre Aja,112,Color,Horror|Mystery,USA,A partir de 18 anos,35000000,30691439,6.2,5000,Jason Flemyng,Cameron Boyce,Julian Glover
Untraceable ,2008,Gregory Hoblit,101,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,35000000,28687835,6.2,0,Billy Burke,Jesse Tyler Ferguson,Joseph Cross
The X Files: I Want to Believe ,2008,Chris Carter,108,Color,Drama|Mystery|Sci-Fi|Thriller,USA,A partir de 13 anos,30000000,20981633,5.9,0,Mitch Pileggi,Callum Rennie,Nicki Aycox
Superhero Movie ,2008,Craig Mazin,82,Color,Action|Comedy|Sci-Fi|Thriller,USA,A partir de 13 anos,35000000,25871834,4.5,0,Drake Bell,Tracy Morgan,Marion Ross
Punisher: War Zone ,2008,Lexi Alexander,103,Color,Action|Crime|Drama|Thriller,USA,A partir de 18 anos,35000000,7948159,6,0,Julie Benz,Wayne Knight,Colin Salmon
The Reader ,2008,Stephen Daldry,124,Color,Drama|Romance,USA,A partir de 18 anos,32000000,34180954,7.6,15000,Kate Winslet,David Kross,Susanne Lothar
27 Dresses ,2008,Anne Fletcher,111,Color,Comedy|Romance,USA,A partir de 13 anos,30000000,76806312,6.1,0,Judy Greer,Bern Cohen,Yetta Gottesman
Forgetting Sarah Marshall ,2008,Nicholas Stoller,118,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,30000000,62877175,7.2,0,Mila Kunis,Jack McBrayer,Maria Thayer
Baby Mama ,2008,Michael McCullers,99,Color,Comedy|Romance,USA,A partir de 13 anos,30000000,60269340,6,0,Tina Fey,Amy Poehler,Romany Malco
Meet the Spartans ,2008,Jason Friedberg,86,Color,Comedy,USA,A partir de 13 anos,30000000,38232624,2.7,0,Carmen Electra,Diedrich Bader,Method Man
Pride and Glory ,2008,Gavin O'Connor,130,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,30000000,15709385,6.7,0,Jennifer Ehle,Rick Gonzalez,Frank Grillo
Frost/Nixon ,2008,Ron Howard,122,Color,Drama,USA,A partir de 18 anos,35000000,18593156,7.7,0,Toby Jones,Clint Howard,Oliver Platt
"Welcome Home, Roscoe Jenkins ",2008,Malcolm D. Lee,114,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,35000000,42168445,5.3,464,Mo'Nique,Mike Epps,Cedric the Entertainer
The Sisterhood of the Traveling Pants 2 ,2008,Sanaa Hamri,119,Color,Comedy|Drama|Family|Romance,USA,A partir de 13 anos,NA,44087387,6.2,894,America Ferrera,Blythe Danner,Michael Rady
What Just Happened ,2008,Barry Levinson,104,Color,Comedy|Drama,USA,A partir de 18 anos,25000000,1089365,5.7,845,Robert De Niro,Robin Wright,Kristen Stewart
Pineapple Express ,2008,David Gordon Green,117,Color,Action|Comedy|Crime,USA,A partir de 18 anos,27000000,87341380,7,0,James Franco,Gary Cole,Rosie Perez
Gran Torino ,2008,Clint Eastwood,116,Color,Drama,USA,A partir de 18 anos,33000000,148085755,8.2,28000,Clint Eastwood,Dreama Walker,Ahney Her
W. ,2008,Oliver Stone,129,Color,Biography|Drama|History,USA,A partir de 13 anos,25100000,25517500,6.4,0,Toby Jones,Scott Glenn,Bruce McGill
Cloverfield ,2008,Matt Reeves,85,Color,Action|Adventure|Horror|Sci-Fi,USA,A partir de 13 anos,25000000,80034302,7,0,Mike Vogel,Ben Feldman,Liza Lapira
The House Bunny ,2008,Fred Wolf,97,Color,Comedy|Romance,USA,A partir de 13 anos,25000000,48237389,5.5,0,Emma Stone,Katharine McPhee,Beverly D'Angelo
The Ruins ,2008,Carter Smith,93,Color,Horror,USA,A partir de 18 anos,8000000,17427926,5.9,0,Laura Ramsey,Jonathan Tucker,Sergio Calderón
Stop-Loss ,2008,Kimberly Peirce,112,Color,Drama|War,USA,A partir de 18 anos,25000000,10911750,6.5,982,Joseph Gordon-Levitt,Channing Tatum,Abbie Cornish
Zack and Miri Make a Porno ,2008,Kevin Smith,101,Color,Comedy|Romance,USA,A partir de 18 anos,24000000,31452765,6.6,0,Gerry Bednob,Jeff Anderson,Jennifer Schwalbach Smith
The Longshots ,2008,Fred Durst,94,Color,Biography|Comedy|Drama|Family|Sport,USA,Livre,23000000,11508423,5.1,376,Tasha Smith,Dash Mihok,Garrett Morris
Mad Money ,2008,Callie Khouri,104,Color,Comedy|Crime|Thriller,USA,A partir de 13 anos,22000000,20668843,5.8,687,Stephen Root,Ted Danson,Roger Cross
Never Back Down ,2008,Jeff Wadlow,110,Color,Action|Drama|Sport,USA,A partir de 13 anos,20000000,24848292,6.6,0,Djimon Hounsou,Neil Brown Jr.,Leslie Hope
Swing Vote ,2008,Joshua Michael Stern,120,Color,Comedy|Drama,USA,A partir de 13 anos,21000000,16284360,6.1,1000,Madeline Carroll,Judge Reinhold,Nathan Lane
Beverly Hills Chihuahua ,2008,Raja Gosnell,91,Color,Adventure|Comedy|Drama|Family|Romance,USA,Livre,20000000,94497271,3.7,0,Jamie Lee Curtis,Nick Zano,Ali Hillis
Lakeview Terrace ,2008,Neil LaBute,110,Color,Crime|Drama|Thriller,USA,A partir de 13 anos,22000000,39263506,6.1,0,Jay Hernandez,Justin Chambers,Robert Pine
Doubt ,2008,John Patrick Shanley,104,Color,Drama|Mystery,USA,A partir de 13 anos,20000000,33422556,7.5,0,Philip Seymour Hoffman,Meryl Streep,Carrie Preston
Milk ,2008,Gus Van Sant,128,Color,Biography|Drama|History,USA,A partir de 18 anos,20000000,31838002,7.6,10000,James Franco,Denis O'Hare,Lucas Grabeel
Street Kings ,2008,David Ayer,109,Color,Action|Crime|Drama|Thriller,USA,A partir de 18 anos,20000000,26415649,6.8,0,Keanu Reeves,Chris Evans,Noel Gugliemi
Appaloosa ,2008,Ed Harris,115,Color,Crime|Drama|Western,USA,A partir de 18 anos,NA,20207003,6.8,0,Viggo Mortensen,James Gammon,Tom Bower
My Best Friend's Girl ,2008,Howard Deutch,112,Color,Comedy|Romance,USA,A partir de 18 anos,40000000,19151864,5.9,0,Dane Cook,Taran Killam,Riki Lindhome
Twilight ,2008,Catherine Hardwicke,122,Color,Drama|Fantasy|Romance,USA,A partir de 13 anos,37000000,191449475,5.2,19000,Kristen Stewart,Taylor Lautner,Anna Kendrick
Disaster Movie ,2008,Jason Friedberg,88,Color,Comedy,USA,A partir de 13 anos,25000000,14174654,1.9,0,Carmen Electra,Tony Cox,Ike Barinholtz
Ghost Town ,2008,David Koepp,102,Color,Comedy|Drama|Fantasy|Romance,USA,A partir de 13 anos,20000000,13214030,6.7,0,Aasif Mandvi,Dequina Moore,Jordan Carlos
An American Carol ,2008,David Zucker,83,Color,Comedy|Fantasy,USA,A partir de 13 anos,12000000,7001720,4.3,797,Chriss Anglin,Geoffrey Arend,Gary Coleman
Strange Wilderness ,2008,Fred Wolf,87,Color,Adventure|Comedy,USA,A partir de 18 anos,20000000,6563357,5.3,847,Kevin Alejandro,Ashley Scott,Jeff Garlin
Flash of Genius ,2008,Marc Abraham,119,Color,Biography|Drama,USA,A partir de 13 anos,20000000,4234040,7,0,Dylan Authors,Bill Lake,Victoria Learn
The Brothers Bloom ,2008,Rian Johnson,114,Color,Adventure|Comedy|Drama|Romance,USA,A partir de 13 anos,20000000,3519627,6.9,0,Zachary Gordon,Maximilian Schell,Nora Zehetner
"Synecdoche, New York ",2008,Charlie Kaufman,124,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,21000000,3081925,7.5,13000,Philip Seymour Hoffman,Jennifer Jason Leigh,Samantha Morton
Sex Drive ,2008,Sean Anders,129,Color,Adventure|Comedy|Romance,USA,A partir de 18 anos,19000000,8396942,6.5,0,Katrina Bowden,Michael Cudlitz,Alice Greczyn
Prom Night ,2008,Nelson McCormick,89,Color,Horror|Mystery,USA,A partir de 13 anos,20000000,43818159,3.9,1000,Ming-Na Wen,Scott Porter,Collins Pennie
Step Up 2: The Streets ,2008,Jon M. Chu,98,Color,Drama|Music|Musical|Romance,USA,A partir de 13 anos,23000000,58006147,6.2,0,Cassie Ventura,Mari Koda,Luis Rosado
The Women ,2008,Diane English,114,Color,Comedy|Drama,USA,A partir de 13 anos,16500000,26896744,4.9,0,Jada Pinkett Smith,Debi Mazar,Debra Messing
The Yellow Handkerchief ,2008,Udayan Prasad,102,Color,Drama|Romance,USA,A partir de 13 anos,15500000,317040,6.8,1000,Kristen Stewart,Eddie Redmayne,William Hurt
The Hurt Locker ,2008,Kathryn Bigelow,131,Color,Drama|History|Thriller|War,USA,A partir de 18 anos,15000000,15700000,7.6,16000,Jeremy Renner,Christian Camargo,Brian Geraghty
The Pirates Who Don't Do Anything: A VeggieTales Movie ,2008,Mike Nawrocki,85,Color,Adventure|Animation|Comedy|Family,USA,Outros,15000000,12701880,5.7,175,Yuri Lowenthal,Cam Clarke,Phil Vischer
The Rocker ,2008,Peter Cattaneo,102,Color,Comedy|Music,USA,A partir de 13 anos,15000000,6409206,6.2,0,Emma Stone,Bradley Cooper,Josh Gad
The Midnight Meat Train ,2008,Ryûhei Kitamura,103,Color,Fantasy|Horror|Mystery,USA,A partir de 18 anos,15000000,73548,6.1,0,Bradley Cooper,Brooke Shields,Leslie Bibb
The Lucky Ones ,2008,Neil Burger,115,Color,Comedy|Drama|War,USA,A partir de 18 anos,15000000,183088,7,702,John Heard,Katherine LaNasa,Mark L. Young
Harold & Kumar Escape from Guantanamo Bay ,2008,Jon Hurwitz,102,Color,Adventure|Comedy,USA,A partir de 18 anos,12000000,38087366,6.6,0,Danneel Ackles,Eric Winter,Beverly D'Angelo
Quarantine ,2008,John Erick Dowdle,89,Color,Horror|Sci-Fi|Thriller,USA,A partir de 18 anos,12000000,31691811,6,0,Andrew Fiscella,Jay Hernandez,Dania Ramirez
The Eye ,2008,David Moreau,92,Color,Horror|Mystery,USA,A partir de 13 anos,12000000,31397498,5.4,0,Chloë Grace Moretz,Alessandro Nivola,Obba Babatundé
Rachel Getting Married ,2008,Jonathan Demme,113,Color,Drama|Romance,USA,A partir de 18 anos,NA,12796277,6.7,0,Anne Hathaway,Rosemarie DeWitt,Bill Irwin
Cadillac Records ,2008,Darnell Martin,109,Color,Biography|Drama|Music,USA,A partir de 18 anos,12000000,8134217,7,0,Cedric the Entertainer,Veronika Dash,Tammy Blanchard
Two Lovers ,2008,James Gray,110,Color,Drama|Romance,USA,A partir de 18 anos,12000000,3148482,7.1,0,Isabella Rossellini,Vinessa Shaw,Samantha Ivers
High School Musical 3: Senior Year ,2008,Kenny Ortega,112,Color,Comedy|Drama|Family|Music|Musical|Romance,USA,Outros,11000000,90556401,4.5,0,Lucas Grabeel,Matt Prokop,Corbin Bleu
The Secret Life of Bees ,2008,Gina Prince-Bythewood,110,Color,Drama,USA,A partir de 13 anos,11000000,37766350,7.3,0,Nate Parker,Alicia Keys,Jennifer Hudson
Saw V ,2008,David Hackl,95,Color,Horror|Mystery,USA,A partir de 18 anos,10800000,56729973,5.8,0,Julie Benz,Costas Mandylor,Scott Patterson
Nick and Norah's Infinite Playlist ,2008,Peter Sollett,90,Color,Comedy|Drama|Music|Romance,USA,A partir de 13 anos,9000000,31487293,6.7,0,Ari Graynor,Alexis Dziena,Aaron Yoo
Kit Kittredge: An American Girl ,2008,Patricia Rozema,101,Color,Drama|Family,USA,Outros,10000000,17655201,6.7,851,Julia Ormond,Jane Krakowski,Willow Smith
Over Her Dead Body ,2008,Jeff Lowell,95,Color,Comedy|Fantasy|Romance,USA,A partir de 13 anos,10000000,7563670,5.2,518,Stephen Root,William Morgan Sheppard,Wendi McLendon-Covey
"War, Inc. ",2008,Joshua Seftel,107,Color,Action|Comedy|Thriller,USA,A partir de 18 anos,10000000,578527,5.7,883,Bashar Rahal,Sergej Trifunovic,Ned Bellamy
Hamlet 2 ,2008,Andrew Fleming,92,Color,Comedy|Music,USA,A partir de 18 anos,9000000,4881867,6.4,1000,Steve Coogan,Amy Poehler,David Arquette
Repo! The Genetic Opera ,2008,Darren Lynn Bousman,150,Color,Horror|Musical|Sci-Fi,USA,A partir de 18 anos,8500000,140244,6.7,8000,Alexa PenaVega,Paris Hilton,Paul Sorvino
Shutter ,2008,Masayuki Ochiai,90,Color,Horror|Mystery|Thriller,USA,A partir de 13 anos,8000000,25926543,5.2,0,James Kyson,David Denman,Daisy Betts
Pathology ,2008,Marc Schölermann,95,Color,Crime|Horror|Thriller,USA,A partir de 18 anos,8000000,108662,6,3000,John de Lancie,Larry Drake,Johnny Whitworth
Witless Protection ,2008,Charles Robert Carner,97,Color,Comedy|Crime,USA,A partir de 13 anos,7500000,4131640,3.1,140,Ivana Milicevic,Jenny McCarthy,Richard Bull
Redbelt ,2008,David Mamet,99,Color,Drama|Sport,USA,A partir de 18 anos,7000000,2344847,6.8,0,Alice Braga,Randy Couture,Jose Pablo Cantillo
Stargate: The Ark of Truth ,2008,Robert C. Cooper,97,Color,Action|Adventure|Drama|Fantasy|Sci-Fi,USA,Outros,NA,NA,7.4,389,Ben Browder,Christopher Judge,Julian Sands
The Wrestler ,2008,Darren Aronofsky,109,Color,Drama|Sport,USA,A partir de 18 anos,6000000,26236603,7.9,10000,Mark Margolis,John D'Leo,Ajay Naidu
College ,2008,Deb Hagan,94,Color,Comedy,USA,A partir de 18 anos,6500000,4693919,4.6,422,Drake Bell,Alona Tal,Haley Bennett
The Wackness ,2008,Jonathan Levine,99,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,6000000,2077046,7,0,Mary-Kate Olsen,Aaron Yoo,Method Man
"Surfer, Dude ",2008,S.R. Bindler,85,Color,Comedy,USA,A partir de 18 anos,6000000,36497,4.7,850,Matthew McConaughey,Scott Glenn,Sarah Wright
The Haunting of Molly Hartley ,2008,Mickey Liddell,82,Color,Drama|Horror|Thriller,USA,A partir de 13 anos,5000000,13350177,3.8,562,Jessica Lowndes,Randy Wayne,Haley Bennett
Sunshine Cleaning ,2008,Christine Jeffs,91,Color,Comedy|Drama,USA,A partir de 18 anos,8000000,12055108,6.9,0,Clifton Collins Jr.,Mary Lynn Rajskub,Paul Dooley
Bottle Shock ,2008,Randall Miller,110,Color,Comedy|Drama,USA,A partir de 13 anos,5000000,4040588,6.8,0,Alan Rickman,Freddy Rodríguez,Greg Collins
Standard Operating Procedure ,2008,Errol Morris,118,Color,Crime|Documentary|War,USA,A partir de 18 anos,NA,228830,7.5,489,Jeffrey Frost,Megan Ambuhl Graner,Ken Davis
"Lovely, Still ",2008,Nicholas Fackler,90,Color,Drama|Romance,USA,Livre,5000000,124720,7.3,777,Adam Scott,Ellen Burstyn,Martin Landau
Train ,2008,Gideon Raff,94,Color,Horror|Thriller,USA,A partir de 18 anos,NA,NA,4.8,804,Gideon Emery,Gloria Votsis,Derek Magyar
The Betrayed ,2008,Amanda Gusack,98,Color,Crime|Drama|Mystery|Thriller,USA,Outros,3500000,NA,6.1,127,Alice Krige,Christian Campbell,Blaine Anderson
Choke ,2008,Clark Gregg,92,Color,Comedy|Drama,USA,A partir de 18 anos,3000000,2926565,6.5,0,Anjelica Huston,Matt Gerald,Jonah Bobo
Religulous ,2008,Larry Charles,101,Color,Comedy|Documentary|War,USA,A partir de 18 anos,2500000,12995673,7.7,24000,Bill Maher,Tal Bachman,Steve Burg
Fuel ,2008,Joshua Tickell,112,Color,Documentary,USA,Outros,2500000,173783,7.6,588,Larry David,Sheryl Crow,George W. Bush
Sleep Dealer ,2008,Alex Rivera,90,Color,Drama|Romance|Sci-Fi|Thriller,USA,A partir de 13 anos,2500000,75727,5.9,0,Leonor Varela,Jacob Vargas,Tenoch Huerta
Impact Point ,2008,Hayley Cloake,90,Color,Thriller,USA,A partir de 18 anos,2200000,NA,4.3,77,Brian Austin Green,Kayla Ewell,Linden Ashby
No Man's Land: The Rise of Reeker ,2008,Dave Payne,88,Color,Horror|Thriller,USA,A partir de 18 anos,2000000,NA,4.9,153,Mircea Monroe,Lew Temple,Robert Pine
Trucker ,2008,James Mottern,90,Color,Drama,USA,A partir de 18 anos,2000000,52166,6.7,371,Jimmy Bennett,Joey Lauren Adams,Matthew Lawrence
The Day the Earth Stood Still ,2008,Scott Derrickson,104,Color,Drama|Sci-Fi|Thriller,USA,A partir de 13 anos,80000000,79363785,5.5,0,Keanu Reeves,Jon Hamm,Juan Riedinger
Extreme Movie ,2008,Adam Jay Epstein,76,Color,Comedy,USA,A partir de 18 anos,NA,NA,3.8,636,Rich Ceraulo,Denise Boutte,Vanessa Lee Chester
Shine a Light ,2008,Martin Scorsese,122,Color,Biography|Documentary|Music,USA,A partir de 13 anos,NA,5355376,7.2,0,Mick Jagger,Keith Richards,Albert Maysles
"Food, Inc. ",2008,Robert Kenner,94,Color,Documentary,USA,Livre,NA,4417124,7.9,37000,Michael Pollan,Eric Schlosser,Barbara Kowalcyk
Frozen River ,2008,Courtney Hunt,97,Color,Crime|Drama,USA,A partir de 18 anos,1000000,2508841,7.2,0,Charlie McDermott,Michael O'Keefe,Misty Upham
The Poker House ,2008,Lori Petty,93,Color,Drama,USA,A partir de 18 anos,NA,NA,6.5,599,Jennifer Lawrence,Chloë Grace Moretz,Bokeem Woodbine
