titulo,ano,diretor,duracao,cor,generos,pais,classificacao,orcamento,receita,nota_imdb,likes_facebook,ator_1,ator_2,ator_3
Divergent ,2014,Neil Burger,139,Color,Adventure|Mystery|Sci-Fi,USA,A partir de 13 anos,85000000,150832203,6.7,49000,Kate Winslet,Theo James,Mekhi Phifer
Fury ,2014,David Ayer,134,Color,Action|Drama|War,USA,A partir de 18 anos,68000000,85707116,7.6,82000,Brad Pitt,Logan Lerman,Jim Parrack
Hercules ,2014,Brett Ratner,101,Color,Action|Adventure,USA,A partir de 13 anos,100000000,72660029,6,21000,Dwayne Johnson,Rufus Sewell,Ingrid Bolsø Berdal
The Monuments Men ,2014,George Clooney,118,Color,Drama|War,USA,A partir de 13 anos,70000000,78031620,6.1,34000,Bill Murray,Matt Damon,Bob Balaban
Dracula Untold ,2014,Gary Shore,92,Color,Action|Drama|Fantasy|Horror|War,USA,A partir de 13 anos,70000000,55942830,6.3,37000,Dominic Cooper,Sarah Gadon,Zach McGowan
The Legend of Hercules ,2014,Renny Harlin,99,Color,Action|Adventure|Fantasy,USA,A partir de 13 anos,70000000,18821279,4.2,12000,Roxanne McKee,Luke Newberry,Gaia Weiss
Need for Speed ,2014,Scott Waugh,132,Color,Action|Crime|Drama|Thriller,USA,A partir de 13 anos,66000000,43568507,6.5,32000,Rami Malek,Dominic Cooper,Ramon Rodriguez
Unbroken ,2014,Angelina Jolie Pitt,137,Color,Biography|Drama|Sport|War,USA,A partir de 13 anos,65000000,115603980,7.2,35000,Finn Wittrock,Jack O'Connell,Alex Russell
Annie ,2014,Will Gluck,118,Color,Comedy|Drama|Family|Musical,USA,Livre,65000000,85911262,5.2,16000,Quvenzhané Wallis,Dorian Missick,David Zayas
Sin City: A Dame to Kill For ,2014,Frank Miller,102,Black and White,Action|Crime|Thriller,USA,A partir de 18 anos,65000000,13750556,6.5,32000,Joseph Gordon-Levitt,Bruce Willis,Eva Green
Gone Girl ,2014,David Fincher,149,Color,Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,61000000,167735396,8.1,146000,Patrick Fugit,Sela Ward,Emily Ratajkowski
Jack Ryan: Shadow Recruit ,2014,Kenneth Branagh,105,Color,Action|Drama|Thriller,USA,A partir de 13 anos,60000000,50549107,6.2,17000,Colm Feore,Nonso Anozie,Gemma Chan
The Boxtrolls ,2014,Graham Annable,96,Color,Adventure|Animation|Comedy|Family|Fantasy,USA,Livre,60000000,50807639,6.8,11000,Isaac Hempstead Wright,Dee Bradley Baker,Tracy Morgan
Winter's Tale ,2014,Akiva Goldsman,118,Color,Drama|Fantasy|Mystery|Romance,USA,A partir de 13 anos,60000000,22451,6.2,17000,Matt Bomer,William Hurt,Kevin Corrigan
American Sniper ,2014,Clint Eastwood,133,Color,Action|Biography|Drama|History|Thriller|War,USA,A partir de 18 anos,58800000,350123553,7.3,112000,Bradley Cooper,Leonard Roberts,Keir O'Donnell
The Equalizer ,2014,Antoine Fuqua,132,Color,Action|Crime|Thriller,USA,A partir de 18 anos,55000000,101530738,7.2,56000,Denzel Washington,Chloë Grace Moretz,James Wilcox
Muppets Most Wanted ,2014,James Bobin,119,Color,Adventure|Comedy|Crime|Family|Musical,USA,Livre,50000000,51178893,6.4,10000,Ty Burrell,Tina Fey,Hugh Bonneville
22 Jump Street ,2014,Phil Lord,112,Color,Action|Comedy|Crime,USA,A partir de 18 anos,50000000,191616238,7.1,24000,Channing Tatum,Craig Roberts,Amber Stevens West
Into the Woods ,2014,Rob Marshall,125,Color,Adventure|Comedy|Drama|Fantasy|Musical,USA,Livre,50000000,127997349,6,90000,Johnny Depp,Meryl Streep,Anna Kendrick
The Book of Life ,2014,Jorge R. Gutiérrez,95,Color,Adventure|Animation|Comedy|Family|Fantasy|Romance,USA,Livre,50000000,50150619,7.3,18000,Channing Tatum,Hector Elizondo,Ana de la Reguera
Into the Storm ,2014,Steven Quale,89,Color,Action|Thriller,USA,A partir de 13 anos,50000000,47553512,5.8,15000,Matt Walsh,Alycia Debnam-Carey,Scott Lawrence
The Judge ,2014,David Dobkin,141,Color,Crime|Drama,USA,A partir de 18 anos,50000000,47105085,7.4,47000,Robert Downey Jr.,Robert Duvall,Leighton Meester
Blended ,2014,Frank Coraci,117,Color,Comedy|Romance,USA,A partir de 13 anos,40000000,46280507,6.5,12000,Bella Thorne,Adam Sandler,Joel McHale
The Interview ,2014,Evan Goldberg,112,Color,Comedy,USA,A partir de 18 anos,44000000,6105175,6.6,50000,James Franco,Randall Park,Anders Holm
Dumb and Dumber To ,2014,Bobby Farrelly,109,Color,Comedy,USA,A partir de 13 anos,35000000,86208010,5.7,55000,Bill Murray,Kathleen Turner,Rob Riggle
Unbroken ,2014,Angelina Jolie Pitt,137,Color,Biography|Drama|Sport|War,USA,A partir de 13 anos,65000000,115603980,7.2,35000,Finn Wittrock,Jack O'Connell,Alex Russell
The Other Woman ,2014,Nick Cassavetes,109,Color,Comedy|Romance,USA,A partir de 13 anos,40000000,83906114,6,16000,Don Johnson,Kate Upton,David Thornton
Horrible Bosses 2 ,2014,Sean Anders,116,Color,Comedy|Crime,USA,A partir de 18 anos,42000000,54414716,6.3,12000,Kevin Spacey,Christoph Waltz,Lindsay Sloane
Jersey Boys ,2014,Clint Eastwood,134,Color,Biography|Drama|Music|Musical,USA,A partir de 18 anos,40000000,47034272,6.9,16000,Johnny Cannizzaro,Steve Schirripa,Scott Vance
Sex Tape ,2014,Jake Kasdan,94,Color,Comedy,USA,A partir de 18 anos,40000000,38543473,5.1,0,James Wilcox,Randall Park,Nat Faxon
A Million Ways to Die in the West ,2014,Seth MacFarlane,136,Color,Comedy|Western,USA,A partir de 18 anos,40000000,42615685,6.1,24000,Liam Neeson,Charlize Theron,Seth MacFarlane
Dolphin Tale 2 ,2014,Charles Martin Smith,107,Color,Drama|Family,USA,Livre,36000000,42019483,6.4,0,Morgan Freeman,Taylor Blackwell,Harry Connick Jr.
Sabotage ,2014,David Ayer,109,Color,Action|Crime|Drama|Thriller,USA,A partir de 18 anos,35000000,10499968,5.7,10000,Mireille Enos,Martin Donovan,Maurice Compte
The Maze Runner ,2014,Wes Ball,113,Color,Action|Mystery|Sci-Fi|Thriller,USA,A partir de 13 anos,34000000,102413606,6.8,38000,Ki Hong Lee,Aml Ameen,Jacob Latimore
The Grand Budapest Hotel ,2014,Wes Anderson,99,Color,Adventure|Comedy|Crime|Drama,USA,A partir de 18 anos,25000000,59073773,8.1,149000,Bill Murray,Tom Wilkinson,F. Murray Abraham
Get on Up ,2014,Tate Taylor,139,Color,Biography|Drama|Music,USA,A partir de 13 anos,30000000,30513940,6.9,11000,Tika Sumpter,Josh Hopkins,Aunjanue Ellis
Deliver Us from Evil ,2014,Scott Derrickson,118,Color,Horror|Mystery|Thriller,USA,A partir de 18 anos,30000000,30523568,6.2,18000,Olivia Munn,Dorian Missick,Edgar Ramírez
"Alexander and the Terrible, Horrible, No Good, Very Bad Day ",2014,Miguel Arteta,81,Color,Comedy|Family,USA,Livre,28000000,66950483,6.2,12000,Bella Thorne,Steve Carell,Jennifer Garner
3 Days to Kill ,2014,McG,123,Color,Action|Drama|Thriller,USA,A partir de 13 anos,28000000,30688364,6.2,10000,Connie Nielsen,Richard Sammel,Tómas Lemarquis
A Walk Among the Tombstones ,2014,Scott Frank,114,Color,Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,28000000,25977365,6.5,15000,Liam Neeson,Boyd Holbrook,David Harbour
The Best of Me ,2014,Michael Hoffman,118,Color,Drama|Romance,USA,A partir de 13 anos,26000000,26761283,6.7,19000,Luke Bracey,Gerald McRaney,Clarke Peters
Ride Along ,2014,Tim Story,99,Color,Action|Comedy|Crime|Romance,USA,A partir de 13 anos,25000000,134141530,6.2,0,Bruce McGill,Tika Sumpter,Bryan Callen
Million Dollar Arm ,2014,Craig Gillespie,124,Color,Biography|Drama|Sport,USA,Livre,25000000,36447959,7,10000,Jon Hamm,Suraj Sharma,Gregory Alan Williams
The Gambler ,2014,Rupert Wyatt,111,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,25000000,33631221,6,0,George Kennedy,Cjon Saulsberry,Griffin Cleveland
Draft Day ,2014,Ivan Reitman,110,Color,Drama|Sport,USA,A partir de 18 anos,25000000,28831145,6.8,14000,Jennifer Garner,Chi McBride,Patrick St. Esprit
Red Sky ,2014,Mario Van Peebles,100,NA,Action|Thriller,USA,A partir de 13 anos,25000000,NA,4.1,437,Martin Kove,Mario Van Peebles,Jacob Vargas
Think Like a Man Too ,2014,Tim Story,106,Color,Comedy|Romance,USA,A partir de 13 anos,24000000,65182182,5.7,3000,Romany Malco,Regina Hall,David Walton
The Hundred-Foot Journey ,2014,Lasse Hallström,122,Color,Comedy|Drama,USA,Livre,22000000,54235441,7.3,55000,Manish Dayal,Charlotte Le Bon,Juhi Chawla
Son of God ,2014,Christopher Spencer,170,Color,Biography|Drama|History,USA,A partir de 13 anos,22000000,59696176,5.6,15000,Roma Downey,Amber Rose Revah,Darwin Shaw
Tammy ,2014,Ben Falcone,100,Color,Comedy,USA,A partir de 18 anos,20000000,84518155,4.9,11000,Gary Cole,Mark Duplass,Ben Falcone
This Is Where I Leave You ,2014,Shawn Levy,103,Color,Comedy|Drama,USA,A partir de 18 anos,19800000,34290142,6.6,14000,Tina Fey,Abigail Spencer,Jane Fonda
Endless Love ,2014,Shana Feste,104,Color,Drama|Romance,USA,A partir de 13 anos,20000000,23393765,6.3,0,Alex Pettyfer,Bruce Greenwood,Rhys Wakefield
Inherent Vice ,2014,Paul Thomas Anderson,148,Color,Comedy|Crime|Drama|Mystery|Romance,USA,A partir de 18 anos,20000000,8093318,6.7,18000,Martin Dew,Katherine Waterston,Serena Scott Thomas
A Most Violent Year ,2014,J.C. Chandor,125,Color,Action|Crime|Drama|Thriller,USA,A partir de 18 anos,20000000,5749134,7,0,David Oyelowo,Ashley Williams,Albert Brooks
Dwegons and Leprechauns ,2014,Tom Walsh,98,Color,Animation,USA,Livre,20000000,NA,4.8,70,Joey D. Vieira,Maggie Wheeler,Jacqueline Lovell
Neighbors ,2014,Nicholas Stoller,97,Color,Comedy,USA,A partir de 18 anos,18000000,150056505,6.4,21000,Craig Roberts,Carla Gallo,Ike Barinholtz
Left Behind ,2014,Vic Armstrong,110,Color,Action|Drama|Fantasy|Mystery|Thriller,USA,A partir de 13 anos,16000000,13998282,3.1,31000,Nicolas Cage,Lea Thompson,Quinton Aaron
Birdman or (The Unexpected Virtue of Ignorance) ,2014,Alejandro G. Iñárritu,119,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,18000000,42335698,7.8,114000,Emma Stone,Naomi Watts,Merritt Wever
And So It Goes ,2014,Rob Reiner,94,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,18000000,15155772,5.7,3000,Yaya DaCosta,Annie Parisse,Frankie Valli
The Prince ,2014,Brian A Miller,93,Color,Action|Thriller,USA,A partir de 18 anos,18000000,NA,4.6,0,Bruce Willis,50 Cent,Jessica Lowndes
Let's Be Cops ,2014,Luke Greenfield,104,Color,Comedy,USA,A partir de 18 anos,17000000,82389560,6.5,14000,Rob Riggle,Damon Wayans Jr.,James D'Arcy
Left Behind ,2014,Vic Armstrong,110,Color,Action|Drama|Fantasy|Mystery|Thriller,USA,A partir de 13 anos,16000000,13998282,3.1,31000,Nicolas Cage,Lea Thompson,Quinton Aaron
The Homesman ,2014,Tommy Lee Jones,122,Color,Drama|Western,USA,A partir de 18 anos,16000000,2428883,6.6,0,Barry Corbin,Tim Blake Nelson,Miranda Otto
Wild ,2014,Jean-Marc Vallée,115,Color,Adventure|Biography|Drama,USA,A partir de 18 anos,15000000,37877959,7.1,38000,Michiel Huisman,Kevin Rankin,Gaby Hoffmann
When the Game Stands Tall ,2014,Thomas Carter,115,Color,Drama|Family|Sport,USA,Livre,15000000,30127963,6.7,0,Jessie T. Usher,Matthew Daddario,Ser'Darius Blain
The November Man ,2014,Roger Donaldson,108,Color,Action|Crime|Thriller,USA,A partir de 18 anos,15000000,24984868,6.3,0,Luke Bracey,Akie Kotabe,Will Patton
Freedom ,2014,Peter Cousens,94,Color,Drama|Family|Music,USA,A partir de 18 anos,14500000,NA,6.2,998,Sharon Leal,David Rasche,Bart Shatto
Teenage Mutant Ninja Turtles ,2014,Jonathan Liebesman,101,Color,Action|Adventure|Comedy|Sci-Fi,USA,A partir de 13 anos,125000000,190871240,5.9,62000,Noel Fisher,Danny Woodburn,Jeremy Howard
RoboCop ,2014,José Padilha,117,Color,Action|Crime|Sci-Fi|Thriller,USA,A partir de 13 anos,100000000,58607007,6.2,60000,Gary Oldman,Abbie Cornish,Jennifer Ehle
St. Vincent ,2014,Theodore Melfi,102,Color,Comedy|Drama,USA,A partir de 13 anos,13000000,44134898,7.3,33000,Bill Murray,Naomi Watts,Reg E. Cathey
About Last Night ,2014,Steve Pink,100,Color,Comedy|Romance,USA,A partir de 18 anos,12500000,48637684,6.1,0,Joe Lo Truglio,Regina Hall,Bryan Callen
No Good Deed ,2014,Sam Miller,84,Color,Crime|Thriller,USA,A partir de 13 anos,13200000,52543632,5.6,0,Leslie Bibb,Kate del Castillo,Henry Simmons
Earth to Echo ,2014,Dave Green,91,Color,Adventure|Family|Sci-Fi,USA,Livre,13000000,38916903,5.8,0,Teo Halm,Ella Wahlestedt,Jason Gray-Stanford
The Fault in Our Stars ,2014,Josh Boone,133,Color,Drama|Romance,USA,A partir de 13 anos,12000000,124868837,7.8,93000,Shailene Woodley,Sam Trammell,Nat Wolff
Top Five ,2014,Chris Rock,102,Color,Comedy|Romance,USA,A partir de 18 anos,12000000,25277561,6.5,0,Rosario Dawson,Romany Malco,J.B. Smoove
Heaven Is for Real ,2014,Randall Wallace,99,Color,Biography|Drama,USA,Livre,12000000,91443253,5.8,23000,Jacob Vargas,Connor Corum,Rob Moran
If I Stay ,2014,R.J. Cutler,107,Color,Drama|Fantasy|Music|Romance,USA,A partir de 13 anos,11000000,50461335,6.8,15000,Chloë Grace Moretz,Mireille Enos,Stacy Keach
Big Eyes ,2014,Tim Burton,106,Color,Biography|Crime|Drama|Romance,USA,A partir de 13 anos,10000000,14479776,7,20000,Christoph Waltz,Danny Huston,Jon Polito
Black or White ,2014,Mike Binder,121,Color,Drama,USA,A partir de 13 anos,9000000,21569041,6.6,0,Jennifer Ehle,Gillian Jacobs,Jillian Estell
While We're Young ,2014,Noah Baumbach,97,Color,Comedy|Drama,USA,A partir de 18 anos,10000000,7574066,6.3,0,Naomi Watts,Maria Dizzia,Dree Hemingway
Rosewater ,2014,Jon Stewart,103,Color,Biography|Drama,USA,A partir de 18 anos,5000000,3093491,6.6,5000,Numan Acar,Claire Foy,Haluk Bilginer
Elsa & Fred ,2014,Michael Radford,97,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,10000000,NA,6.5,0,Chris Noth,Jared Gilman,James Brolin
The Purge: Anarchy ,2014,James DeMonaco,103,Color,Action|Horror|Sci-Fi|Thriller,USA,A partir de 18 anos,9000000,71519230,6.5,15000,Noel Gugliemi,Zach Gilford,Roberta Valderrama
Nightcrawler ,2014,Dan Gilroy,117,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,8500000,32279955,7.9,65000,Jake Gyllenhaal,Michael Papajohn,James Huang
That Awkward Moment ,2014,Tom Gormican,94,Color,Comedy|Romance,USA,A partir de 18 anos,8000000,26049082,6.1,0,Mackenzie Davis,Lola Glaudini,Josh Pais
Swelter ,2014,Keith Parmer,96,Color,Action|Crime|Drama|Thriller,USA,A partir de 18 anos,8000000,NA,4.6,438,Rachel Ann Mullins,Josh Henderson,Grant Bowler
Devil's Due ,2014,Matt Bettinelli-Olpin,89,Color,Horror|Mystery,USA,A partir de 18 anos,7000000,15818967,4,0,Zach Gilford,Allison Miller,Vanessa Ray
Beyond the Lights ,2014,Gina Prince-Bythewood,116,Color,Drama|Music,USA,A partir de 13 anos,7000000,14612840,6.9,0,Minnie Driver,Nate Parker,Darryl Stephens
Alpha and Omega 4: The Legend of the Saw Toothed Cave ,2014,Richard Rich,45,NA,Action|Adventure|Animation|Comedy|Drama|Family|Fantasy|Thriller,USA,Outros,7000000,NA,6,41,Debi Derryberry,Kate Higgins,Cindy Robinson
Annabelle ,2014,John R. Leonetti,99,Color,Horror|Mystery,USA,A partir de 18 anos,6500000,84263837,5.4,45000,Alfre Woodard,Annabelle Wallis,Gabriel Bateman
Wish I Was Here ,2014,Zach Braff,106,Color,Comedy|Drama,USA,A partir de 18 anos,6000000,3588432,6.7,0,Jim Parsons,Josh Gad,Michael Weston
Song One ,2014,Kate Barker-Froyland,86,Color,Drama|Music,USA,A partir de 13 anos,6000000,20200,5.8,0,Anne Hathaway,Shawn Parsons,Li Jun Li
Animals ,2014,Collin Schiffli,90,Color,Drama,USA,Outros,NA,NA,6.2,679,Kim Shaw,John Heard,David Dastmalchian
Ouija ,2014,Stiles White,89,Color,Fantasy|Horror,USA,A partir de 13 anos,5000000,50820940,4.4,18000,Lin Shaye,Shelley Hennig,Daren Kagasoff
Paranormal Activity: The Marked Ones ,2014,Christopher Landon,101,Color,Fantasy|Horror|Thriller,USA,A partir de 18 anos,5000000,32453345,5,10000,Richard Cabral,Gloria Sandoval,Molly Ephraim
"As Above, So Below ",2014,John Erick Dowdle,93,Color,Horror|Mystery|Thriller,USA,A partir de 18 anos,5000000,21197315,6.1,14000,Ben Feldman,Edwin Hodge,Perdita Weeks
Addicted ,2014,Bille Woodruff,106,Color,Drama|Thriller,USA,A partir de 18 anos,5000000,17382982,5.2,0,Boris Kodjoe,Cameron Mills,Sharon Leal
Still Alice ,2014,Richard Glatzer,101,Color,Drama,USA,A partir de 13 anos,5000000,18656400,7.5,45000,Kristen Stewart,Hunter Parrish,Seth Gilliam
Kill the Messenger ,2014,Michael Cuesta,112,Color,Biography|Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,5000000,2445646,7,13000,Jeremy Renner,Paz Vega,Robert Pralgo
Atlas Shrugged: Who Is John Galt? ,2014,James Manera,99,Color,Drama|Mystery|Sci-Fi,USA,A partir de 13 anos,5000000,830210,4.4,0,Joaquim de Almeida,Greg Germann,Kristoffer Polaha
Rudderless ,2014,William H. Macy,105,Color,Comedy|Drama|Music,USA,A partir de 18 anos,5000000,37440,7.5,0,Billy Crudup,Felicity Huffman,David Adam Flannery
Henry & Me ,2014,Barrett Esposito,67,Color,Animation|Family,USA,Livre,10000000,NA,6.7,165,Chazz Palminteri,Cyndi Lauper,Danny Aiello
Let's Kill Ward's Wife ,2014,Scott Foley,82,Color,Comedy|Crime,USA,Outros,5000000,NA,5.4,0,Donald Faison,Greg Grunberg,Dagmara Dominczyk
Moms' Night Out ,2014,Andrew Erwin,98,Color,Comedy,USA,Livre,5000000,10429707,5.4,0,Alex Kendrick,Sarah Drew,Patricia Heaton
Falcon Rising ,2014,Ernie Barbarash,103,Color,Action|Adventure,USA,A partir de 18 anos,4500000,8691,5.8,0,Michael Jai White,Michael J. Morris,Lateef Crowder
Boyhood ,2014,Richard Linklater,165,Color,Drama,USA,A partir de 18 anos,4000000,25359200,8,92000,Ellar Coltrane,Lorelei Linklater,Libby Villari
A Haunted House 2 ,2014,Michael Tiddes,86,Color,Comedy|Fantasy,USA,A partir de 18 anos,4000000,17314483,4.7,0,Ashley Rickards,Essence Atkins,Gabriel Iglesias
Wicked Blood ,2014,Mark Young,92,Color,Action|Crime|Drama|Thriller,USA,Outros,3500000,NA,5.4,482,Alexa PenaVega,Jake Busey,Lew Temple
Whiplash ,2014,Damien Chazelle,107,Color,Drama|Music,USA,A partir de 18 anos,3300000,13092000,8.5,129000,J.K. Simmons,Melissa Benoist,Chris Mulkey
The Opposite Sex ,2014,Jennifer Finnigan,97,Color,Comedy,USA,Outros,3300000,NA,4.5,0,Geoff Stults,Kenan Thompson,Josh Hopkins
Tusk ,2014,Kevin Smith,102,Color,Comedy|Drama|Horror,USA,A partir de 18 anos,3000000,1821983,5.4,20000,Johnny Depp,Haley Joel Osment,Michael Parks
The Gambler ,2014,Rupert Wyatt,111,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,25000000,33631221,6,0,George Kennedy,Cjon Saulsberry,Griffin Cleveland
They Came Together ,2014,David Wain,83,Color,Comedy,USA,A partir de 18 anos,NA,NA,5.5,0,Christopher Meloni,Amy Poehler,Jack McBrayer
Something Wicked ,2014,Darin Scott,95,NA,Drama|Horror|Mystery|Thriller,USA,A partir de 18 anos,3000000,NA,4.8,395,Julian Morris,Shantel VanSanten,John Robinson
Amnesiac ,2014,Michael Polish,90,Color,Drama|Horror|Mystery|Thriller,USA,Outros,3000000,NA,4.3,421,Olivia Rose Keegan,Patrick Bauchau,Mia Barron
The Calling ,2014,Jason Stone,108,Color,Thriller,USA,A partir de 18 anos,NA,NA,5.8,0,Topher Grace,Ellen Burstyn,Christopher Heyerdahl
8 Days ,2014,Jaco Booyens,90,Color,Drama|Thriller,USA,A partir de 13 anos,2500000,NA,6.9,224,Nicole Smolen,Sebastian Aguilar,Ivette Alvarez
Always Woodstock ,2014,Rita Merson,97,Color,Comedy|Music|Romance,USA,Outros,2400000,NA,5.3,107,Ryan Guzman,James Wolk,Jason Ritter
It Follows ,2014,David Robert Mitchell,100,Color,Horror|Mystery,USA,A partir de 18 anos,2000000,14673301,6.9,45000,Maika Monroe,Ruby Harris,Jake Weary
The Last Five Years ,2014,Richard LaGravenese,94,Color,Comedy|Drama|Musical|Romance,USA,A partir de 13 anos,NA,137945,5.9,0,Anna Kendrick,Jeremy Jordan,Charly Bivona
Out of the Dark ,2014,Lluís Quílez,92,Color,Horror|Thriller,USA,A partir de 18 anos,NA,NA,4.7,844,Stephen Rea,Pixie Davies,Alejandro Furth
Unsullied ,2014,Simeon Rice,93,Color,Action|Horror|Thriller,USA,A partir de 18 anos,1500000,NA,5.5,307,Ward G. Smith,Lisa Brave,Malone Thomas
House at the End of the Drive ,2014,David Worth,91,Color,Horror|Thriller,USA,A partir de 18 anos,1400000,NA,6.9,223,Jessica Szohr,Jonathan Mangum,Angela Jones
Da Sweet Blood of Jesus ,2014,Spike Lee,123,Color,Comedy|Romance|Thriller,USA,Outros,1420000,NA,4.1,447,Rami Malek,Elvis Nolasco,Felicia Pearson
The Algerian ,2014,Giovanni Zelko,99,Color,Action|Romance|Thriller,USA,Outros,1300000,NA,7.6,221,Zuhair Haddad,Harry Lennix,Ben Youcef
Unfriended ,2014,Levan Gabriadze,83,Color,Horror|Mystery|Thriller,USA,A partir de 18 anos,1000000,31537320,5.7,13000,Shelley Hennig,Renee Olstead,Heather Sossaman
The Skeleton Twins ,2014,Craig Johnson,93,Color,Comedy|Drama,USA,A partir de 18 anos,NA,5283379,6.8,0,Ty Burrell,Boyd Holbrook,Kathleen Rose Perkins
Obvious Child ,2014,Gillian Robespierre,84,Color,Comedy|Drama,USA,A partir de 18 anos,NA,3122616,6.8,0,Gaby Hoffmann,Jenny Slate,Jake Lacy
