titulo,ano,diretor,duracao,cor,generos,pais,classificacao,orcamento,receita,nota_imdb,likes_facebook,ator_1,ator_2,ator_3
A Beautiful Mind ,2001,Ron Howard,135,Color,Biography|Drama,USA,A partir de 13 anos,58000000,170708996,8.2,29000,Adam Goldberg,Austin Pendleton,Judd Hirsch
Bandits ,2001,Barry Levinson,123,Color,Comedy|Crime|Drama|Romance,USA,A partir de 13 anos,80000000,41523271,6.6,0,Bruce Willis,Brían F. O'Byrne,Azura Skye
Monkeybone ,2001,Henry Selick,93,Color,Animation|Comedy|Fantasy,USA,A partir de 13 anos,75000000,5409517,4.7,683,Brendan Fraser,Bridget Fonda,Megan Mullally
Dr. Dolittle 2 ,2001,Steve Carr,87,Color,Comedy|Family|Fantasy,USA,Livre,72000000,112950721,4.6,266,Raven-Symoné,Jeffrey Jones,Kevin Pollak
The Majestic ,2001,Frank Darabont,152,Color,Drama|Romance,USA,Livre,72000000,27796042,6.9,0,Martin Landau,Hal Holbrook,Jeffrey DeMunn
Driven ,2001,Renny Harlin,116,Color,Action|Drama|Sport,USA,A partir de 13 anos,72000000,32616869,4.5,886,Sylvester Stallone,Estella Warren,Cristián de la Fuente
Vanilla Sky ,2001,Cameron Crowe,141,Color,Fantasy|Mystery|Romance|Sci-Fi|Thriller,USA,A partir de 18 anos,68000000,100614858,6.9,0,Tom Cruise,Ivana Milicevic,Noah Taylor
Osmosis Jones ,2001,Bobby Farrelly,95,Color,Action|Adventure|Animation|Comedy|Crime|Family|Fantasy,USA,Livre,70000000,13596911,6.2,2000,Ron Howard,Brandy Norwood,David Hyde Pierce
The Score ,2001,Frank Oz,124,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,68000000,71069884,6.8,0,Robert De Niro,Marlon Brando,Gary Farmer
3000 Miles to Graceland ,2001,Demian Lichtenstein,125,Color,Action|Comedy|Crime|Thriller,USA,A partir de 18 anos,42000000,15738632,5.9,0,Jon Lovitz,Bokeem Woodbine,Ice-T
Cats & Dogs ,2001,Lawrence Guterman,87,Color,Action|Comedy|Family|Fantasy,USA,Livre,60000000,93375151,5.2,0,Carol Ann Susi,Elizabeth Perkins,Miriam Margolyes
The Last Castle ,2001,Rod Lurie,131,Color,Action|Drama|Thriller,USA,A partir de 18 anos,60000000,18208078,6.9,0,Clifton Collins Jr.,Delroy Lindo,Michael Irby
Moulin Rouge! ,2001,Baz Luhrmann,127,Black and White,Drama|Musical|Romance,USA,A partir de 13 anos,52500000,57386369,7.6,10000,Jim Broadbent,Kylie Minogue,Richard Roxburgh
Domestic Disturbance ,2001,Harold Becker,89,Color,Crime|Mystery|Thriller,USA,A partir de 13 anos,53000000,45207112,5.5,361,Steve Buscemi,Teri Polo,Matt O'Leary
Shrek ,2001,Andrew Adamson,90,Color,Adventure|Animation|Comedy|Family|Fantasy,USA,Livre,60000000,267652016,7.9,0,Kathleen Freeman,Chris Miller,Bobby Block
Don't Say a Word ,2001,Gary Fleder,113,Color,Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,50000000,54997476,6.3,970,Oliver Platt,Jennifer Esposito,Conrad Goode
The One ,2001,James Wong,85,Color,Action|Sci-Fi|Thriller,USA,A partir de 13 anos,49000000,43905746,5.9,0,Jason Statham,Jet Li,Delroy Lindo
K-PAX ,2001,Iain Softley,120,Color,Drama|Mystery|Sci-Fi,USA,A partir de 13 anos,48000000,50173190,7.4,0,Kevin Spacey,Jeff Bridges,Alfre Woodard
Kate & Leopold ,2001,James Mangold,123,Color,Comedy|Fantasy|Romance,USA,A partir de 13 anos,48000000,47095453,6.4,0,Hugh Jackman,Natasha Lyonne,Bradley Whitford
Riding in Cars with Boys ,2001,Penny Marshall,132,Color,Biography|Comedy|Drama,USA,A partir de 13 anos,48000000,29781453,6.4,0,Rosie Perez,Adam Garcia,Alissa Dean
America's Sweethearts ,2001,Joe Roth,102,Color,Comedy|Romance,USA,A partir de 13 anos,48000000,93607673,5.7,881,Julia Roberts,Rainn Wilson,Larry King
Training Day ,2001,Antoine Fuqua,122,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,45000000,76261036,7.7,0,Denzel Washington,Snoop Dogg,Tom Berenger
Scary Movie 2 ,2001,Keenen Ivory Wayans,83,Color,Comedy,USA,A partir de 18 anos,45000000,71277420,5.2,0,Natasha Lyonne,Veronica Cartwright,Andy Richter
From Hell ,2001,Albert Hughes,122,Color,Horror|Mystery|Thriller,USA,A partir de 18 anos,35000000,31598308,6.8,0,Johnny Depp,Jason Flemyng,Ian Richardson
The Pledge ,2001,Sean Penn,124,Color,Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,45000000,19719930,6.8,0,Costas Mandylor,Adrien Dorval,Nels Lennarson
15 Minutes ,2001,John Herzfeld,120,Color,Action|Crime|Drama|Thriller,USA,A partir de 18 anos,42000000,24375436,6.1,748,Robert De Niro,Charlize Theron,Kelsey Grammer
A Knight's Tale ,2001,Brian Helgeland,144,Color,Action|Adventure|Romance,USA,A partir de 13 anos,65000000,56083966,6.9,0,Heath Ledger,Rufus Sewell,Bérénice Bejo
Shallow Hal ,2001,Bobby Farrelly,114,Color,Comedy|Drama|Fantasy|Romance,USA,A partir de 13 anos,40000000,70836296,5.9,0,Jason Alexander,Bruce McGill,Susan Ward
The Mexican ,2001,Gore Verbinski,123,Color,Adventure|Comedy|Crime|Romance,USA,A partir de 18 anos,34000000,66808615,6.1,2000,J.K. Simmons,Brad Pitt,Julia Roberts
Behind Enemy Lines ,2001,John Moore,106,Color,Action|Drama|Thriller|War,USA,A partir de 13 anos,40000000,59068786,6.4,0,Joaquim de Almeida,David Keith,Sam Jaeger
Sweet November ,2001,Pat O'Connor,119,Color,Drama|Romance,USA,A partir de 13 anos,40000000,25178165,6.7,8000,Keanu Reeves,Charlize Theron,Frank Langella
Impostor ,2001,Gary Fleder,102,Color,Drama|Mystery|Sci-Fi|Thriller,USA,A partir de 18 anos,40000000,6114237,6.2,892,Gary Dourdan,Mekhi Phifer,Tim Guinee
The Fast and the Furious ,2001,Rob Cohen,106,Color,Action|Crime|Thriller,USA,A partir de 13 anos,38000000,144512310,6.7,14000,Paul Walker,Vin Diesel,Jordana Brewster
Heartbreakers ,2001,David Mirkin,123,Color,Comedy|Crime|Romance,USA,A partir de 13 anos,35000000,40334024,6.2,989,Sarah Silverman,Anne Bancroft,Jeffrey Jones
Angel Eyes ,2001,Luis Mandoki,102,Color,Drama|Romance,USA,A partir de 18 anos,38000000,24044532,5.6,689,Sonia Braga,Shirley Knight,Kari Matchett
Joe Somebody ,2001,John Pasquin,98,Color,Comedy|Drama,USA,Livre,38000000,22770864,5.5,168,Jim Belushi,Ken Marino,Kelly Lynch
Rock Star ,2001,Stephen Herek,105,Color,Drama|Music,USA,A partir de 18 anos,57000000,16991902,6.2,0,Beth Grant,Dagmara Dominczyk,Matthew Glave
Texas Rangers ,2001,Steve Miner,110,Color,Action|Adventure|Drama|Thriller|Western,USA,A partir de 13 anos,38000000,623374,5.2,474,Tom Skerritt,Usher Raymond,Leonor Varela
Spy Kids ,2001,Robert Rodriguez,88,Color,Action|Adventure|Comedy|Family|Sci-Fi,USA,Livre,35000000,112692062,5.4,0,Alexa PenaVega,Cheech Marin,Daryl Sabara
Black Knight ,2001,Gil Junger,95,Color,Adventure|Comedy|Fantasy,USA,A partir de 13 anos,50000000,33422806,4.8,0,Tom Wilkinson,Marsha Thomason,Vincent Regan
From Hell ,2001,Albert Hughes,122,Color,Horror|Mystery|Thriller,USA,A partir de 18 anos,35000000,31598308,6.8,0,Johnny Depp,Jason Flemyng,Ian Richardson
The Shipping News ,2001,Lasse Hallström,111,Color,Drama,USA,A partir de 18 anos,35000000,11405825,6.8,0,Kevin Spacey,Scott Glenn,Jason Behr
American Outlaws ,2001,Les Mayfield,94,Color,Action|Western,USA,A partir de 13 anos,35000000,13264986,6,433,Gregory Smith,Ronny Cox,Harris Yulin
Exit Wounds ,2001,Andrzej Bartkowiak,101,Color,Action|Comedy|Crime|Drama|Thriller,USA,A partir de 18 anos,33000000,51758599,5.5,742,Michael Jai White,Bill Duke,Bruce McGill
Hearts in Atlantis ,2001,Scott Hicks,101,Color,Drama|Mystery,USA,A partir de 13 anos,31000000,24185781,6.9,0,Anthony Hopkins,Mika Boorem,Hope Davis
American Pie 2 ,2001,J.B. Rogers,108,Color,Comedy,USA,A partir de 18 anos,30000000,145096820,6.4,0,Alyson Hannigan,Shannon Elizabeth,Natasha Lyonne
The Princess Diaries ,2001,Garry Marshall,111,Color,Comedy|Family|Romance,USA,Outros,37000000,108244774,6.2,0,Anne Hathaway,Hector Elizondo,Heather Matarazzo
Down to Earth ,2001,Chris Weitz,87,Color,Comedy|Fantasy,USA,A partir de 13 anos,30000000,64172251,5.4,602,Chazz Palminteri,Mark Addy,Wanda Sykes
Blow ,2001,Ted Demme,124,Color,Biography|Crime|Drama,USA,A partir de 18 anos,30000000,52937130,7.6,13000,Johnny Depp,Ethan Suplee,Jordi Mollà
What's the Worst That Could Happen? ,2001,Sam Weisman,94,Color,Comedy|Crime,USA,A partir de 13 anos,45000000,32095318,5.5,304,Bernie Mac,Larry Miller,Richard Schiff
Antitrust ,2001,Peter Howitt,109,Color,Action|Crime|Drama|Thriller,USA,A partir de 13 anos,30000000,10965209,6.1,0,Tyler Labine,Richard Roundtree,Ned Bellamy
Along Came a Spider ,2001,Lee Tamahori,104,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,60000000,74058698,6.3,0,Morgan Freeman,Billy Burke,Monica Potter
The Royal Tenenbaums ,2001,Wes Anderson,110,Color,Comedy|Drama,USA,A partir de 18 anos,21000000,52353636,7.6,0,Bill Murray,Anjelica Huston,Seymour Cassel
Serendipity ,2001,Peter Chelsom,82,Color,Comedy|Romance,USA,A partir de 13 anos,28000000,49968653,6.9,12000,Lilli Lavine,David Sparrow,Ann Talman
Ghosts of Mars ,2001,John Carpenter,98,Color,Action|Horror|Sci-Fi,USA,A partir de 18 anos,28000000,8434601,4.9,0,Jason Statham,Clea DuVall,Natasha Henstridge
The Curse of the Jade Scorpion ,2001,Woody Allen,103,Color,Comedy|Crime|Mystery|Romance,USA,A partir de 13 anos,26000000,7496522,6.8,826,Woody Allen,Elizabeth Berkley,Peter Gerety
Jimmy Neutron: Boy Genius ,2001,John A. Davis,82,Color,Action|Adventure|Animation|Comedy|Family|Sci-Fi,USA,Outros,30000000,80920948,6,425,Martin Short,Rob Paulsen,Andrea Martin
Say It Isn't So ,2001,J.B. Rogers,95,Color,Comedy|Romance,USA,A partir de 18 anos,25000000,5516708,4.9,295,Eddie Cibrian,Chris Klein,Jack Plotnick
Double Take ,2001,George Gallo,88,Color,Action|Comedy|Crime|Thriller,USA,A partir de 13 anos,24000000,20218,5.3,204,Daniel Roebuck,Eddie Griffin,Garcelle Beauvais
Someone Like You... ,2001,Tony Goldwyn,97,Color,Comedy|Romance,USA,A partir de 13 anos,23000000,27338033,6.1,0,Hugh Jackman,Ellen Barkin,Catherine Dent
Joy Ride ,2001,John Dahl,97,Color,Mystery|Thriller,USA,A partir de 18 anos,23000000,21973182,6.6,0,Paul Walker,Jessica Bowman,Dell Yount
The Animal ,2001,Luke Greenfield,84,Color,Comedy|Sci-Fi,USA,A partir de 13 anos,22000000,55762229,4.8,1000,Louis Lombardi,Michael Papajohn,Colleen Haskell
I Am Sam ,2001,Jessie Nelson,132,Color,Drama,USA,A partir de 13 anos,22000000,40270895,7.6,15000,Dianne Wiest,Loretta Devine,Richard Schiff
Saving Silverman ,2001,Dennis Dugan,96,Color,Comedy|Crime|Romance,USA,A partir de 13 anos,22000000,19351569,5.9,739,Amanda Detmer,Neil Diamond,Kyle Gass
Jay and Silent Bob Strike Back ,2001,Kevin Smith,104,Color,Comedy,USA,A partir de 18 anos,22000000,30059386,6.9,0,Will Ferrell,Shannon Elizabeth,Jason Mewes
The Glass House ,2001,Daniel Sackheim,106,Color,Crime|Drama|Mystery|Thriller,USA,A partir de 13 anos,30000000,17951431,5.8,804,Chris Noth,Bruce Dern,Trevor Morgan
Megiddo: The Omega Code 2 ,2001,Brian Trenchard-Smith,104,Color,Action|Adventure|Fantasy|Sci-Fi|Thriller,USA,A partir de 13 anos,22000000,5974653,4.1,158,Michael Biehn,Udo Kier,Franco Nero
Hardball ,2001,Brian Robbins,106,Color,Drama|Sport,USA,A partir de 13 anos,21000000,40219708,6.3,0,Keanu Reeves,D.B. Sweeney,DeWayne Warren
Thir13en Ghosts ,2001,Steve Beck,91,Color,Horror,USA,A partir de 18 anos,20000000,41867960,5.5,0,Shannon Elizabeth,Embeth Davidtz,F. Murray Abraham
Legally Blonde ,2001,Robert Luketic,96,Color,Comedy|Romance,USA,A partir de 13 anos,18000000,95001351,6.2,0,Linda Cardellini,Raquel Welch,Alanna Ubach
Life as a House ,2001,Irwin Winkler,125,Color,Drama,USA,A partir de 18 anos,18000000,15561627,7.5,0,Ian Somerhalder,Hayden Christensen,Kristin Scott Thomas
The Tailor of Panama ,2001,John Boorman,109,Color,Drama|Thriller,USA,A partir de 18 anos,18000000,13491653,6.1,813,Daniel Radcliffe,Jamie Lee Curtis,Mark Margolis
The Others ,2001,Alejandro Amenábar,101,Color,Fantasy|Horror|Thriller,USA,A partir de 13 anos,17000000,96471845,7.6,20000,Fionnula Flanagan,Elaine Cassidy,Eric Sykes
Summer Catch ,2001,Michael Tollin,108,Color,Comedy|Drama|Romance|Sport,USA,A partir de 13 anos,34000000,19693891,4.9,476,Marc Blucas,Brian Dennehy,Bruce Davison
See Spot Run ,2001,John Whitesell,94,Color,Action|Comedy|Crime|Family,USA,Livre,35000000,33357476,5.4,393,Leslie Bibb,Angus T. Jones,Paul Sorvino
Baby Boy ,2001,John Singleton,130,Black and White,Crime|Drama|Romance|Thriller,USA,A partir de 18 anos,16000000,28734552,6.4,1000,Mo'Nique,Snoop Dogg,Angell Conwell
Joe Dirt ,2001,Dennie Gordon,91,Color,Adventure|Comedy|Drama,USA,A partir de 13 anos,17700000,27087695,5.9,0,Brittany Daniel,Erik Per Sullivan,Fred Ward
Madison ,2001,William Bindley,94,Color,Drama|Sport,USA,Livre,NA,508867,6.5,282,Bruce Dern,Jake Lloyd,William Shockley
Not Another Teen Movie ,2001,Joel Gallen,99,Color,Comedy,USA,A partir de 18 anos,16000000,37882551,5.7,0,Chris Evans,JoAnna Garcia Swisher,Mia Kirshner
Freddy Got Fingered ,2001,Tom Green,87,Color,Comedy,USA,A partir de 18 anos,15000000,14249005,4.5,0,Rip Torn,Harland Williams,Eddie Kaye Thomas
Knockaround Guys ,2001,Brian Koppelman,92,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,NA,11632420,6.1,566,Vin Diesel,Tom Noonan,Kevin Gage
Jason X ,2001,James Isaac,85,Color,Action|Horror|Sci-Fi|Thriller,USA,A partir de 18 anos,11000000,12610731,4.4,0,Peter Mensah,Kane Hodder,Lexa Doig
Head Over Heels ,2001,Mark Waters,86,Color,Comedy|Mystery|Romance,USA,A partir de 13 anos,14000000,10397365,5.4,613,Monica Potter,Ivana Milicevic,China Chow
Soul Survivors ,2001,Stephen Carpenter,84,Color,Drama|Horror|Mystery|Thriller,USA,A partir de 13 anos,14000000,3100650,3.9,231,Melissa Sagemiller,Angela Featherstone,Candace Kroslak
The Caveman's Valentine ,2001,Kasi Lemmons,105,Color,Crime|Drama|Music|Mystery|Thriller,USA,A partir de 18 anos,NA,687081,6,329,Colm Feore,Tamara Tunie,Aunjanue Ellis
Save the Last Dance ,2001,Thomas Carter,112,Color,Drama|Music|Romance,USA,A partir de 13 anos,13000000,91038276,6.1,0,Sean Patrick Thomas,Terry Kinney,Fredro Starr
Two Can Play That Game ,2001,Mark Brown,90,Color,Comedy|Romance,USA,A partir de 18 anos,6000000,22235901,6.1,593,Mo'Nique,Vivica A. Fox,Tamala Jones
Crazy/Beautiful ,2001,John Stockwell,135,Color,Drama|Romance,USA,A partir de 13 anos,14000000,16929123,6.5,0,Kirsten Dunst,Jay Hernandez,Rolando Molina
Bubble Boy ,2001,Blair Hayes,84,Color,Adventure|Comedy|Romance|Sci-Fi,USA,A partir de 13 anos,13000000,5002310,5.6,0,Jake Gyllenhaal,Geoffrey Arend,Marley Shelton
How High ,2001,Jesse Dylan,93,Color,Comedy|Fantasy,USA,A partir de 18 anos,12000000,31155435,6.2,0,Hector Elizondo,Fred Willard,T.J. Thyne
Max Keeble's Big Move ,2001,Tim Hill,91,Color,Comedy|Crime|Family,USA,Livre,12000000,17292381,5.3,371,Noel Fisher,Amber Valletta,Larry Miller
Corky Romano ,2001,Rob Pritts,86,Color,Comedy|Crime,USA,A partir de 13 anos,11000000,23978402,4.6,365,Vincent Pastore,Vinessa Shaw,Peter Berg
Out Cold ,2001,Brendan Malloy,89,Color,Comedy|Sport,USA,A partir de 13 anos,11000000,13903262,6.3,0,Lee Majors,Jason London,Thomas Lennon
Tomcats ,2001,Gregory Poirier,95,Color,Comedy,USA,A partir de 18 anos,11000000,13558739,5.3,449,Shannon Elizabeth,Jake Busey,David Ogden Stiers
Frailty ,2001,Bill Paxton,100,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,11000000,13103828,7.3,5000,Matthew McConaughey,Powers Boothe,Matt O'Leary
O ,2001,Tim Blake Nelson,95,Color,Drama|Romance|Thriller,USA,A partir de 18 anos,5000000,16017403,6.2,0,Mekhi Phifer,Andrew Keegan,John Heard
Recess: School's Out ,2001,Chuck Sheetz,82,Color,Animation|Comedy|Family|Mystery|Sci-Fi,USA,Outros,23000000,36696761,6.5,227,Diedrich Bader,Andrew Lawrence,Dabney Coleman
Valentine ,2001,Jamie Blanks,96,Color,Horror|Mystery|Thriller,USA,A partir de 18 anos,10000000,20384136,4.7,0,Marley Shelton,Jessica Capshaw,Johnny Whitworth
Get Over It ,2001,Tommy O'Haver,87,Color,Comedy|Romance,USA,A partir de 13 anos,22000000,11560259,5.8,0,Mila Kunis,Kirsten Dunst,Carmen Electra
On the Line ,2001,Eric Bross,85,Color,Comedy|Family|Romance,USA,Livre,16000000,4356743,4.1,0,Jerry Stiller,Tamala Jones,Dave Foley
Glitter ,2001,Vondie Curtis-Hall,104,Color,Drama|Music|Romance,USA,A partir de 13 anos,22000000,4273372,2.1,0,Mariah Carey,Max Beesley,Valarie Pettiford
The Other Side of Heaven ,2001,Mitch Davis,113,Color,Adventure|Biography|Drama,USA,Livre,7000000,4720371,6.5,650,Anne Hathaway,Nathaniel Lees,Miriama Smith
The Brothers ,2001,Gary Hardwick,106,Color,Comedy|Drama,USA,A partir de 18 anos,6000000,27457409,6.3,478,Julie Benz,Tatyana Ali,Jenifer Lewis
Hedwig and the Angry Inch ,2001,John Cameron Mitchell,95,Color,Comedy|Drama|Music|Musical,USA,A partir de 18 anos,6000000,3029081,7.8,0,John Cameron Mitchell,Miriam Shor,Andrea Martin
Novocaine ,2001,David Atkins,95,Color,Comedy|Crime|Drama|Thriller,USA,A partir de 18 anos,6000000,2025238,5.8,289,Chelcie Ross,Lynne Thigpen,Polly Noonan
The Business of Strangers ,2001,Patrick Stettner,84,Color,Drama|Thriller,USA,A partir de 18 anos,NA,1028337,6.4,29,Stockard Channing,Tony Devon,Frederick Weller
Ghost World ,2001,Terry Zwigoff,111,Color,Comedy|Drama,USA,A partir de 18 anos,7000000,6200756,7.4,5000,Scarlett Johansson,Steve Buscemi,T.J. Thyne
Harvard Man ,2001,James Toback,99,Color,Comedy|Crime|Drama|Romance|Thriller,USA,A partir de 18 anos,5500000,56007,4.9,113,Sarah Michelle Gellar,Eric Stoltz,Joey Lauren Adams
O ,2001,Tim Blake Nelson,95,Color,Drama|Romance|Thriller,USA,A partir de 18 anos,5000000,16017403,6.2,0,Mekhi Phifer,Andrew Keegan,John Heard
The Forsaken ,2001,J.S. Cardone,90,Color,Horror|Thriller,USA,A partir de 18 anos,5000000,6755271,5.3,327,Brendan Fehr,Kerr Smith,Izabella Miko
Made ,2001,Jon Favreau,95,Color,Comedy|Crime|Drama|Thriller,USA,A partir de 18 anos,5000000,5308707,6.4,393,Jon Favreau,Faizon Love,Jonathan Silverman
Donnie Darko ,2001,Richard Kelly,133,Color,Drama|Sci-Fi|Thriller,USA,A partir de 18 anos,4500000,727883,8.1,33000,Jake Gyllenhaal,Mary McDonnell,James Duval
Monster's Ball ,2001,Marc Forster,112,Color,Drama|Romance,USA,A partir de 18 anos,4000000,31252964,7.1,0,Heath Ledger,Peter Boyle,Marcus Lyle Brown
Planet of the Apes ,2001,Tim Burton,119,Color,Action|Adventure|Sci-Fi|Thriller,USA,A partir de 13 anos,100000000,180011740,5.7,0,Cary-Hiroyuki Tagawa,Estella Warren,Erick Avari
The Wash ,2001,DJ Pooh,93,Color,Comedy,USA,A partir de 18 anos,4000000,10097096,4.6,842,Angell Conwell,Dr. Dre,DJ Pooh
Pootie Tang ,2001,Louis C.K.,81,Color,Action|Adventure|Comedy|Musical,USA,A partir de 13 anos,3000000,3293258,5.2,0,Wanda Sykes,J.B. Smoove,Robert Vaughn
Thirteen Conversations About One Thing ,2001,Jill Sprecher,104,Color,Drama,USA,A partir de 18 anos,4500000,3287435,7.1,430,Matthew McConaughey,Rob McElhenney,Amy Irving
Bully ,2001,Larry Clark,115,Color,Biography|Crime|Drama,USA,A partir de 18 anos,NA,510092,7,0,Kelli Garner,Nick Stahl,Brad Renfro
In the Bedroom ,2001,Todd Field,138,Color,Crime|Drama,USA,A partir de 18 anos,1700000,35918429,7.5,951,Tom Wilkinson,Sissy Spacek,Karen Allen
Kissing Jessica Stein ,2001,Charles Herman-Wurmfeld,97,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,1000000,7022940,6.7,682,Scott Cohen,Jennifer Westfeldt,Brian Stepanek
The Believer ,2001,Henry Bean,98,Black and White,Drama,USA,A partir de 18 anos,1500000,406035,7.2,0,Ryan Gosling,Theresa Russell,Summer Phoenix
Session 9 ,2001,Brad Anderson,100,Color,Horror|Mystery,USA,A partir de 18 anos,1500000,373967,6.5,0,Paul Guilfoyle,Brendan Sexton III,Larry Fessenden
Super Troopers ,2001,Jay Chandrasekhar,100,Color,Comedy|Crime|Mystery,USA,A partir de 18 anos,1200000,18488314,7.1,0,Geoffrey Arend,Daniel von Bargen,Jay Chandrasekhar
Down and Out with the Dolls ,2001,Kurt Voss,88,Color,Comedy|Music,USA,A partir de 18 anos,1200000,58936,6.1,27,Lemmy,Coyote Shivers,Zoë Poledouris
Brigham City ,2001,Richard Dutcher,119,Color,Crime|Drama|Mystery,USA,A partir de 13 anos,1000000,798341,7.2,100,Wilford Brimley,Frank Gerrish,Rick Macy
The Jimmy Show ,2001,Frank Whaley,96,Color,Comedy|Drama,USA,A partir de 18 anos,1500000,703,5.4,47,Lynn Cohen,Frank Whaley,Heather Bucha
L.I.E. ,2001,Michael Cuesta,97,Color,Crime|Drama,USA,A partir de 18 anos,700000,1141829,7.2,420,Adam LeFevre,Bruce Altman,Walter Masterson
Never Again ,2001,Eric Schaeffer,98,Color,Comedy|Romance,USA,A partir de 18 anos,500000,295468,6,139,Peter Dinklage,Bill Duke,Michael McKean
Dogtown and Z-Boys ,2001,Stacy Peralta,91,Black and White,Documentary|Sport,USA,A partir de 13 anos,NA,1293295,7.7,0,Tony Alva,Jay Adams,Jeff Ament
Lovely & Amazing ,2001,Nicole Holofcener,91,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,250000,4186931,6.9,169,Aunjanue Ellis,Brenda Blethyn,Raven Goodwin
American Desi ,2001,Piyush Dinker Pandya,100,Color,Comedy|Drama|Romance,USA,Outros,250000,902835,6.7,133,Purva Bedi,Rizwan Manji,Anil Kumar
The Lost Skeleton of Cadavra ,2001,Larry Blamire,90,Black and White,Comedy|Horror|Sci-Fi,USA,Livre,40000,110536,7,0,Fay Masterson,Brian Howe,Larry Blamire
