titulo,ano,diretor,duracao,cor,generos,pais,classificacao,orcamento,receita,nota_imdb,likes_facebook,ator_1,ator_2,ator_3
The Postman ,1997,Kevin Costner,177,Color,Action|Adventure|Drama|Sci-Fi,USA,A partir de 18 anos,80000000,17593391,6,0,Olivia Williams,Brian Anthony Wilson,Larenz Tate
The Lost World: Jurassic Park ,1997,Steven Spielberg,129,Color,Action|Adventure|Sci-Fi,USA,A partir de 13 anos,73000000,229074524,6.5,0,Ariana Richards,Richard Schiff,Vanessa Lee Chester
Seven Years in Tibet ,1997,Jean-Jacques Annaud,136,Color,Adventure|Biography|Drama|History|War,USA,A partir de 13 anos,70000000,37901509,7,0,Brad Pitt,Mako,Victor Wong
The Jackal ,1997,Michael Caton-Jones,124,Color,Action|Adventure|Crime|Thriller,USA,A partir de 18 anos,60000000,54910560,6.3,0,J.K. Simmons,Bruce Willis,Sophie Okonedo
Alien: Resurrection ,1997,Jean-Pierre Jeunet,116,Color,Action|Horror|Sci-Fi,USA,A partir de 18 anos,75000000,47748610,6.3,0,Gary Dourdan,Michael Wincott,Raymond Cruz
The Devil's Advocate ,1997,Taylor Hackford,136,Color,Drama|Mystery|Thriller,USA,A partir de 18 anos,57000000,60984028,7.5,11000,Keanu Reeves,Al Pacino,Charlize Theron
George of the Jungle ,1997,Sam Weisman,92,Color,Action|Adventure|Comedy|Family|Romance,USA,Livre,55000000,105263257,5.4,5000,Brendan Fraser,Abraham Benrubi,Holland Taylor
Turbulence ,1997,Robert Butler,100,Color,Action|Thriller,USA,A partir de 18 anos,71000000,11466088,4.7,316,Hector Elizondo,Lauren Holly,Jeffrey DeMunn
Anastasia ,1997,Don Bluth,94,Color,Adventure|Animation|Drama|Family|Fantasy|Musical|Mystery|Romance,USA,Outros,50000000,58297830,7.1,0,Kirsten Dunst,Kelsey Grammer,Bernadette Peters
As Good as It Gets ,1997,James L. Brooks,139,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,50000000,147637474,7.7,11000,Lupe Ontiveros,Yeardley Smith,Shirley Knight
Absolute Power ,1997,Clint Eastwood,121,Color,Action|Crime|Drama|Thriller,USA,A partir de 18 anos,50000000,50007168,6.7,1000,Clint Eastwood,Mark Margolis,Scott Glenn
G.I. Jane ,1997,Ridley Scott,125,Color,Action|Drama|War,USA,A partir de 18 anos,50000000,48154732,5.8,2000,Viggo Mortensen,Demi Moore,John Michael Higgins
The Game ,1997,David Fincher,129,Color,Drama|Mystery|Thriller,USA,A partir de 18 anos,50000000,48265581,7.8,25000,Deborah Kara Unger,Armin Mueller-Stahl,Charles Martinet
The Peacemaker ,1997,Mimi Leder,124,Color,Action|Thriller,USA,A partir de 18 anos,50000000,41256277,5.9,0,Armin Mueller-Stahl,Holt McCallany,Marcel Iures
Mad City ,1997,Costa-Gavras,115,Color,Crime|Drama|Thriller,USA,A partir de 13 anos,50000000,10556196,6.2,697,Mia Kirshner,Blythe Danner,William Atherton
My Best Friend's Wedding ,1997,P.J. Hogan,105,Color,Comedy|Romance,USA,A partir de 13 anos,46000000,126805112,6.3,0,Julia Roberts,Christopher Masterson,Rupert Everett
Liar Liar ,1997,Tom Shadyac,86,Color,Comedy|Fantasy|Romance,USA,A partir de 13 anos,45000000,181395380,6.8,0,Maura Tierney,Swoosie Kurtz,Randall 'Tex' Cobb
Anaconda ,1997,Luis Llosa,89,Color,Action|Adventure|Horror|Thriller,USA,A partir de 13 anos,45000000,65557989,4.6,0,Frank Welker,Eric Stoltz,Kari Wuhrer
Shadow Conspiracy ,1997,George P. Cosmatos,103,Color,Action|Thriller,USA,A partir de 18 anos,45000000,2154540,4.9,68,Sam Waterston,Ben Gazzara,Nicholas Turturro
Spawn ,1997,Mark A.Z. Dippé,98,Color,Action|Horror,USA,A partir de 18 anos,40000000,54967359,5.2,0,Michael Jai White,Frank Welker,Miko Hughes
The Rainmaker ,1997,Francis Ford Coppola,135,Color,Crime|Drama|Thriller,USA,A partir de 13 anos,40000000,45856732,7.1,0,Matt Damon,Dean Stockwell,Virginia Madsen
Amistad ,1997,Steven Spielberg,155,Color,Drama|History,USA,A partir de 18 anos,36000000,44175394,7.2,0,Anthony Hopkins,Morgan Freeman,Matthew McConaughey
Switchback ,1997,Jeb Stuart,118,Color,Crime|Mystery|Thriller,USA,A partir de 18 anos,37000000,6482195,6.4,389,Gregory Scott Cummins,Claudia Stedelin,Ted Markland
Breakdown ,1997,Jonathan Mostow,93,Color,Action|Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,36000000,50129186,6.9,0,Kathleen Quinlan,M.C. Gainey,J.T. Walsh
Gattaca ,1997,Andrew Niccol,106,Color,Drama|Sci-Fi|Thriller,USA,A partir de 13 anos,36000000,12339633,7.8,17000,Blair Underwood,Xander Berkeley,Mason Gamble
L.A. Confidential ,1997,Curtis Hanson,138,Color,Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,35000000,64604977,8.3,11000,Kevin Spacey,Matt McCoy,Paul Guilfoyle
In & Out ,1997,Frank Oz,90,Color,Comedy,USA,A partir de 13 anos,35000000,63826569,6.3,0,Tom Selleck,Wilford Brimley,Lauren Ambrose
Donnie Brasco ,1997,Mike Newell,147,Color,Biography|Crime|Drama,USA,A partir de 18 anos,35000000,41954997,7.8,0,Johnny Depp,Al Pacino,Anne Heche
Midnight in the Garden of Good and Evil ,1997,Clint Eastwood,155,Color,Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,30000000,25078937,6.6,0,Kevin Spacey,Bob Gunton,Leon Rippy
Warriors of Virtue ,1997,Ronny Yu,101,Color,Action|Adventure|Fantasy,USA,Livre,35000000,6448817,4.6,0,Marley Shelton,Lee Arenberg,Angus Macfadyen
Cats Don't Dance ,1997,Mark Dindal,75,Color,Animation|Comedy|Family|Fantasy|Musical,USA,Outros,32000000,3562749,6.9,643,George Kennedy,Frank Welker,Hal Holbrook
Mortal Kombat: Annihilation ,1997,John R. Leonetti,95,Color,Action|Adventure|Fantasy|Sci-Fi|Thriller,USA,A partir de 13 anos,30000000,35927406,3.7,1000,Brian Thompson,Talisa Soto,Robin Shou
A Simple Wish ,1997,Michael Ritchie,89,Color,Comedy|Family|Fantasy,USA,Livre,28000000,8119205,5.4,517,Mara Wilson,Francis Capra,Kathleen Turner
Kundun ,1997,Martin Scorsese,134,Color,Biography|Drama|History|War,USA,A partir de 13 anos,28000000,5532301,7,0,Tenzin Thuthob Tsarong,Tulku Jamyang Kunga Tenzin,Tencho Gyalpo
Kiss the Girls ,1997,Gary Fleder,115,Color,Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,27000000,60491560,6.6,0,Morgan Freeman,Tony Goldwyn,Tatyana Ali
Snow White: A Tale of Terror ,1997,Michael Cohn,100,Color,Fantasy|Horror,USA,A partir de 18 anos,26000000,NA,6.3,0,David Conrad,Chris Bauer,Monica Keena
Nothing to Lose ,1997,Steve Oedekerk,98,Color,Action|Adventure|Comedy|Crime,USA,A partir de 18 anos,25000000,44455658,6.7,0,Kelly Preston,Michael McKean,Rebecca Gayheart
Money Talks ,1997,Brett Ratner,97,Color,Action|Comedy|Crime|Thriller,USA,A partir de 18 anos,25000000,41067398,6.1,666,Heather Locklear,Paul Sorvino,Faizon Love
Scream 2 ,1997,Wes Craven,120,Color,Horror|Mystery,USA,A partir de 18 anos,24000000,101334374,6.1,0,Omar Epps,Jada Pinkett Smith,Kevin Williamson
Selena ,1997,Gregory Nava,127,Color,Biography|Drama|Music,USA,Livre,20000000,35422828,6.7,0,Jon Seda,Constance Marie,Jacob Vargas
The Man Who Knew Too Little ,1997,Jon Amiel,94,Color,Action|Comedy|Crime|Thriller,USA,Livre,20000000,13801755,6.6,0,Bill Murray,Peter Gallagher,Joanne Whalley
Deconstructing Harry ,1997,Woody Allen,96,Color,Comedy,USA,A partir de 18 anos,20000000,10569071,7.4,0,Woody Allen,Lynn Cohen,Judy Davis
Austin Powers: International Man of Mystery ,1997,Jay Roach,68,Color,Comedy|Crime,USA,A partir de 13 anos,17000000,53868030,7,0,Will Ferrell,Charles Napier,Robert Wagner
The Ice Storm ,1997,Ang Lee,112,Color,Drama,USA,A partir de 18 anos,18000000,7837632,7.5,0,Joan Allen,Kate Burton,Henry Czerny
I Know What You Did Last Summer ,1997,Jim Gillespie,99,Color,Horror|Mystery|Thriller,USA,A partir de 18 anos,17000000,72219395,5.6,0,Muse Watson,Sarah Michelle Gellar,Anne Heche
Steel ,1997,Kenneth Johnson,97,Color,Action|Crime|Sci-Fi,USA,A partir de 13 anos,16000000,1686429,2.8,0,Charles Napier,Annabeth Gish,Hill Harper
Wag the Dog ,1997,Barry Levinson,97,Color,Comedy|Drama,USA,A partir de 18 anos,15000000,43022524,7.1,12000,Robert De Niro,Kirsten Dunst,John Michael Higgins
Cop Land ,1997,James Mangold,120,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,10000000,44886089,6.9,2000,Robert De Niro,Sylvester Stallone,Janeane Garofalo
Grosse Pointe Blank ,1997,George Armitage,107,Color,Action|Comedy|Crime|Romance|Thriller,USA,A partir de 18 anos,15000000,28014536,7.4,0,Minnie Driver,Michael Cudlitz,Mitchell Ryan
Boogie Nights ,1997,Paul Thomas Anderson,155,Color,Drama,USA,A partir de 18 anos,15000000,26384919,7.9,0,Don Cheadle,Nicole Ari Parker,Nina Hartley
Oscar and Lucinda ,1997,Gillian Armstrong,132,Color,Drama|Romance,USA,A partir de 18 anos,16000000,1508689,6.7,329,Tom Wilkinson,Richard Roxburgh,Clive Russell
Jackie Brown ,1997,Quentin Tarantino,154,Color,Crime|Thriller,USA,A partir de 18 anos,12000000,39647595,7.5,0,Robert De Niro,Sid Haig,Robert Forster
How to Be a Player ,1997,Lionel C. Martin,93,Color,Comedy,USA,A partir de 18 anos,NA,13960203,5.3,439,Bernie Mac,Gilbert Gottfried,Lark Voorhies
Good Will Hunting ,1997,Gus Van Sant,126,Color,Drama,USA,A partir de 18 anos,10000000,138339411,8.3,31000,Robin Williams,Matt Damon,Minnie Driver
Love Jones ,1997,Theodore Witcher,104,Color,Drama|Romance,USA,A partir de 18 anos,10000000,12514138,7.4,1000,Leonard Roberts,Nia Long,Larenz Tate
An Alan Smithee Film: Burn Hollywood Burn ,1997,Arthur Hiller,86,Color,Comedy,USA,A partir de 18 anos,10000000,15447,3.5,89,Eric Idle,Harvey Weinstein,Ryan O'Neal
Prefontaine ,1997,Steve James,106,Color,Biography|Drama|Romance|Sport,USA,A partir de 13 anos,8000000,532190,6.8,0,Kurtwood Smith,Laurel Holloman,Amy Locane
Soul Food ,1997,George Tillman Jr.,115,Color,Comedy|Drama,USA,A partir de 18 anos,7500000,43490057,6.9,508,Vanessa Williams,Mekhi Phifer,Vivica A. Fox
The Apostle ,1997,Robert Duvall,134,Color,Drama,USA,A partir de 13 anos,5000000,20733485,7.2,1000,John Beasley,Todd Allen,June Carter Cash
Eve's Bayou ,1997,Kasi Lemmons,109,Color,Drama,USA,A partir de 18 anos,6000000,14821531,7.3,599,Jurnee Smollett-Bell,Lynn Whitfield,Diahann Carroll
The Last Time I Committed Suicide ,1997,Stephen Kay,92,Color,Biography|Drama,USA,A partir de 18 anos,4000000,12836,5.8,161,Keanu Reeves,Marg Helgenberger,Gretchen Mol
Air Bud ,1997,Charles Martin Smith,98,Color,Comedy|Drama|Family|Sport,USA,Livre,3000000,24629916,5.1,902,Kevin Zegers,Bill Cobbs,Michael Jeter
8 Heads in a Duffel Bag ,1997,Tom Schulman,95,Color,Comedy|Crime,USA,A partir de 18 anos,3000000,3559990,5.3,417,Kristy Swanson,George Hamilton,Dyan Cannon
Ulee's Gold ,1997,Victor Nunez,113,Color,Drama,USA,A partir de 18 anos,2700000,9054736,7.1,381,Peter Fonda,Patricia Richardson,Vanessa Zima
Two Girls and a Guy ,1997,James Toback,84,Color,Comedy|Drama,USA,A partir de 18 anos,1000000,1950218,5.6,387,Robert Downey Jr.,Natasha Gregson Wagner,Angel David
Orgazmo ,1997,Trey Parker,92,Color,Comedy|Sci-Fi,USA,A partir de 18 anos,1000000,582024,6.2,0,Trey Parker,Dian Bachar,Matt Stone
Dream with the Fishes ,1997,Finn Taylor,97,Color,Comedy|Drama,USA,A partir de 18 anos,1000000,464655,7,166,David Arquette,Cathy Moriarty,Kathryn Erbe
Sparkler ,1997,Darren Stein,90,Color,Comedy|Drama,USA,A partir de 18 anos,NA,5494,5.6,17,Frances Bay,Jamie Kennedy,Veronica Cartwright
Hav Plenty ,1997,Christopher Scott Cherot,84,Color,Comedy,USA,A partir de 18 anos,650000,2301777,6.5,161,Hill Harper,Robinne Lee,Chenoa Maxwell
Hurricane Streets ,1997,Morgan J. Freeman,86,Black and White,Crime|Drama|Romance,USA,A partir de 18 anos,500000,334041,6.5,51,Edie Falco,Heather Matarazzo,Lynn Cohen
Trekkies ,1997,Roger Nygard,86,Color,Documentary,USA,Livre,375000,617172,7,672,Walter Koenig,DeForest Kelley,James Doohan
"First Love, Last Rites ",1997,Jesse Peretz,94,Color,Drama|Romance,USA,A partir de 18 anos,300000,40542,5.5,26,Robert John Burke,Eli Marienthal,Natasha Gregson Wagner
Chasing Amy ,1997,Kevin Smith,113,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,250000,12006514,7.3,0,Matt Damon,Ethan Suplee,Joey Lauren Adams
I Married a Strange Person! ,1997,Bill Plympton,75,Color,Animation|Comedy|Drama|Fantasy|Sci-Fi,USA,A partir de 18 anos,250000,203134,7,178,Charis Michelsen,Bill Martone,Richard Spore
The Sticky Fingers of Time ,1997,Hilary Brougher,81,Black and White,Sci-Fi,USA,Outros,250000,18195,6.3,67,James Urbaniak,Samantha Buck,Terumi Matthews
"I Love You, Don't Touch Me! ",1997,Julie Davis,86,Color,Comedy|Romance,USA,A partir de 18 anos,NA,33598,5.4,97,Jack McGee,Meredith Scott Lynn,Tim DeZarn
