titulo,ano,diretor,duracao,cor,generos,pais,classificacao,orcamento,receita,nota_imdb,likes_facebook,ator_1,ator_2,ator_3
Against the Ropes ,2004,Charles S. Dutton,110,Color,Biography|Drama|Romance|Sport,USA,A partir de 13 anos,39000000,5881504,5.3,177,Omar Epps,Charles S. Dutton,Tim Daly
The Ladykillers ,2004,Ethan Coen,104,Color,Comedy|Crime|Thriller,USA,A partir de 18 anos,35000000,39692139,6.2,0,J.K. Simmons,Tom Hanks,Stephen Root
Closer ,2004,Mike Nichols,98,Color,Drama|Romance,USA,A partir de 18 anos,27000000,33987757,7.3,12000,Natalie Portman,Julia Roberts,Colin Stinton
Jersey Girl ,2004,Kevin Smith,102,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,35000000,25266129,6.2,0,Stephen Root,Mike Starr,George Carlin
Ella Enchanted ,2004,Tommy O'Haver,96,Color,Comedy|Family|Fantasy|Romance,USA,Livre,35000000,22913677,6.3,0,Anne Hathaway,Steve Coogan,Joanna Lumley
The Punisher ,2004,Jonathan Hensleigh,140,Color,Action|Crime|Drama|Thriller,USA,A partir de 18 anos,33000000,33682273,6.5,4000,Laura Harring,Marco St. John,Eddie Jemison
George and the Dragon ,2004,Tom Reeve,93,Color,Action|Adventure|Comedy|Fantasy|Romance,USA,Livre,32000000,NA,5.7,290,Joan Plowright,Rollo Weeks,Simon Callow
Dodgeball: A True Underdog Story ,2004,Rawson Marshall Thurber,92,Black and White,Comedy|Sport,USA,A partir de 13 anos,20000000,114324072,6.7,0,Gary Cole,Stephen Root,Joel David Moore
The SpongeBob SquarePants Movie ,2004,Stephen Hillenburg,87,Color,Adventure|Animation|Comedy|Family|Fantasy,USA,Livre,30000000,85416609,7,0,Scarlett Johansson,Bill Fagerbakke,Rodger Bumpass
Million Dollar Baby ,2004,Clint Eastwood,132,Color,Drama|Sport,USA,A partir de 13 anos,30000000,100422786,8.1,14000,Clint Eastwood,Morgan Freeman,Mike Colter
The Notebook ,2004,Nick Cassavetes,123,Color,Drama|Romance,USA,A partir de 13 anos,29000000,64286,7.9,57000,Ryan Gosling,Kevin Connolly,Gena Rowlands
Without a Paddle ,2004,Steven Brill,95,Color,Adventure|Comedy|Mystery,USA,A partir de 13 anos,19000000,58156435,5.9,0,Antony Starr,Scott Adsit,Bonnie Somerville
13 Going on 30 ,2004,Gary Winick,98,Color,Comedy|Fantasy|Romance,USA,A partir de 13 anos,37000000,56044241,6.1,0,Jennifer Garner,Judy Greer,Christa B. Allen
The Prince and Me ,2004,Martha Coolidge,111,Color,Comedy|Family|Romance,USA,Livre,NA,28165882,5.9,0,Devin Ratray,Miranda Richardson,Luke Mably
Little Black Book ,2004,Nick Hurran,105,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,35000000,20422207,5.2,484,Holly Hunter,Kevin Sussman,Dave Annable
Mr 3000 ,2004,Charles Stone III,104,Color,Comedy|Drama|Romance|Sport,USA,A partir de 13 anos,30000000,21800302,5.5,491,Bernie Mac,Chris Noth,Paul Sorvino
The Whole Ten Yards ,2004,Howard Deutch,98,Color,Comedy|Crime|Thriller,USA,A partir de 13 anos,40000000,16323969,5.5,462,Bruce Willis,Matthew Perry,Natasha Henstridge
Wicker Park ,2004,Paul McGuigan,114,Color,Drama|Mystery|Romance|Thriller,USA,A partir de 13 anos,30000000,12831121,7,0,Jessica Paré,Christopher Cousins,Mark Camacho
Godsend ,2004,Nick Hamm,102,Color,Drama|Horror|Sci-Fi|Thriller,USA,A partir de 13 anos,25000000,14334645,4.8,387,Robert De Niro,Cameron Bright,Munro Chambers
Chasing Liberty ,2004,Andy Cadiff,101,Color,Comedy|Romance,USA,A partir de 13 anos,23000000,12189514,6.1,0,Annabella Sciorra,Stark Sands,Terence Maynard
The Merchant of Venice ,2004,Michael Radford,131,Color,Drama|Romance,USA,A partir de 18 anos,18000000,3752725,7.1,0,Al Pacino,Mackenzie Crook,Kris Marshall
Miracle ,2004,Gavin O'Connor,135,Color,Biography|Drama|History|Sport,USA,Livre,28000000,64371181,7.5,0,Eddie Cahill,Noah Emmerich,Kenneth Mitchell
Dawn of the Dead ,2004,Zack Snyder,110,Color,Action|Horror|Thriller,USA,A partir de 18 anos,26000000,58885635,7.4,7000,Ty Burrell,Kevin Zegers,Mekhi Phifer
Suspect Zero ,2004,E. Elias Merhige,99,Color,Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,27000000,8712564,5.9,817,Harry Lennix,Kevin Chamberlin,William Mapother
Mindhunters ,2004,Renny Harlin,101,Color,Crime|Horror|Mystery|Thriller,USA,A partir de 18 anos,27000000,4476235,6.4,2000,LL Cool J,Clifton Collins Jr.,Eion Bailey
In Good Company ,2004,Paul Weitz,109,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,26000000,45489752,6.5,736,Scarlett Johansson,Ty Burrell,Dennis Quaid
Agent Cody Banks 2: Destination London ,2004,Kevin Allen,100,Color,Action|Adventure|Comedy|Family|Romance|Sci-Fi,USA,Livre,26000000,23222861,4.5,167,Daniel Roebuck,Frankie Muniz,David Kelly
Welcome to Mooseport ,2004,Donald Petrie,110,Color,Comedy|Romance,USA,A partir de 13 anos,26000000,14469428,5.2,260,Rip Torn,Ray Romano,Maura Tierney
The Passion of the Christ ,2004,Mel Gibson,120,Color,Drama,USA,A partir de 18 anos,30000000,499263,7.1,13000,Christo Jivkov,Maia Morgenstern,Hristo Shopov
Scooby-Doo 2: Monsters Unleashed ,2004,Raja Gosnell,93,Color,Adventure|Comedy|Family|Fantasy|Horror|Mystery,USA,Livre,80000000,84185387,4.9,567,Sarah Michelle Gellar,Linda Cardellini,Tim Blake Nelson
Finding Neverland ,2004,Marc Forster,101,Color,Biography|Drama|Family,USA,Livre,25000000,51676606,7.8,0,Johnny Depp,Kate Winslet,Kelly Macdonald
Anchorman: The Legend of Ron Burgundy ,2004,Adam McKay,98,Color,Comedy,USA,A partir de 13 anos,26000000,84136909,7.2,0,Darcy Donavan,Will Ferrell,Steve Carell
Anacondas: The Hunt for the Blood Orchid ,2004,Dwight H. Little,97,Color,Action|Adventure|Horror|Thriller,USA,A partir de 13 anos,25000000,31526393,4.6,686,Nicholas Gonzalez,Salli Richardson-Whitfield,Johnny Messner
EuroTrip ,2004,Jeff Schaffer,93,Color,Comedy,USA,A partir de 18 anos,25000000,17718223,6.6,0,Matt Damon,Scott Mechlowicz,Jacob Pitts
The Girl Next Door ,2004,Luke Greenfield,110,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,25000000,14589444,6.8,0,Chris Marquette,Timothy Bottoms,Jacob Young
Win a Date with Tad Hamilton! ,2004,Robert Luketic,95,Color,Comedy|Romance,USA,A partir de 13 anos,24000000,16964743,5.6,876,Topher Grace,Gary Cole,Nathan Lane
Beyond the Sea ,2004,Kevin Spacey,118,Black and White,Biography|Drama|Music|Musical,USA,A partir de 13 anos,23000000,6144806,6.7,0,Kevin Spacey,Bob Hoskins,Brenda Blethyn
Chasing Liberty ,2004,Andy Cadiff,101,Color,Comedy|Romance,USA,A partir de 13 anos,23000000,12189514,6.1,0,Annabella Sciorra,Stark Sands,Terence Maynard
Vanity Fair ,2004,Mira Nair,141,Color,Drama,USA,A partir de 13 anos,23000000,16123851,6.2,767,Romola Garai,Roger Lloyd Pack,Lillete Dubey
I Heart Huckabees ,2004,David O. Russell,107,Color,Comedy,USA,A partir de 18 anos,22000000,12784713,6.7,0,Naomi Watts,Lily Tomlin,Isabelle Huppert
Wicker Park ,2004,Paul McGuigan,114,Color,Drama|Mystery|Romance|Thriller,USA,A partir de 13 anos,30000000,12831121,7,0,Jessica Paré,Christopher Cousins,Mark Camacho
White Chicks ,2004,Keenen Ivory Wayans,109,Color,Comedy|Crime,USA,A partir de 13 anos,37000000,69148997,5.4,0,Busy Philipps,Jaime King,Brittany Daniel
Team America: World Police ,2004,Trey Parker,98,Color,Action|Comedy,USA,A partir de 18 anos,30000000,32774834,7.2,0,Jeremy Shada,Maurice LaMarche,Trey Parker
Eternal Sunshine of the Spotless Mind ,2004,Michel Gondry,108,Color,Drama|Fantasy|Romance|Sci-Fi,USA,A partir de 18 anos,20000000,34126138,8.3,52000,Kate Winslet,Kirsten Dunst,Tom Wilkinson
Paparazzi ,2004,Paul Abascal,84,Color,Action|Crime|Drama|Thriller,USA,A partir de 13 anos,20000000,15712072,5.8,269,Cole Hauser,Tom Hollander,Kelly Carlson
Envy ,2004,Barry Levinson,99,Color,Comedy,USA,A partir de 13 anos,40000000,12181484,4.8,713,Amy Poehler,Ariel Gade,Sam Lerner
Connie and Carla ,2004,Michael Lembeck,108,Color,Comedy|Crime|Music,USA,A partir de 13 anos,20000000,8054280,6.3,924,Debbie Reynolds,Nia Vardalos,Dash Mihok
Birth ,2004,Jonathan Glazer,100,Color,Drama|Mystery|Romance|Thriller,USA,A partir de 18 anos,20000000,5005883,6.1,0,Cameron Bright,Anne Heche,Danny Huston
A Cinderella Story ,2004,Mark Rosman,95,Color,Comedy|Family|Romance,USA,Livre,20000000,51431160,5.9,0,Dan Byrd,Lin Shaye,Julie Gonzalo
Barbershop 2: Back in Business ,2004,Kevin Rodney Sullivan,106,Black and White,Comedy|Drama,USA,A partir de 13 anos,18000000,64955956,5.7,265,Harry Lennix,Sean Patrick Thomas,Kenan Thompson
Mean Girls ,2004,Mark Waters,97,Color,Comedy,USA,A partir de 13 anos,17000000,86049418,7,0,Tina Fey,Amy Poehler,Neil Flynn
Catch That Kid ,2004,Bart Freundlich,91,Color,Comedy|Crime,USA,Livre,18000000,16702864,5.2,591,Kristen Stewart,Corbin Bleu,Kevin G. Schmidt
Sideways ,2004,Alexander Payne,126,Color,Adventure|Comedy|Drama|Romance,USA,A partir de 18 anos,12000000,71502303,7.5,0,Virginia Madsen,Patrick Gallagher,M.C. Gainey
Bobby Jones: Stroke of Genius ,2004,Rowdy Herrington,128,Color,Biography|Drama|Romance|Sport,USA,Livre,NA,2694071,6.7,352,Aidan Quinn,Jeremy Northam,Paul Freeman
The Cookout ,2004,Lance Rivera,97,Color,Comedy,USA,A partir de 13 anos,NA,11540112,3.6,177,Farrah Fawcett,Vincent Pastore,Jenifer Lewis
Soul Plane ,2004,Jessy Terrero,92,Color,Comedy,USA,A partir de 18 anos,16000000,13922211,4.4,0,Mo'Nique,Snoop Dogg,Tom Arnold
De-Lovely ,2004,Irwin Winkler,125,Black and White,Biography|Drama|Music|Musical,USA,A partir de 13 anos,20000000,13337299,6.6,1000,Kevin McNally,Keith Allen,Sandra Nelson
Raise Your Voice ,2004,Sean McNamara,103,Color,Family|Music|Romance,USA,Livre,15000000,10411980,5.9,1000,Oliver James,Rebecca De Mornay,Jason Ritter
The Butterfly Effect ,2004,Eric Bress,120,Color,Sci-Fi|Thriller,USA,A partir de 18 anos,13000000,23947,7.7,15000,Logan Lerman,Eric Stoltz,Cameron Bright
Johnson Family Vacation ,2004,Christopher Erskin,97,Color,Comedy,USA,A partir de 13 anos,12000000,31179516,4.3,243,Vanessa Williams,Shannon Elizabeth,Shad Moss
My Baby's Daddy ,2004,Cheryl Dunye,86,Color,Comedy,USA,A partir de 13 anos,NA,17321573,4.5,151,Michael Imperioli,Marsha Thomason,Bai Ling
The Alamo ,2004,John Lee Hancock,137,Color,Drama|History|War|Western,USA,A partir de 13 anos,107000000,22406362,6,701,Dennis Quaid,Marc Blucas,Jordi Mollà
Kinsey ,2004,Bill Condon,118,Black and White,Biography|Drama,USA,A partir de 18 anos,11000000,10214647,7.1,0,Liam Neeson,Oliver Platt,Dylan Baker
The Grudge ,2004,Takashi Shimizu,98,Color,Horror|Mystery|Thriller,USA,A partir de 13 anos,10000000,110175871,5.9,4000,Sarah Michelle Gellar,Clea DuVall,Ted Raimi
Sleepover ,2004,Joe Nussbaum,89,Color,Comedy|Romance,USA,Livre,10000000,8070311,5.3,0,Steve Carell,Alexa PenaVega,Hunter Parrish
Teacher's Pet ,2004,Timothy Björklund,74,Color,Animation|Comedy|Family|Fantasy|Musical,USA,Livre,10000000,6491350,5.8,49,Nathan Lane,Kelsey Grammer,Jerry Stiller
Imaginary Heroes ,2004,Dan Harris,111,Color,Comedy|Drama,USA,A partir de 18 anos,4000000,228524,7.3,345,Kip Pardue,Ryan Donowho,Larry Fessenden
Eulogy ,2004,Michael Clancy,85,Color,Comedy|Drama,USA,A partir de 18 anos,6500000,70527,6.7,376,Zooey Deschanel,Rip Torn,Kelly Preston
Harold & Kumar Go to White Castle ,2004,Danny Leiner,88,Color,Adventure|Comedy,USA,A partir de 18 anos,9000000,18225165,7.1,0,Ethan Embry,Fred Willard,Paula Garcés
Breakin' All the Rules ,2004,Daniel Taplitz,85,Color,Comedy|Romance,USA,A partir de 13 anos,NA,11827301,5.5,266,Jennifer Esposito,Tate Taylor,Patrick Cranshaw
Club Dread ,2004,Jay Chandrasekhar,119,Color,Comedy|Horror|Thriller,USA,A partir de 18 anos,8550000,4992159,5.6,713,Brittany Daniel,Lindsay Price,Jay Chandrasekhar
You Got Served ,2004,Chris Stokes,95,Color,Drama|Music,USA,A partir de 13 anos,8000000,40066497,3.5,0,Jennifer Freeman,Marques Houston,Steve Harvey
The Work and the Glory ,2004,Russell Holt,118,Color,Drama|Romance,USA,Livre,7500000,3347439,6.9,31,Eric Johnson,Brenda Strong,Tiffany Dupont
A Home at the End of the World ,2004,Michael Mayer,97,Color,Drama|Romance,USA,A partir de 18 anos,6500000,1029017,6.8,1000,Robin Wright,Matt Frewer,Sissy Spacek
Fahrenheit 9/11 ,2004,Michael Moore,122,Color,Documentary|Drama|War,USA,A partir de 18 anos,6000000,119078393,7.5,0,Osama bin Laden,Stevie Wonder,Ricky Martin
Around the World in 80 Days ,2004,Frank Coraci,120,Color,Action|Adventure|Comedy,USA,Livre,110000000,24004159,5.8,0,Jim Broadbent,Steve Coogan,Cécile De France
Saved! ,2004,Brian Dannelly,92,Color,Comedy|Drama,USA,A partir de 13 anos,5000000,8786715,6.9,0,Macaulay Culkin,Patrick Fugit,Eva Amurri Martino
What the #$*! Do We (K)now!? ,2004,William Arntz,109,Black and White,Comedy|Documentary|Drama|Fantasy|Mystery|Sci-Fi,USA,Outros,NA,10941801,5.4,2000,Marlee Matlin,Elaine Hendrix,Armin Shimerman
D.E.B.S. ,2004,Angela Robinson,91,Color,Action|Comedy|Romance,USA,A partir de 13 anos,3500000,96793,5.3,1000,Jordana Brewster,Geoff Stults,Scoot McNairy
Woman Thou Art Loosed ,2004,Michael Schultz,94,Color,Drama,USA,A partir de 18 anos,NA,6879730,6.9,187,Loretta Devine,Kimberly Elise,Clifton Powell
Brave New Girl ,2004,Bobby Roth,120,Color,Drama|Family|Music,USA,A partir de 13 anos,NA,NA,5,47,Virginia Madsen,Aaron Ashmore,Lindsey Haun
Riding Giants ,2004,Stacy Peralta,105,Color,Documentary|History|Sport,USA,A partir de 13 anos,NA,2276368,7.9,0,Gerry Lopez,Gabrielle Reece,Laird John Hamilton
Garden State ,2004,Zach Braff,102,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,2500000,26781723,7.6,0,Armando Riesco,Michael Weston,Jill Flint
Saving Face ,2004,Alice Wu,96,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,NA,1186323,7.6,774,Joan Chen,Ato Essandoh,Jessica Hecht
Dodgeball: A True Underdog Story ,2004,Rawson Marshall Thurber,92,Black and White,Comedy|Sport,USA,A partir de 13 anos,20000000,114324072,6.7,0,Gary Cole,Stephen Root,Joel David Moore
Before Sunset ,2004,Richard Linklater,80,Color,Drama|Romance,USA,A partir de 18 anos,2700000,5792822,8,13000,Vernon Dobtcheff,Albert Delpy,Marie Pillet
House of D ,2004,David Duchovny,96,Color,Comedy|Drama,USA,A partir de 13 anos,6000000,371081,7,857,Robin Williams,Mark Margolis,Frank Langella
Dawn of the Dead ,2004,Zack Snyder,110,Color,Action|Horror|Thriller,USA,A partir de 18 anos,26000000,58885635,7.4,7000,Ty Burrell,Kevin Zegers,Mekhi Phifer
Saw ,2004,James Wan,103,Color,Horror|Mystery|Thriller,USA,A partir de 18 anos,1200000,55153403,7.7,0,Michael Emerson,Monica Potter,Shawnee Smith
Guiana 1838 ,2004,Rohit Jagessar,120,Color,Drama,USA,Outros,NA,227241,7.4,32,Kumar Gaurav,Rufus Graham,Aasheekaa Bathija
Proud ,2004,Mary Pat Kelly,87,Color,Drama,USA,Livre,1000000,NA,5.8,141,Aidan Quinn,Ossie Davis,Janet Hubert
Mean Creek ,2004,Jacob Aaron Estes,90,Color,Crime|Drama,USA,A partir de 18 anos,500000,603943,7.3,1000,Rory Culkin,Scott Mechlowicz,Trevor Morgan
Napoleon Dynamite ,2004,Jared Hess,92,Color,Comedy,USA,Livre,400000,44540956,6.9,0,Jon Heder,Diedrich Bader,Jon Gries
Fighting Tommy Riley ,2004,Eddie O'Flaherty,109,Color,Drama|Sport,USA,A partir de 18 anos,200000,5199,6.6,30,Don Wallace,Eddie Jones,Christina Chambers
November ,2004,Greg Harrison,78,Color,Drama|Mystery|Thriller,USA,A partir de 18 anos,150000,191309,5.5,98,Amir Talai,Anne Archer,Nora Dunn
On the Outs ,2004,Lori Silverbush,86,Color,Drama,USA,A partir de 18 anos,NA,NA,6.9,122,Judy Marte,Flaco Navaja,Dominic Colón
Short Cut to Nirvana: Kumbh Mela ,2004,Maurizio Benazzo,85,Color,Documentary,USA,Outros,200000,381225,7.2,30,The Dalai Lama,Jasper Johal,Swami Krishnanad
An American Girl Holiday ,2004,Nadia Tass,86,Color,Drama|Family,USA,Outros,200000,NA,7.2,90,Mia Farrow,Jordan Bridges,Bruce Gooch
"Peace, Propaganda & the Promised Land ",2004,Sut Jhally,80,Color,Documentary,USA,Outros,70000,NA,8.3,110,Noam Chomsky,Seth Ackerman,Arik Ascherman
Super Size Me ,2004,Morgan Spurlock,100,Color,Comedy|Documentary|Drama,USA,Livre,65000,11529368,7.3,0,Chemeeka Walker,Amanda Kearsan,Amelia Giancarlo
