titulo,ano,diretor,duracao,cor,generos,pais,classificacao,orcamento,receita,nota_imdb,likes_facebook,ator_1,ator_2,ator_3
Getaway ,2013,Courtney Solomon,90,Color,Action|Crime|Thriller,USA,A partir de 13 anos,18000000,10494494,4.4,4000,Rebecca Budig,Paul Freeman,Bruce Payne
Labor Day ,2013,Jason Reitman,111,Color,Drama,USA,A partir de 13 anos,18000000,13362308,6.9,0,J.K. Simmons,Kate Winslet,Brooke Smith
Metallica Through the Never ,2013,Nimród Antal,93,Color,Music,USA,A partir de 18 anos,NA,3419967,7.2,19000,James Hetfield,Mackenzie Gray,Lars Ulrich
Black Nativity ,2013,Kasi Lemmons,93,Color,Drama|Family|Music|Musical,USA,Livre,17500000,7017178,4.4,0,Jennifer Hudson,Mary J. Blige,Vondie Curtis-Hall
The Best Man Holiday ,2013,Malcolm D. Lee,123,Color,Comedy|Drama,USA,A partir de 18 anos,17000000,70492685,6.7,7000,Harold Perrineau,Sanaa Lathan,Eddie Cibrian
Evil Dead ,2013,Fede Alvarez,96,Color,Horror,USA,A partir de 18 anos,17000000,54239856,6.5,70000,Lou Taylor Pucci,Elizabeth Blackmore,Ellen Sandweiss
The Immigrant ,2013,James Gray,120,Color,Drama|Romance,USA,A partir de 18 anos,16000000,1984743,6.6,0,Jeremy Renner,Dagmara Dominczyk,Angela Sarafyan
Bad Grandpa ,2013,Jeff Tremaine,102,Color,Comedy,USA,A partir de 18 anos,15000000,101978840,6.6,26000,Jackson Nicoll,Georgina Cates,Grasie Mercedes
Snitch ,2013,Ric Roman Waugh,112,Color,Action|Drama|Thriller,USA,A partir de 13 anos,15000000,42919096,6.5,12000,Dwayne Johnson,Harold Perrineau,Nadine Velazquez
Peeples ,2013,Tina Gordon Chism,95,Color,Comedy|Romance,USA,A partir de 13 anos,15000000,9123834,5.3,0,Tyler James Williams,S. Epatha Merkerson,Diahann Carroll
21 & Over ,2013,Jon Lucas,93,Color,Comedy,USA,A partir de 18 anos,13000000,25675765,5.9,11000,Justin Chon,Josie Loren,Sarah Wright
Admission ,2013,Paul Weitz,107,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,13000000,18004225,5.7,5000,Tina Fey,Sarita Choudhury,Christopher Evan Welch
The Call ,2013,Brad Anderson,94,Color,Crime|Thriller,USA,A partir de 18 anos,13000000,51872378,6.7,23000,Michael Imperioli,Tara Platt,Roma Maffia
Nebraska ,2013,Alexander Payne,115,Black and White,Adventure|Comedy|Drama,USA,A partir de 18 anos,12000000,17613460,7.8,28000,Devin Ratray,Bruce Dern,Will Forte
Inside Llewyn Davis ,2013,Ethan Coen,104,Color,Drama|Music,USA,A partir de 18 anos,11000000,13214255,7.4,26000,Justin Timberlake,Max Casella,Alex Karpovsky
One Direction: This Is Us ,2013,Morgan Spurlock,106,Color,Documentary|Music,USA,Livre,10000000,28873374,4.1,0,Harry Styles,Zayn Malik,Niall Horan
Movie 43 ,2013,Elizabeth Banks,94,Color,Comedy,USA,A partir de 18 anos,6000000,8828771,4.3,25000,Hugh Jackman,Kate Winslet,Seth MacFarlane
Bad Words ,2013,Jason Bateman,89,Color,Comedy|Drama,USA,A partir de 18 anos,10000000,7764027,6.7,0,Beth Grant,Philip Baker Hall,Patricia Belcher
Nurse 3D ,2013,Douglas Aarniokoski,84,Color,Horror|Thriller,USA,A partir de 18 anos,10000000,NA,4.6,0,Boris Kodjoe,Katrina Bowden,Kathleen Turner
Baggage Claim ,2013,David E. Talbert,96,Color,Comedy,USA,A partir de 13 anos,8500000,21564616,5,0,Djimon Hounsou,Christina Milian,Boris Kodjoe
The Haunting in Connecticut 2: Ghosts of Georgia ,2013,Tom Elkins,101,Color,Drama|Horror|Mystery|Thriller,USA,A partir de 18 anos,9000000,NA,5.3,0,Abigail Spencer,Cicely Tyson,Brad James
All Is Lost ,2013,J.C. Chandor,106,Color,Action|Adventure|Drama,USA,A partir de 13 anos,9000000,6262942,6.9,18000,Robert Redford,NA,NA
Enough Said ,2013,Nicole Holofcener,93,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,8000000,17536788,7.1,12000,Christopher Nicholas Smith,Ben Falcone,Michaela Watkins
Begin Again ,2013,John Carney,104,Color,Drama|Music,USA,A partir de 18 anos,8000000,16168741,7.4,43000,James Corden,Karen Pittman,Mary Catherine Garrison
Don Jon ,2013,Joseph Gordon-Levitt,90,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,3000000,24475193,6.6,33000,Joseph Gordon-Levitt,Scarlett Johansson,Tony Danza
Insidious: Chapter 2 ,2013,James Wan,106,Color,Fantasy|Horror|Thriller,USA,A partir de 13 anos,5000000,83574831,6.6,35000,Lin Shaye,Barbara Hershey,Leigh Whannell
Dallas Buyers Club ,2013,Jean-Marc Vallée,117,Color,Biography|Drama,USA,A partir de 18 anos,5000000,27296514,8,65000,Matthew McConaughey,Jennifer Garner,Denis O'Hare
Oculus ,2013,Mike Flanagan,104,Color,Horror|Mystery,USA,A partir de 18 anos,5000000,27689474,6.5,23000,James Lafferty,Rory Cochrane,Garrett Ryan
The Way Way Back ,2013,Nat Faxon,103,Color,Comedy|Drama,USA,A partir de 13 anos,5000000,21501098,7.4,22000,Steve Carell,Liam James,Jim Rash
Hansel & Gretel Get Baked ,2013,Duane Journey,86,Color,Comedy|Horror,USA,Outros,4500000,NA,4.3,0,Molly C. Quinn,Lara Flynn Boyle,Lochlyn Munro
Joe ,2013,David Gordon Green,117,Color,Drama,USA,A partir de 18 anos,4000000,371897,6.9,11000,Nicolas Cage,Tye Sheridan,Ronnie Gene Blevins
Sharknado ,2013,Anthony C. Ferrante,97,Color,Horror,USA,Outros,1000000,NA,3.3,93000,Ian Ziering,John Heard,Cassandra Scerbo
"Batman: The Dark Knight Returns, Part 2 ",2013,Jay Oliva,148,Color,Action|Animation|Crime|Sci-Fi|Thriller,USA,A partir de 13 anos,3500000,NA,8.4,5000,Michael Emerson,Mark Valley,Grey Griffin
The Purge ,2013,James DeMonaco,85,Color,Horror|Sci-Fi|Thriller,USA,A partir de 18 anos,3000000,64423650,5.7,31000,Rhys Wakefield,Adelaide Kane,Chris Mulkey
Before Midnight ,2013,Richard Linklater,109,Color,Drama|Romance,USA,A partir de 18 anos,3000000,8114507,7.9,62000,Seamus Davey-Fitzpatrick,Ariane Labed,Athina Rachel Tsangari
30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo ,2013,Craig Moss,80,Color,Comedy,USA,A partir de 18 anos,3000000,NA,2.6,2000,French Stewart,Ashley Martin,Olivia Alexander
Enter the Dangerous Mind ,2013,Youssef Delara,88,Color,Thriller,USA,Outros,800000,NA,5.2,406,Noel Gugliemi,David Bianchi,Jason Priestley
A Haunted House ,2013,Michael Tiddes,86,Color,Comedy|Fantasy,USA,A partir de 18 anos,2500000,40041683,5.1,0,Essence Atkins,Alanna Ubach,J.B. Smoove
Kevin Hart: Let Me Explain ,2013,Leslie Small,75,Color,Comedy|Documentary,USA,A partir de 18 anos,2500000,32230907,6.7,0,David Jason Perez,La'Princess Jackson,Dana Hanna
The Spectacular Now ,2013,James Ponsoldt,95,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,2500000,6851969,7.1,10000,Shailene Woodley,Jennifer Jason Leigh,Dayo Okeniyi
Plush ,2013,Catherine Hardwicke,99,Color,Thriller,USA,A partir de 18 anos,NA,2843,5.4,604,Frances Fisher,James Kyson,Marlene Forte
Coffee Town ,2013,Brad Copeland,87,Color,Comedy,USA,Outros,2000000,NA,6.6,0,Sunil Narkar,Ben Schwartz,Glenn Howerton
All Is Bright ,2013,Phil Morrison,107,Color,Comedy|Drama,USA,A partir de 18 anos,NA,4556,5.6,825,Sally Hawkins,Curtiss Cook,Peter Hermann
Straight A's ,2013,James Cox,91,Color,Comedy|Drama,USA,A partir de 18 anos,2000000,NA,5.7,0,Jon Mack,Powers Boothe,Josh Meyers
Carrie ,2013,Kimberly Peirce,100,Color,Drama|Fantasy|Horror,USA,A partir de 18 anos,30000000,35266619,5.9,39000,Chloë Grace Moretz,Judy Greer,Portia Doubleday
Living Dark: The Story of Ted the Caver ,2013,David Hunt,112,Color,Horror,USA,A partir de 13 anos,1750000,NA,6.3,73,Matthew Alan,Chris Cleveland,Circus-Szalewski
Grace Unplugged ,2013,Brad J. Silverman,102,Color,Drama|Music,USA,Livre,NA,2507106,6.1,0,Shawnee Smith,Michael Welch,Anthony Reynolds
The To Do List ,2013,Maggie Carey,104,Color,Comedy|Romance,USA,A partir de 18 anos,1500000,3447339,5.8,0,Donald Glover,Alia Shawkat,Scott Porter
Once Upon a Time in Queens ,2013,Dave Rodriguez,98,NA,Comedy|Drama,USA,A partir de 18 anos,1500000,NA,6.3,283,Chazz Palminteri,Michael Rapaport,Paul Sorvino
Home Run ,2013,David Boyd,113,Color,Drama|Sport,USA,A partir de 13 anos,1200000,2859955,6,0,Vivica A. Fox,Drew Waters,Scott Elrod
The Knife of Don Juan ,2013,Tom Sanchez,110,Color,Comedy|Drama,USA,Outros,1200000,3830,7.2,75,Nataniel Sánchez,Antonio Arrué,Juan Carlos Montoya
The Green Inferno ,2013,Eli Roth,100,Color,Adventure|Horror,USA,A partir de 18 anos,6000000,7186670,5.4,12000,Daryl Sabara,Richard Burgi,Magda Apanowicz
20 Feet from Stardom ,2013,Morgan Neville,91,Color,Documentary|Music,USA,A partir de 13 anos,1000000,4946250,7.4,14000,Sheryl Crow,Lou Adler,Merry Clayton
Palo Alto ,2013,Gia Coppola,100,Color,Drama,USA,A partir de 18 anos,NA,750100,6.3,0,James Franco,Nat Wolff,Olivia Crocicchia
Zombie Hunter ,2013,K. King,93,Color,Action|Comedy|Horror,USA,Outros,1000000,NA,3.5,0,Jason K. Wixom,Shona Kay,Jarrod Phillips
Fruitvale Station ,2013,Ryan Coogler,85,Color,Biography|Drama|Romance,USA,A partir de 18 anos,900000,16097842,7.5,17000,Ahna O'Reilly,Melonie Diaz,Ariana Neal
Snitch ,2013,Ric Roman Waugh,112,Color,Action|Drama|Thriller,USA,A partir de 13 anos,15000000,42919096,6.5,12000,Dwayne Johnson,Harold Perrineau,Nadine Velazquez
1982 ,2013,Tommy Oliver,90,Color,Drama,USA,A partir de 18 anos,1000000,NA,7.1,181,Bokeem Woodbine,Ruby Dee,Quinton Aaron
Escape from Tomorrow ,2013,Randy Moore,90,Black and White,Fantasy|Horror,USA,Outros,NA,169719,5.2,0,Trey Loney,Lee Armstrong,Amy Lucas
Treachery ,2013,Travis Romero,67,Color,Drama|Thriller,USA,Outros,625000,NA,3.9,0,Matthew Ziff,Lorraine Ziff,Michael Biehn
Water & Power ,2013,Richard Montoya,88,Color,Crime|Drama,USA,Outros,NA,79043,6.3,358,Nicholas Gonzalez,Angela Nordeng,Exie Booker
