titulo,ano,diretor,duracao,cor,generos,pais,classificacao,orcamento,receita,nota_imdb,likes_facebook,ator_1,ator_2,ator_3
Ghost Rider: Spirit of Vengeance ,2011,Mark Neveldine,96,Color,Action|Fantasy|Thriller,USA,A partir de 13 anos,57000000,51774002,4.3,18000,Nicolas Cage,Spencer Wilding,Christopher Lambert
Mr. Popper's Penguins ,2011,Mark Waters,94,Color,Comedy|Family|Fantasy,USA,Livre,55000000,68218041,6,14000,Madeline Carroll,Ophelia Lovibond,Philip Baker Hall
The Change-Up ,2011,David Dobkin,118,Color,Comedy|Fantasy,USA,A partir de 18 anos,52000000,37035845,6.4,13000,Ryan Reynolds,Olivia Wilde,Mircea Monroe
The Adjustment Bureau ,2011,George Nolfi,106,Color,Romance|Sci-Fi|Thriller,USA,A partir de 13 anos,50200000,62453315,7.1,36000,Matt Damon,Michael Kelly,Jon Stewart
Super 8 ,2011,J.J. Abrams,112,Color,Mystery|Sci-Fi|Thriller,USA,A partir de 13 anos,50000000,126975169,7.1,37000,Joel Courtney,AJ Michalka,Zach Mills
We Bought a Zoo ,2011,Cameron Crowe,124,Color,Comedy|Drama|Family,USA,Livre,NA,75621915,7.1,22000,Scarlett Johansson,Matt Damon,Stephanie Szostak
"Crazy, Stupid, Love. ",2011,Glenn Ficarra,118,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,50000000,84244877,7.4,44000,Ryan Gosling,Emma Stone,Steve Carell
Moneyball ,2011,Bennett Miller,133,Color,Biography|Drama|Sport,USA,A partir de 13 anos,50000000,75605492,7.6,27000,Philip Seymour Hoffman,Robin Wright,Brad Pitt
I Am Number Four ,2011,D.J. Caruso,109,Color,Action|Adventure|Sci-Fi|Thriller,USA,A partir de 13 anos,60000000,55092830,6.1,27000,Alex Pettyfer,Emily Wickersham,Reuben Langdon
Your Highness ,2011,David Gordon Green,102,Color,Adventure|Comedy|Fantasy,USA,A partir de 18 anos,49900000,21557240,5.6,18000,Natalie Portman,Zooey Deschanel,James Franco
Dream House ,2011,Jim Sheridan,84,Color,Drama|Mystery|Thriller,USA,A partir de 13 anos,55000000,21283440,6,0,Naomi Watts,Gregory Smith,Sarah Gadon
Drive Angry ,2011,Patrick Lussier,104,Color,Action|Fantasy|Thriller,USA,A partir de 18 anos,50000000,10706786,5.5,15000,Nicolas Cage,Billy Burke,Katy Mixon
The Muppets ,2011,James Bobin,103,Color,Adventure|Comedy|Family|Musical,USA,Livre,45000000,88625922,7.1,26000,Bill Cobbs,Eric Jacobson,Steve Whitmire
Johnny English Reborn ,2011,Oliver Parker,101,Color,Action|Adventure|Comedy|Crime,USA,Livre,45000000,8129455,6.3,17000,Daniel Kaluuya,Tim McInnerny,Togo Igawa
The Mechanic ,2011,Simon West,93,Color,Action|Crime|Thriller,USA,A partir de 18 anos,40000000,29113588,6.6,16000,Jason Statham,Tony Goldwyn,Mini Anden
Red Riding Hood ,2011,Catherine Hardwicke,100,Color,Fantasy|Horror|Mystery|Thriller,USA,A partir de 13 anos,42000000,37652565,5.4,20000,Gary Oldman,Billy Burke,Virginia Madsen
The Big Year ,2011,David Frankel,100,Color,Comedy,USA,Livre,41000000,7204138,6.2,11000,Joel McHale,Kevin Pollak,JoBeth Williams
The Lincoln Lawyer ,2011,Brad Furman,118,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,40000000,57981889,7.3,25000,Matthew McConaughey,Margarita Levieva,Frances Fisher
Paul ,2011,Greg Mottola,109,Color,Adventure|Comedy|Sci-Fi,USA,A partir de 18 anos,40000000,37371385,7,42000,Bobby Lee,Nelson Ascencio,Jeremy Owen
Scream 4 ,2011,Wes Craven,111,Color,Horror|Mystery,USA,A partir de 18 anos,40000000,38176892,6.2,26000,Alison Brie,Aimee Teegarden,Shenae Grimes-Beech
Final Destination 5 ,2011,Steven Quale,92,Color,Horror,USA,A partir de 18 anos,40000000,42575718,5.9,20000,Emma Bell,Jacqueline MacInnes Wood,Courtney B. Vance
Extremely Loud & Incredibly Close ,2011,Stephen Daldry,129,Color,Adventure|Drama|Mystery,USA,A partir de 13 anos,40000000,31836745,6.9,39000,Tom Hanks,Thomas Horn,Stephen Henderson
Water for Elephants ,2011,Francis Lawrence,120,Color,Drama|Romance,USA,A partir de 13 anos,38000000,58700247,6.9,33000,Robert Pattinson,Christoph Waltz,James Frain
Dolphin Tale ,2011,Charles Martin Smith,113,Color,Drama|Family,USA,Livre,37000000,72279690,6.9,0,Morgan Freeman,Michael Roark,Harry Connick Jr.
The Rite ,2011,Mikael Håfström,114,Color,Drama|Horror|Mystery|Thriller,USA,A partir de 13 anos,37000000,33037754,6,23000,Anthony Hopkins,Colin O'Donoghue,Toby Jones
Horrible Bosses ,2011,Seth Gordon,106,Color,Comedy|Crime,USA,A partir de 18 anos,35000000,117528646,6.9,31000,Kevin Spacey,Lindsay Sloane,Reginald Ballard
Friends with Benefits ,2011,Will Gluck,109,Color,Comedy|Romance,USA,A partir de 18 anos,35000000,55802754,6.6,41000,Mila Kunis,Justin Timberlake,Masi Oka
In Time ,2011,Andrew Niccol,109,Color,Action|Sci-Fi|Thriller,USA,A partir de 13 anos,40000000,37553932,6.7,52000,Matt Bomer,Olivia Wilde,Justin Timberlake
Something Borrowed ,2011,Luke Greenfield,112,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,35000000,39026186,5.9,13000,Ashley Williams,Steve Howey,Kirsten Day
J. Edgar ,2011,Clint Eastwood,137,Color,Biography|Crime|Drama,USA,A partir de 18 anos,35000000,37304950,6.6,16000,Leonardo DiCaprio,Naomi Watts,Kaitlyn Dever
Abduction ,2011,John Singleton,106,Color,Action|Mystery|Thriller,USA,A partir de 13 anos,35000000,28064226,5,13000,Ken Arnold,Benjamin J. Cain Jr.,Richard Cetrone
The Tree of Life ,2011,Terrence Malick,139,Color,Drama|Fantasy,USA,A partir de 13 anos,32000000,13303319,6.7,39000,Brad Pitt,Tye Sheridan,Fiona Shaw
The Darkest Hour ,2011,Chris Gorak,89,Color,Action|Adventure|Horror|Sci-Fi|Thriller,USA,A partir de 13 anos,30000000,21426805,4.9,0,Max Minghella,Veronika Vernadskaya,Dato Bakhtadze
Bridesmaids ,2011,Paul Feig,131,Color,Comedy|Romance,USA,A partir de 18 anos,32500000,169076745,6.8,27000,Matt Lucas,Wendi McLendon-Covey,Steve Bannos
"Big Mommas: Like Father, Like Son ",2011,John Whitesell,113,Color,Action|Comedy|Crime,USA,A partir de 13 anos,32000000,37911876,4.4,0,Brandon T. Jackson,Tony Curran,Portia Doubleday
Source Code ,2011,Duncan Jones,93,Color,Mystery|Sci-Fi|Thriller,USA,A partir de 13 anos,32000000,54696902,7.5,56000,Jake Gyllenhaal,Cas Anvar,Russell Peters
Hanna ,2011,Joe Wright,111,Color,Action|Drama|Thriller,USA,A partir de 13 anos,30000000,40247512,6.8,38000,Jessica Barden,Vicky Krieps,John Macmillan
Larry Crowne ,2011,Tom Hanks,98,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,30000000,35565975,6.1,0,Tom Hanks,Rob Riggle,Randall Park
Winnie the Pooh ,2011,Stephen J. Anderson,63,Color,Adventure|Animation|Comedy|Family|Musical,USA,Outros,30000000,26687172,7.3,0,Craig Ferguson,Robert Lopez,Huell Howser
Sanctum ,2011,Alister Grierson,108,Color,Adventure|Drama|Thriller,USA,A partir de 18 anos,30000000,23070045,5.9,11000,Ioan Gruffudd,Rhys Wakefield,Richard Roxburgh
Fright Night ,2011,Craig Gillespie,106,Color,Comedy|Horror,USA,A partir de 18 anos,30000000,18298649,6.4,23000,Grace Phipps,Reid Ewing,Sandra Vergara
Hoodwinked Too! Hood vs. Evil ,2011,Mike Disa,86,Color,Animation|Comedy|Family,USA,Livre,30000000,10134754,4.8,0,Amy Poehler,Phil LaMarr,Cheech Marin
Machine Gun Preacher ,2011,Marc Forster,129,Color,Action|Biography|Crime|Drama,USA,A partir de 18 anos,30000000,537580,6.8,21000,Gerard Butler,Madeline Carroll,Kathy Baker
Spy Kids: All the Time in the World in 4D ,2011,Robert Rodriguez,89,Color,Action|Adventure|Comedy|Family|Sci-Fi,USA,Livre,27000000,38536376,3.6,0,Alexa PenaVega,Joel McHale,Daryl Sabara
New Year's Eve ,2011,Garry Marshall,113,Color,Comedy|Romance,USA,A partir de 13 anos,56000000,54540525,5.7,20000,Robert De Niro,Common,Seth Meyers
The Help ,2011,Tate Taylor,146,Color,Drama,USA,A partir de 13 anos,25000000,169705587,8.1,75000,Emma Stone,Bryce Dallas Howard,Mike Vogel
No Strings Attached ,2011,Ivan Reitman,108,Color,Comedy|Romance,USA,A partir de 18 anos,25000000,70625986,6.2,24000,Natalie Portman,Greta Gerwig,Mindy Kaling
The Grey ,2011,Joe Carnahan,117,Color,Action|Adventure|Drama|Thriller,USA,A partir de 18 anos,25000000,51533608,6.8,32000,Liam Neeson,Frank Grillo,James Badge Dale
The Sitter ,2011,David Gordon Green,87,Color,Comedy,USA,A partir de 18 anos,NA,30538669,5.7,0,Ari Graynor,J.B. Smoove,Kylie Bunbury
Shark Night 3D ,2011,David R. Ellis,90,Color,Horror|Thriller,USA,A partir de 13 anos,25000000,18860403,4,0,Chris Zylka,Joel David Moore,Katharine McPhee
Warrior ,2011,Gavin O'Connor,140,Color,Drama|Sport,USA,A partir de 13 anos,25000000,13651662,8.2,77000,Tom Hardy,Frank Grillo,Kevin Dunn
Straw Dogs ,2011,Rod Lurie,110,Color,Action|Drama|Thriller,USA,A partir de 18 anos,25000000,10324441,5.8,7000,Alexander Skarsgård,Laz Alonso,Rhys Coiro
I Don't Know How She Does It ,2011,Douglas McGrath,89,Color,Comedy|Romance,USA,A partir de 13 anos,24000000,9639242,4.9,0,Olivia Munn,Busy Philipps,Jessica Szohr
The Ides of March ,2011,George Clooney,101,Color,Drama,USA,A partir de 18 anos,12500000,40962534,7.1,22000,Ryan Gosling,Philip Seymour Hoffman,Jennifer Ehle
The Beaver ,2011,Jodie Foster,91,Color,Drama,USA,A partir de 13 anos,21000000,958319,6.7,17000,Jennifer Lawrence,Cherry Jones,Riley Thomas Stewart
The Descendants ,2011,Alexander Payne,115,Color,Comedy|Drama,USA,A partir de 18 anos,20000000,82624961,7.3,22000,Shailene Woodley,Nick Krause,Beau Bridges
A Very Harold & Kumar 3D Christmas ,2011,Todd Strauss-Schulson,90,Color,Adventure|Comedy,USA,A partir de 18 anos,19000000,35033759,6.3,21000,Patton Oswalt,Thomas Lennon,Paula Garcés
What's Your Number? ,2011,Mark Mylod,117,Color,Comedy|Romance,USA,A partir de 18 anos,20000000,13987482,6,0,Chris Evans,Ari Graynor,Ed Begley Jr.
Bad Teacher ,2011,Jake Kasdan,97,Color,Comedy,USA,A partir de 18 anos,20000000,100292856,5.7,16000,Justin Timberlake,John Michael Higgins,Phyllis Smith
Take Me Home Tonight ,2011,Michael Dowse,97,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,23000000,6923891,6.3,0,Topher Grace,Michael Biehn,Dan Fogler
Diary of a Wimpy Kid: Rodrick Rules ,2011,David Bowers,99,Color,Comedy|Family,USA,Livre,21000000,52691009,6.6,0,Zachary Gordon,Rachael Harris,Fran Kranz
Soul Surfer ,2011,Sean McNamara,106,Color,Biography|Drama|Family|Sport,USA,Livre,18000000,43853424,7.1,15000,Dennis Quaid,Chris Brochu,Craig T. Nelson
Beastly ,2011,Daniel Barnz,86,Color,Drama|Fantasy|Romance,USA,A partir de 13 anos,17000000,27854896,5.6,16000,Alex Pettyfer,Mary-Kate Olsen,Erik Knudsen
The Roommate ,2011,Christian E. Christiansen,91,Color,Drama|Horror|Thriller,USA,A partir de 13 anos,16000000,37300107,4.8,0,Leighton Meester,Danneel Ackles,Frances Fisher
Drive ,2011,Nicolas Winding Refn,100,Color,Crime|Drama,USA,A partir de 18 anos,15000000,35054909,7.8,81000,Ryan Gosling,Albert Brooks,Russ Tamblyn
One Day ,2011,Lone Scherfig,107,Color,Drama|Romance,USA,A partir de 13 anos,15000000,13766014,7,49000,Anne Hathaway,Jim Sturgess,Rafe Spall
The Son of No One ,2011,Dito Montiel,90,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,15000000,28870,5.1,0,Channing Tatum,Al Pacino,Tracy Morgan
Margaret ,2011,Kenneth Lonergan,186,Color,Drama,USA,A partir de 18 anos,14000000,46495,6.5,0,Matt Damon,Kieran Culkin,John Gallagher Jr.
Justin Bieber: Never Say Never ,2011,Jon M. Chu,115,Color,Documentary|Music,USA,Outros,13000000,73000942,1.6,62000,Usher Raymond,Sean Kingston,Boys II Men
In the Land of Blood and Honey ,2011,Angelina Jolie Pitt,127,Color,Drama|Romance|War,USA,A partir de 18 anos,13000000,301305,4.3,0,Jelena Jovanova,Nikola Djuricko,Branko Djuric
Young Adult ,2011,Jason Reitman,94,Color,Comedy|Drama,USA,A partir de 18 anos,12000000,16300302,6.3,0,Charlize Theron,Patton Oswalt,Collette Wolfe
Cedar Rapids ,2011,Miguel Arteta,87,Color,Comedy,USA,A partir de 18 anos,NA,6857503,6.3,0,Kurtwood Smith,Stephen Root,Alia Shawkat
"Jeff, Who Lives at Home ",2011,Jay Duplass,83,Color,Comedy|Drama,USA,A partir de 18 anos,10000000,4244155,6.5,0,Judy Greer,Evan Ross,Rae Dawn Chong
Bucky Larson: Born to Be a Star ,2011,Tom Brady,97,Color,Comedy,USA,A partir de 18 anos,10000000,2331318,3.3,0,Don Johnson,Kevin Nealon,Nicholas Turturro
A Better Life ,2011,Chris Weitz,98,Color,Drama|Romance,USA,A partir de 13 anos,10000000,1754319,7.2,0,Demián Bichir,Eddie 'Piolin' Sotelo,Robert Peters
Killer Joe ,2011,William Friedkin,98,Color,Crime|Drama|Romance|Thriller,USA,A partir de 18 anos,11000000,1987762,6.7,12000,Matthew McConaughey,Scott A. Martin,Carol Sutton
Detention ,2011,Joseph Kahn,93,Color,Comedy|Horror|Sci-Fi,USA,A partir de 18 anos,10000000,NA,5.8,0,Josh Hutcherson,Shanley Caswell,Parker Bagley
Glee: The 3D Concert Movie ,2011,Kevin Tancharoen,84,Color,Documentary|Music,USA,Livre,9000000,11860839,5.4,0,Lea Michele,Heather Morris,Kevin McHale
50/50 ,2011,Jonathan Levine,100,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,8000000,34963967,7.7,40000,Joseph Gordon-Levitt,Anna Kendrick,Bryce Dallas Howard
Prom ,2011,Joe Nussbaum,104,Color,Comedy|Drama,USA,Livre,8000000,10106233,5.4,0,Cameron Monaghan,Thomas McDonell,Aimee Teegarden
Jumping the Broom ,2011,Salim Akil,112,Color,Comedy|Drama,USA,A partir de 13 anos,6600000,37295394,5.7,0,Gary Dourdan,Loretta Devine,Laz Alonso
Twixt ,2011,Francis Ford Coppola,88,Color,Comedy|Fantasy|Horror|Mystery,USA,A partir de 18 anos,7000000,NA,4.8,0,Alden Ehrenreich,Bruce Dern,Joanne Whalley
Bernie ,2011,Richard Linklater,99,Color,Comedy|Crime|Drama,USA,A partir de 13 anos,5000000,9203192,6.8,15000,Matthew McConaughey,Brandon Smith,Rick Dial
The Hit List ,2011,William Kaufman,90,Color,Action|Thriller,USA,A partir de 18 anos,6000000,NA,5.4,0,Drew Waters,Sean Cook,Cole Hauser
Salvation Boulevard ,2011,George Ratliff,96,Color,Action|Comedy|Drama|Thriller,USA,A partir de 18 anos,9000000,27445,5.3,1000,Jim Gaffigan,Cree Kelly,Mike Eshaq
Paranormal Activity 3 ,2011,Henry Joost,94,Color,Horror,USA,A partir de 18 anos,5000000,104007828,5.8,24000,Johanna Braddy,Sprague Grayden,Christopher Nicholas Smith
Our Idiot Brother ,2011,Jesse Peretz,90,Color,Comedy|Drama,USA,A partir de 18 anos,5000000,24809547,6.4,11000,Zooey Deschanel,Adam Scott,Steve Coogan
Apollo 18 ,2011,Gonzalo López-Gallego,86,Color,Horror|Mystery|Sci-Fi|Thriller,USA,A partir de 13 anos,5000000,17683670,5.2,0,Warren Christie,Ryan Robbins,Andrew Airlie
We Have Your Husband ,2011,Eric Bross,87,Color,Crime|Drama|Thriller,USA,Outros,5000000,NA,5.5,58,Teri Polo,Esai Morales,Nicholas Gonzalez
Take Shelter ,2011,Jeff Nichols,121,Color,Drama|Thriller,USA,A partir de 18 anos,5000000,1729969,7.4,14000,Katy Mixon,Shea Whigham,Robert Longstreet
Without Men ,2011,Gabriela Tagliavini,87,Color,Comedy,USA,A partir de 18 anos,4700000,NA,3.2,491,Maria Conchita Alonso,Kate del Castillo,Camryn Manheim
Red State ,2011,Kevin Smith,88,Color,Action|Crime|Horror|Thriller,USA,A partir de 18 anos,4000000,NA,6.2,16000,Anna Gunn,Michael Angarano,Stephen Root
Samsara ,2011,Ron Fricke,102,Color,Documentary|Music,USA,A partir de 13 anos,4000000,2601847,8.5,26000,Collin Alfredo St. Dic,Balinese Tari Legong Dancers,Puti Sri Candra Dewi
The Art of Getting By ,2011,Gavin Wiesen,83,Color,Drama|Romance,USA,A partir de 13 anos,NA,1429260,6.6,0,Michael Angarano,Blair Underwood,Rita Wilson
Another Happy Day ,2011,Sam Levinson,119,Color,Comedy|Drama,USA,A partir de 18 anos,4000000,NA,6,798,George Kennedy,Ezra Miller,Demi Moore
Margin Call ,2011,J.C. Chandor,107,Color,Biography|Drama|Thriller,USA,A partir de 18 anos,3500000,5354039,7.1,21000,Kevin Spacey,Demi Moore,Ashley Williams
August ,2011,Eldar Rapaport,99,Color,Drama|Romance,USA,Outros,NA,NA,6.1,224,Murray Bartlett,Adrian Gonzalez,Edward Conna
Damsels in Distress ,2011,Whit Stillman,99,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,NA,1007535,5.7,0,Greta Gerwig,Megalyn Echikunwoke,Zach Woods
Fort McCoy ,2011,Kate Connor,100,Color,Drama|History|War,USA,A partir de 18 anos,3000000,73678,5.9,348,Johnny Pacar,Eric Stoltz,Brendan Fehr
Never Back Down 2: The Beatdown ,2011,Michael Jai White,90,Color,Action|Drama|Sport,USA,A partir de 18 anos,3000000,NA,5.8,6000,Michael Jai White,Alex Meraz,Jillian Murray
Go for It! ,2011,Carmen Marron,105,Color,Drama|Musical,USA,A partir de 13 anos,2450000,178739,3.9,566,Jossara Jinaro,Aimee Garcia,Rene Rosado
Courageous ,2011,Alex Kendrick,129,Color,Drama,USA,A partir de 13 anos,2000000,34522221,7,10000,Ben Davies,Alex Kendrick,T.C. Stallings
The Legend of Hell's Gate: An American Conspiracy ,2011,Tanner Beard,108,Color,Action|Adventure|History|Western,USA,A partir de 13 anos,2000000,NA,4.4,651,William McNamara,Kevin Alejandro,Glenn Morshower
Higher Ground ,2011,Vera Farmiga,109,Color,Drama,USA,A partir de 18 anos,NA,841206,6.3,952,Donna Murphy,Bill Irwin,Michael Chernus
The Greatest Movie Ever Sold ,2011,Morgan Spurlock,90,Color,Comedy|Documentary,USA,A partir de 13 anos,1500000,638476,6.6,0,Quentin Tarantino,J.J. Abrams,Donald Trump
The Lion of Judah ,2011,Deryck Broom,87,Color,Animation,USA,Livre,15000000,NA,3.7,381,Vic Mignogna,Omar Benson Miller,Anupam Kher
October Baby ,2011,Andrew Erwin,107,Color,Drama,USA,A partir de 13 anos,NA,5355847,6.8,0,Rachel Hendrix,Robert Amaya,Jason Burkey
Martha Marcy May Marlene ,2011,Sean Durkin,102,Color,Drama|Mystery|Thriller,USA,A partir de 18 anos,NA,2981638,6.9,0,Christopher Abbott,Julia Garner,Brady Corbet
My Last Day Without You ,2011,Stefan C. Schaefer,90,Color,Comedy|Drama|Romance,USA,Outros,1000000,NA,5.7,370,Nicole Beharie,Marlene Forte,Reg E. Cathey
L!fe Happens ,2011,Kat Coiro,100,Color,Comedy,USA,A partir de 18 anos,930000,20186,5.7,995,Justin Kirk,Geoff Stults,Kristen Johnston
Kevin Hart: Laugh at My Pain ,2011,Leslie Small,89,Color,Comedy|Documentary,USA,A partir de 18 anos,NA,7705974,7.5,614,Isaac C. Singleton Jr.,Larry King,Jeanette Branch
The Innkeepers ,2011,Ti West,101,Color,Horror,USA,A partir de 18 anos,750000,77501,5.5,0,Lena Dunham,Jake Ryan,Pat Healy
The Harvest/La Cosecha ,2011,U. Roberto Romano,80,Color,Documentary,USA,Outros,560000,2245,7.2,88,NA,NA,NA
High Road ,2011,Matt Walsh,87,Color,Comedy,USA,A partir de 18 anos,NA,NA,5.4,244,Joe Lo Truglio,Matt Jones,Abby Elliott
Sholem Aleichem: Laughing in the Darkness ,2011,Joseph Dorman,93,Color,Documentary,USA,Outros,500000,906666,6.8,287,Rachel Dratch,Peter Riegert,Jason Kravits
