titulo,ano,diretor,duracao,cor,generos,pais,classificacao,orcamento,receita,nota_imdb,likes_facebook,ator_1,ator_2,ator_3
Public Enemies ,2009,Michael Mann,140,Color,Biography|Crime|Drama|History|Romance,USA,A partir de 18 anos,100000000,97030725,7,0,Johnny Depp,Christian Bale,Stephen Graham
The Taking of Pelham 1 2 3 ,2009,Tony Scott,106,Color,Action|Crime|Thriller,USA,A partir de 18 anos,100000000,65452312,6.4,0,Denzel Washington,Ramon Rodriguez,Michael Rispoli
Land of the Lost ,2009,Brad Silberling,102,Color,Adventure|Comedy|Sci-Fi,USA,A partir de 13 anos,100000000,49392095,5.4,0,Will Ferrell,Anna Friel,Bobb'e J. Thompson
The Lovely Bones ,2009,Peter Jackson,135,Color,Drama|Fantasy|Thriller,USA,A partir de 13 anos,65000000,43982842,6.7,16000,Michael Imperioli,AJ Michalka,Tom McCarthy
Cloudy with a Chance of Meatballs ,2009,Phil Lord,90,Color,Animation|Comedy|Family|Sci-Fi,USA,Livre,100000000,124870275,7,0,Will Forte,Bobb'e J. Thompson,Al Roker
Ice Age: Dawn of the Dinosaurs ,2009,Carlos Saldanha,94,Color,Action|Adventure|Animation|Comedy|Family,USA,Livre,90000000,196573705,7,0,Denis Leary,Maile Flanagan,Kelly Keaton
Sherlock Holmes ,2009,Guy Ritchie,128,Color,Action|Adventure|Crime|Mystery|Thriller,USA,A partir de 13 anos,90000000,209019489,7.6,20000,Robert Downey Jr.,Eddie Marsan,Robert Maillet
It's Complicated ,2009,Nancy Meyers,120,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,85000000,112703470,6.6,0,Meryl Streep,Hunter Parrish,Zoe Kazan
Surrogates ,2009,Jonathan Mostow,89,Color,Action|Sci-Fi|Thriller,USA,A partir de 13 anos,80000000,38542418,6.3,0,Bruce Willis,Devin Ratray,Boris Kodjoe
Nine ,2009,Rob Marshall,118,Black and White,Drama|Musical|Romance,USA,A partir de 13 anos,80000000,19673424,5.8,0,Fergie,Elio Germano,Andrea Di Stefano
Hotel for Dogs ,2009,Thor Freudenthal,100,Color,Comedy|Family,USA,Livre,35000000,73023275,5.4,1000,Don Cheadle,Kevin Dillon,Yvette Nicole Brown
Carriers ,2009,David Pastor,84,Color,Drama|Horror|Sci-Fi|Thriller,USA,A partir de 13 anos,NA,90820,6,0,Christopher Meloni,Kiernan Shipka,Lou Taylor Pucci
Funny People ,2009,Judd Apatow,153,Color,Comedy|Drama,USA,A partir de 18 anos,75000000,51814190,6.4,0,Adam Sandler,RZA,Maude Apatow
Inglourious Basterds ,2009,Quentin Tarantino,153,Color,Adventure|Drama|War,USA,A partir de 18 anos,75000000,120523073,8.3,42000,Michael Fassbender,Brad Pitt,Christoph Waltz
Alvin and the Chipmunks: The Squeakquel ,2009,Betty Thomas,88,Color,Animation|Comedy|Family|Fantasy|Music,USA,Livre,75000000,219613391,4.5,2000,Amy Poehler,Bridgit Mendler,Jesse McCartney
Couples Retreat ,2009,Peter Billingsley,113,Color,Comedy,USA,A partir de 13 anos,60000000,109176215,5.5,0,Jon Favreau,Kristin Davis,Tasha Smith
This Is It ,2009,Kenny Ortega,111,Color,Documentary|Music,USA,Livre,60000000,71844424,7.3,0,Misha Gabriel Hamilton,Mekia Cox,Judith Hill
Coraline ,2009,Henry Selick,100,Black and White,Animation|Family|Fantasy,USA,Livre,60000000,75280058,7.7,10000,Jennifer Saunders,Dawn French,John Hodgman
Year One ,2009,Harold Ramis,100,Color,Adventure|Comedy,USA,A partir de 13 anos,60000000,43337279,4.9,0,Olivia Wilde,Oliver Platt,Xander Berkeley
Invictus ,2009,Clint Eastwood,134,Color,Biography|Drama|History|Sport,USA,A partir de 13 anos,60000000,37479778,7.4,23000,Matt Damon,Morgan Freeman,Leleti Khumalo
State of Play ,2009,Kevin Macdonald,127,Color,Crime|Drama|Mystery|Thriller,USA,A partir de 13 anos,NA,36965395,7.1,0,Robin Wright,Harry Lennix,Michael Weston
Duplicity ,2009,Tony Gilroy,125,Color,Comedy|Crime|Romance|Thriller,USA,A partir de 13 anos,60000000,40559930,6.2,0,Julia Roberts,Tom Wilkinson,Denis O'Hare
Did You Hear About the Morgans? ,2009,Marc Lawrence,103,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,58000000,29580087,4.7,0,Michael Kelly,Kim Shaw,Kevin Brown
Imagine That ,2009,Karey Kirkpatrick,107,Color,Comedy|Drama|Family|Fantasy,USA,Livre,55000000,16088610,5.6,610,Stephen Root,Ronny Cox,Richard Schiff
Law Abiding Citizen ,2009,F. Gary Gray,118,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,50000000,73343413,7.4,21000,Gerard Butler,Leslie Bibb,Michael Kelly
The Twilight Saga: New Moon ,2009,Chris Weitz,130,Color,Adventure|Drama|Fantasy|Romance,USA,A partir de 13 anos,50000000,296623634,4.6,13000,Robert Pattinson,Kristen Stewart,Taylor Lautner
Knowing ,2009,Alex Proyas,121,Color,Drama|Mystery|Sci-Fi|Thriller,USA,A partir de 13 anos,50000000,79948113,6.2,0,Nicolas Cage,Ben Mendelsohn,Chandler Canterbury
Race to Witch Mountain ,2009,Andy Fickman,98,Color,Action|Adventure|Family|Fantasy|Sci-Fi|Thriller,USA,Livre,65000000,67128202,5.7,0,Dwayne Johnson,Billy Brown,Tom Everett Scott
Ninja Assassin ,2009,James McTeigue,99,Color,Action|Crime|Thriller,USA,A partir de 18 anos,40000000,38105077,6.4,0,Shô Kosugi,Ben Miles,Rain
The International ,2009,Tom Tykwer,118,Color,Action|Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,50000000,25450527,6.5,0,Naomi Watts,Brían F. O'Byrne,Armin Mueller-Stahl
Gamer ,2009,Mark Neveldine,95,Color,Action|Sci-Fi|Thriller,USA,A partir de 18 anos,50000000,20488579,5.8,0,Gerard Butler,Logan Lerman,Alison Lohman
Aliens in the Attic ,2009,John Schultz,86,Color,Adventure|Comedy|Family|Fantasy|Sci-Fi,USA,Livre,45000000,25200412,5.4,916,Malese Jow,Carter Jenkins,Tim Meadows
Brüno ,2009,Larry Charles,81,Color,Comedy,USA,A partir de 18 anos,42000000,59992760,5.8,0,Bono,Elton John,Slash
The Proposal ,2009,Anne Fletcher,108,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,40000000,163947053,6.7,10000,Ryan Reynolds,Denis O'Hare,Craig T. Nelson
He's Just Not That Into You ,2009,Ken Kwapis,129,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,40000000,93952276,6.4,12000,Carmen Perez,Sabrina Revelle,Sachiko Ishida
Julie & Julia ,2009,Nora Ephron,123,Color,Biography|Drama|Romance,USA,A partir de 13 anos,40000000,94125426,7,13000,Meryl Streep,Mary Lynn Rajskub,Vanessa Ferlito
"I Love You, Man ",2009,John Hamburg,105,Color,Comedy|Romance,USA,A partir de 18 anos,40000000,71347010,7.1,0,J.K. Simmons,Jon Favreau,Jane Curtin
17 Again ,2009,Burr Steers,102,Color,Comedy|Drama|Family|Fantasy|Romance,USA,A partir de 13 anos,20000000,64149837,6.4,0,Matthew Perry,Hunter Parrish,Thomas Lennon
The Final Destination ,2009,David R. Ellis,82,Color,Horror,USA,A partir de 18 anos,40000000,66466372,5.2,0,Krista Allen,Andrew Fiscella,Shantel VanSanten
Fantastic Mr. Fox ,2009,Wes Anderson,87,Color,Adventure|Animation|Comedy|Crime|Family,USA,Livre,40000000,20999103,7.8,15000,Bill Murray,Meryl Streep,Helen McCrory
Cirque du Freak: The Vampire's Assistant ,2009,Paul Weitz,109,Color,Action|Adventure|Fantasy|Thriller,USA,A partir de 13 anos,40000000,13838130,5.9,0,Josh Hutcherson,Salma Hayek,Patrick Fugit
The Time Traveler's Wife ,2009,Robert Schwentke,107,Color,Drama|Fantasy|Romance|Sci-Fi,USA,A partir de 13 anos,39000000,63411478,7.1,13000,Arliss Howard,Brooklynn Proulx,Michelle Nolden
The Ugly Truth ,2009,Robert Luketic,96,Color,Comedy|Romance,USA,A partir de 18 anos,38000000,88915214,6.5,9000,Gerard Butler,John Michael Higgins,Eric Winter
Precious ,2009,Lee Daniels,109,Color,Drama,USA,A partir de 18 anos,10000000,47536959,7.3,12000,Mo'Nique,Gabourey Sidibe,Mariah Carey
The Hangover ,2009,Todd Phillips,108,Color,Comedy,USA,A partir de 18 anos,35000000,277313371,7.8,24000,Bradley Cooper,Rob Riggle,Mike Epps
The Blind Side ,2009,John Lee Hancock,129,Color,Biography|Drama|Sport,USA,A partir de 13 anos,29000000,255950375,7.7,38000,Catherine Dyer,Quinton Aaron,Kim Dickens
Old Dogs ,2009,Walt Becker,88,Color,Comedy|Family,USA,Livre,35000000,49474048,5.4,0,Robin Williams,Bernie Mac,Ann-Margret
Underworld: Rise of the Lycans ,2009,Patrick Tatopoulos,92,Color,Action|Adventure|Fantasy|Sci-Fi|Thriller,USA,A partir de 18 anos,35000000,45802315,6.6,0,Craig Parker,Kevin Grevioux,Steven Mackintosh
Whiteout ,2009,Dominic Sena,101,Color,Action|Crime|Mystery|Thriller,USA,A partir de 18 anos,35000000,10268846,5.5,0,Tom Skerritt,Bashar Rahal,Shawn Doyle
Black Water Transit ,2009,Tony Kaye,NA,Color,Crime|Drama,USA,Outros,23000000,NA,7.2,26,Bill Cobbs,Aisha Tyler,Beverly D'Angelo
Hannah Montana: The Movie ,2009,Peter Chelsom,102,Color,Comedy|Drama|Family|Music|Romance,USA,Outros,30000000,79566871,4.2,0,Emily Osment,Vanessa Williams,Moises Arias
Up in the Air ,2009,Jason Reitman,108,Color,Drama|Romance,USA,A partir de 18 anos,25000000,83813460,7.4,19000,J.K. Simmons,Anna Kendrick,Chris Lowell
Bride Wars ,2009,Gary Winick,89,Color,Comedy|Romance,USA,Livre,30000000,58715510,5.4,0,Anne Hathaway,Steve Howey,Candice Bergen
Drag Me to Hell ,2009,Sam Raimi,99,Color,Horror|Thriller,USA,A partir de 13 anos,30000000,42057340,6.6,11000,Bojana Novakovic,Alison Lohman,Reggie Lee
9 ,2009,Shane Acker,79,Color,Action|Adventure|Animation|Drama|Mystery|Sci-Fi|Thriller,USA,A partir de 13 anos,30000000,31743332,7.1,13000,Martin Landau,Alan Oppenheimer,Tom Kane
Dragonball: Evolution ,2009,James Wong,100,Color,Action|Adventure|Fantasy|Sci-Fi|Thriller,USA,Livre,45000000,9353573,2.7,0,Ian Whyte,Texas Battle,Randall Duk Kim
Taking Woodstock ,2009,Ang Lee,120,Color,Comedy|Drama|Music,USA,A partir de 18 anos,30000000,7443007,6.7,0,Imelda Staunton,Kevin Chamberlin,Demetri Martin
My Sister's Keeper ,2009,Nick Cassavetes,109,Color,Drama,USA,A partir de 13 anos,30000000,49185998,7.4,15000,Jason Patric,Sofia Vassilieva,Jeffrey Markle
Case 39 ,2009,Christian Alvart,109,Color,Horror|Mystery|Thriller,USA,A partir de 18 anos,27000000,13248477,6.2,0,Bradley Cooper,Callum Rennie,Vanesa Tomasino
Paul Blart: Mall Cop ,2009,Steve Carr,91,Color,Action|Comedy|Crime,USA,Livre,26000000,20819129,5.2,0,Erick Avari,Adhir Kalyan,Allen Covert
Brothers ,2009,Jim Sheridan,105,Color,Drama|Thriller,USA,A partir de 18 anos,26000000,28501651,7.1,10000,Natalie Portman,Jake Gyllenhaal,Bailee Madison
Dance Flick ,2009,Damien Dante Wayans,88,Color,Action|Comedy|Music,USA,A partir de 13 anos,25000000,25615792,3.5,657,Damon Wayans Jr.,Essence Atkins,Chris Elliott
The Box ,2009,Richard Kelly,115,Color,Drama|Fantasy|Mystery|Thriller,USA,A partir de 13 anos,16000000,15045676,5.6,0,Frank Langella,Gillian Jacobs,Celia Weston
The Road ,2009,John Hillcoat,111,Color,Adventure|Drama,USA,A partir de 18 anos,25000000,56692,7.3,32000,Viggo Mortensen,Charlize Theron,Robert Duvall
Bad Lieutenant: Port of Call New Orleans ,2009,Werner Herzog,122,Color,Crime|Drama,USA,A partir de 18 anos,20000000,1697956,6.7,6000,Nicolas Cage,Shea Whigham,Shawn Hatosy
The Men Who Stare at Goats ,2009,Grant Heslov,94,Color,Comedy|War,USA,A partir de 18 anos,25000000,32416109,6.2,15000,Kevin Spacey,Jeff Bridges,Stephen Root
Zombieland ,2009,Ruben Fleischer,88,Color,Adventure|Comedy|Horror|Sci-Fi,USA,A partir de 18 anos,23600000,75590286,7.7,26000,Emma Stone,Bill Murray,Derek Graf
The Informant! ,2009,Steven Soderbergh,108,Color,Comedy|Crime|Drama|Thriller,USA,A partir de 18 anos,21000000,33313582,6.5,0,Matt Damon,Joel McHale,Thomas F. Wilson
Away We Go ,2009,Sam Mendes,98,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,17000000,9430988,7.1,7000,Catherine O'Hara,Jim Gaffigan,Carmen Ejogo
Orphan ,2009,Jaume Collet-Serra,123,Color,Horror|Mystery|Thriller,USA,A partir de 18 anos,NA,41573740,7,20000,Jimmy Bennett,CCH Pounder,Aryana Engineer
The Stepfather ,2009,Nelson McCormick,101,Color,Crime|Thriller,USA,A partir de 13 anos,NA,29062561,5.6,0,Sela Ward,Paige Turco,Skyler Samuels
Shorts ,2009,Robert Rodriguez,89,Color,Comedy|Family|Fantasy,USA,Livre,40000000,20916309,4.9,431,Jimmy Bennett,Leo Howard,Jake Short
Capitalism: A Love Story ,2009,Michael Moore,105,Color,Crime|Documentary|News,USA,A partir de 18 anos,NA,14359793,7.4,10000,Ronald Reagan,Michael Moore,Bernie Sanders
Armored ,2009,Nimród Antal,88,Color,Action|Crime|Thriller,USA,A partir de 13 anos,27000000,15988876,5.7,0,Andrew Fiscella,Fred Ward,Lorna Raver
Crank: High Voltage ,2009,Mark Neveldine,96,Color,Action|Crime|Sci-Fi|Thriller,USA,A partir de 18 anos,20000000,13630226,6.2,0,Jason Statham,Clifton Collins Jr.,David Carradine
12 Rounds ,2009,Renny Harlin,108,Color,Action|Crime|Thriller,USA,A partir de 13 anos,22000000,12232937,5.6,0,Taylor Cole,Ashley Scott,Nick Gomez
Everybody's Fine ,2009,Kirk Jones,99,Color,Adventure|Drama,USA,A partir de 13 anos,21000000,8855646,7.2,10000,Robert De Niro,James Frain,Brendan Sexton III
Bandslam ,2009,Todd Graff,111,Color,Comedy|Drama|Family|Music|Romance,USA,Livre,20000000,5205343,6.4,1000,Scott Porter,Charlie Saxton,Ryan Donowho
I Can Do Bad All by Myself ,2009,Tyler Perry,113,Color,Comedy|Drama,USA,A partir de 13 anos,13000000,51697449,4.1,1000,Eric Mendenhall,Mary J. Blige,Hope Olaide Wilson
The Invention of Lying ,2009,Ricky Gervais,100,Color,Comedy|Fantasy|Romance,USA,A partir de 13 anos,18500000,18439082,6.4,13000,Jennifer Garner,Tina Fey,Martin Starr
Observe and Report ,2009,Jody Hill,86,Color,Comedy|Crime|Drama,USA,A partir de 18 anos,18000000,23993605,5.8,0,Collette Wolfe,Celia Weston,Dan Bakkedahl
Love Happens ,2009,Brandon Camp,109,Color,Drama|Romance,USA,A partir de 13 anos,18000000,22927390,5.6,0,Judy Greer,Sasha Alexander,Frances Conroy
Fame ,2009,Kevin Tancharoen,123,Color,Comedy|Drama|Musical|Romance,USA,Livre,18000000,22452209,5,0,Kelsey Grammer,Kay Panabaker,Megan Mullally
Youth in Revolt ,2009,Miguel Arteta,90,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,18000000,15281286,6.5,0,Steve Buscemi,Ari Graynor,Fred Willard
Madea Goes to Jail ,2009,Tyler Perry,103,Color,Comedy|Crime|Drama,USA,A partir de 13 anos,NA,90485233,4.1,804,Vanessa Ferlito,Keshia Knight Pulliam,Derek Luke
Brooklyn's Finest ,2009,Antoine Fuqua,132,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,17000000,27154426,6.7,4000,Don Cheadle,Lili Taylor,Armando Riesco
My Life in Ruins ,2009,Donald Petrie,98,Color,Comedy|Romance,USA,A partir de 13 anos,17000000,8662318,5.9,0,Nia Vardalos,Harland Williams,Rachel Dratch
The Unborn ,2009,David S. Goyer,89,Color,Drama|Fantasy|Horror|Mystery|Thriller,USA,A partir de 13 anos,16000000,42638165,4.8,0,Gary Oldman,Atticus Shaffer,Rachel Brosnahan
Jennifer's Body ,2009,Karyn Kusama,107,Color,Comedy|Fantasy|Horror,USA,A partir de 18 anos,16000000,16204793,5.1,6000,J.K. Simmons,Amy Sedaris,Cynthia Stevenson
Hachi: A Dog's Tale ,2009,Lasse Hallström,93,Color,Drama|Family,USA,Outros,16000000,NA,8.1,115000,Cary-Hiroyuki Tagawa,Sarah Roemer,Joan Allen
Halloween II ,2009,Rob Zombie,119,Color,Horror,USA,A partir de 18 anos,15000000,33386128,4.9,3000,Scout Taylor-Compton,Tyler Mane,Margot Kidder
The Last House on the Left ,2009,Dennis Iliadis,114,Color,Crime|Horror|Thriller,USA,A partir de 18 anos,15000000,32721635,6.6,0,Tony Goldwyn,Monica Potter,Martha MacIsaac
All About Steve ,2009,Phil Traill,99,Color,Comedy|Romance,USA,A partir de 13 anos,15000000,33860010,4.8,0,Bradley Cooper,Katy Mixon,Beth Grant
Whip It ,2009,Drew Barrymore,111,Color,Drama|Sport,USA,A partir de 13 anos,15000000,13034417,6.9,10000,Daniel Stern,Jimmy Fallon,Alia Shawkat
Post Grad ,2009,Vicky Jenson,88,Color,Comedy|Romance,USA,A partir de 13 anos,15000000,6373693,5.3,0,J.K. Simmons,Zach Gilford,Bobby Coleman
Whatever Works ,2009,Woody Allen,92,Color,Comedy|Romance,USA,A partir de 13 anos,15000000,5306447,7.2,10000,Larry David,Michael McKean,Conleth Hill
My Bloody Valentine ,2009,Patrick Lussier,101,Color,Horror|Thriller,USA,A partir de 18 anos,15000000,51527787,5.5,0,Jensen Ackles,Jaime King,Edi Gathegi
A Perfect Getaway ,2009,David Twohy,108,Color,Adventure|Mystery|Thriller,USA,A partir de 18 anos,14000000,15483540,6.5,4000,Chris Hemsworth,Milla Jovovich,Marley Shelton
Chloe ,2009,Atom Egoyan,96,Color,Drama|Mystery|Romance|Thriller,USA,A partir de 18 anos,11000000,3074838,6.3,0,Liam Neeson,Meghan Heffern,Natalie Lisinska
Brothers ,2009,Jim Sheridan,105,Color,Drama|Thriller,USA,A partir de 18 anos,26000000,28501651,7.1,10000,Natalie Portman,Jake Gyllenhaal,Ethan Suplee
Sorority Row ,2009,Stewart Hendler,101,Color,Horror|Mystery,USA,A partir de 18 anos,16000000,11956207,5.1,0,Julian Morris,Margo Harshman,Rumer Willis
Solitary Man ,2009,Brian Koppelman,90,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,15000000,4360548,6.4,0,Jenna Fischer,David Costabile,Richard Schiff
Precious ,2009,Lee Daniels,109,Color,Drama,USA,A partir de 18 anos,10000000,47536959,7.3,12000,Mo'Nique,Gabourey Sidibe,Mariah Carey
The Fourth Kind ,2009,Olatunde Osunsanmi,98,Color,Mystery|Sci-Fi|Thriller,USA,A partir de 13 anos,10000000,25464480,5.9,15000,Milla Jovovich,Will Patton,Hakeem Kae-Kazim
"The Goods: Live Hard, Sell Hard ",2009,Neal Brennan,89,Color,Comedy,USA,A partir de 18 anos,NA,15102127,5.8,0,Rob Riggle,Noureen DeWulf,Charles Napier
The Joneses ,2009,Derrick Borte,96,Color,Comedy|Drama,USA,A partir de 18 anos,5000000,1474508,6.5,0,Demi Moore,Gary Cole,Robert Pralgo
World's Greatest Dad ,2009,Bobcat Goldthwait,99,Color,Comedy|Drama,USA,A partir de 18 anos,NA,221210,6.9,0,Robin Williams,Daryl Sabara,Henry Simmons
The Open Road ,2009,Michael Meredith,91,Color,Comedy|Drama,USA,A partir de 13 anos,10000000,19348,5.5,370,Jeff Bridges,Justin Timberlake,Ted Danson
The Good Guy ,2009,Julio DePietro,90,Color,Comedy|Romance,USA,A partir de 18 anos,8000000,100503,5.9,1000,Adrian Martinez,Scott Porter,Aaron Yoo
Motherhood ,2009,Katherine Dieckmann,90,Color,Comedy|Drama,USA,A partir de 13 anos,5000000,92900,4.7,546,Stephanie Szostak,Minnie Driver,Anthony Edwards
The Janky Promoters ,2009,Marcus Raboy,85,Color,Comedy|Crime|Music,USA,A partir de 18 anos,NA,NA,5.2,402,Mike Epps,Tamala Jones,Glenn Plummer
The Devil's Tomb ,2009,Jason Connery,90,Color,Action|Horror|Sci-Fi,USA,A partir de 18 anos,10000000,NA,3.8,486,Ray Winstone,Henry Rollins,Jason London
Adventureland ,2009,Greg Mottola,107,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,NA,16025394,6.8,0,Kristen Stewart,Martin Starr,Wendie Malick
Gentlemen Broncos ,2009,Jared Hess,89,Color,Adventure|Comedy|Sci-Fi,USA,A partir de 13 anos,NA,113155,6.1,0,Jizelle Jade,Michael Angarano,Héctor Jiménez
Princess Kaiulani ,2009,Marc Forby,97,Color,Drama,USA,Livre,9000000,883887,6.2,0,Q'orianka Kilcher,Will Patton,Shaun Evans
Veronika Decides to Die ,2009,Emily Young,103,Color,Drama|Romance,USA,A partir de 18 anos,9000000,NA,6.5,3000,Sarah Michelle Gellar,Erika Christensen,Jonathan Tucker
Crazy Heart ,2009,Scott Cooper,112,Color,Drama|Music|Romance,USA,A partir de 18 anos,7000000,39462438,7.3,0,Jeff Bridges,Beth Grant,Debrianna Mansini
New in Town ,2009,Jonas Elmer,97,Color,Comedy|Romance,USA,Livre,8000000,16699684,5.6,0,J.K. Simmons,Frances Conroy,Harry Connick Jr.
The Boondock Saints II: All Saints Day ,2009,Troy Duffy,138,Color,Action|Crime|Thriller,USA,A partir de 18 anos,8000000,10269307,6.3,0,Norman Reedus,Julie Benz,Clifton Collins Jr.
The City of Your Final Destination ,2009,James Ivory,117,Color,Drama|Romance,USA,A partir de 13 anos,8300000,NA,6.4,638,Alexandra Maria Lara,Omar Metwally,Diego Velazquez
Extract ,2009,Mike Judge,92,Color,Comedy|Crime|Romance,USA,A partir de 18 anos,8000000,10814185,6.2,0,J.K. Simmons,Mila Kunis,Clifton Collins Jr.
The Hole ,2009,Joe Dante,92,Color,Adventure|Fantasy|Thriller,USA,A partir de 13 anos,12000000,NA,5.7,0,Bruce Dern,Teri Polo,Haley Bennett
500 Days of Summer ,2009,Marc Webb,95,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,7500000,32391374,7.7,40000,Joseph Gordon-Levitt,Chloë Grace Moretz,Zooey Deschanel
A Serious Man ,2009,Ethan Coen,106,Color,Comedy|Drama,USA,A partir de 18 anos,7000000,9190525,7,10000,Michael Stuhlbarg,Fred Melamed,Peter Breitmayer
Get Low ,2009,Aaron Schneider,100,Color,Drama|Mystery,USA,A partir de 13 anos,7500000,9176553,7.1,0,Bill Murray,Robert Duvall,Bill Cobbs
A Single Man ,2009,Tom Ford,99,Color,Drama|Romance,USA,A partir de 18 anos,7000000,9166863,7.6,16000,Colin Firth,Teddy Sears,Keri Lynn Pratt
The Mighty Macs ,2009,Tim Chambers,99,Color,Drama|Sport,USA,Outros,7000000,1889522,6.5,797,Ellen Burstyn,Marley Shelton,Jennifer Butler
Mother and Child ,2009,Rodrigo García,125,Color,Drama|Romance,USA,A partir de 18 anos,4825000,1110286,7.2,0,Naomi Watts,Jimmy Smits,Carla Gallo
I Hope They Serve Beer in Hell ,2009,Bob Gosse,105,Color,Comedy,USA,A partir de 18 anos,NA,1425993,5.3,0,Geoff Stults,Susie Abromeit,Derek Wayne Johnson
The Messenger ,2009,Oren Moverman,105,Color,Drama|Romance|War,USA,A partir de 18 anos,6500000,66637,7.2,0,Steve Buscemi,Yaya DaCosta,Eamonn Walker
City Island ,2009,Raymond De Felitta,104,Color,Comedy|Drama,USA,A partir de 13 anos,6000000,6670712,7.4,0,Ezra Miller,Curtiss Cook,Dominik García-Lorido
Miss March ,2009,Zach Cregger,90,Color,Comedy|Romance,USA,A partir de 18 anos,6000000,4542775,5.1,985,Hugh M. Hefner,Windell Middlebrooks,Raquel Alessi
The Greatest ,2009,Shana Feste,96,Color,Drama|Romance,USA,A partir de 18 anos,6000000,115862,6.7,0,Jennifer Ehle,Zoë Kravitz,Cara Seymour
Don McKay ,2009,Jake Goldberger,87,Color,Drama|Mystery|Thriller,USA,A partir de 18 anos,NA,NA,5.9,275,Pruitt Taylor Vince,M. Emmet Walsh,Robert Wahlberg
Not Easily Broken ,2009,Bill Duke,99,Color,Drama|Romance,USA,A partir de 13 anos,8000000,10572742,6.1,738,Eddie Cibrian,Jenifer Lewis,Wood Harris
Dead Like Me: Life After Death ,2009,Stephen Herek,87,Color,Comedy|Drama|Fantasy,USA,A partir de 18 anos,5000000,NA,6.1,887,Henry Ian Cusick,Callum Blue,Shenae Grimes-Beech
