titulo,ano,diretor,duracao,cor,generos,pais,classificacao,orcamento,receita,nota_imdb,likes_facebook,ator_1,ator_2,ator_3
The Adventures of Rocky & Bullwinkle ,2000,Des McAnuff,92,Color,Adventure|Animation|Comedy|Family|Fantasy,USA,Livre,76000000,26000610,4.1,413,Robert De Niro,Janeane Garofalo,Jonathan Winters
X-Men ,2000,Bryan Singer,104,Color,Action|Adventure|Sci-Fi,USA,A partir de 13 anos,75000000,157299717,7.4,0,Hugh Jackman,Tyler Mane,Bruce Davison
Vertical Limit ,2000,Martin Campbell,124,Color,Action|Adventure|Drama|Thriller,USA,A partir de 13 anos,75000000,68473360,5.9,0,Nicholas Lea,Scott Glenn,Ben Mendelsohn
Titan A.E. ,2000,Don Bluth,94,Color,Action|Adventure|Animation|Family|Sci-Fi,USA,Livre,75000000,22751979,6.6,0,Matt Damon,Janeane Garofalo,Nathan Lane
Unbreakable ,2000,M. Night Shyamalan,106,Color,Drama|Mystery|Sci-Fi|Thriller,USA,A partir de 13 anos,75000000,94999143,7.2,0,Robin Wright,Bruce Willis,Michael Kelly
What Women Want ,2000,Nancy Meyers,127,Color,Comedy|Fantasy|Romance,USA,A partir de 13 anos,70000000,182805123,6.4,0,Judy Greer,Lisa Edelstein,Loretta Devine
Space Cowboys ,2000,Clint Eastwood,130,Black and White,Action|Adventure|Thriller,USA,A partir de 13 anos,65000000,90454043,6.4,0,Clint Eastwood,Courtney B. Vance,William Devane
The Kid ,2000,Jon Turteltaub,104,Color,Comedy|Family|Fantasy,USA,Livre,60000000,69688384,6.1,0,Bruce Willis,Lily Tomlin,Daniel von Bargen
Proof of Life ,2000,Taylor Hackford,135,Color,Action|Drama|Thriller,USA,A partir de 18 anos,65000000,32598931,6.2,892,Pamela Reed,Alun Armstrong,Michael Kitchen
The Family Man ,2000,Brett Ratner,125,Color,Comedy|Drama|Fantasy|Romance,USA,A partir de 13 anos,60000000,75764085,6.7,0,Nicolas Cage,Don Cheadle,Amber Valletta
The Legend of Bagger Vance ,2000,Robert Redford,126,Color,Drama|Fantasy|Sport,USA,A partir de 13 anos,60000000,30695227,6.7,0,Matt Damon,Will Smith,Charlize Theron
Almost Famous ,2000,Cameron Crowe,152,Color,Adventure|Comedy|Drama|Music,USA,A partir de 18 anos,60000000,32522352,7.9,15000,Philip Seymour Hoffman,Zooey Deschanel,Michael Angarano
Supernova ,2000,Walter Hill,91,Color,Horror|Sci-Fi|Thriller,USA,A partir de 13 anos,65000000,14218868,4.8,589,Robert Forster,Wilson Cruz,Vanessa Marshall
The Flintstones in Viva Rock Vegas ,2000,Brian Levant,90,Color,Comedy|Family|Romance|Sci-Fi,USA,Livre,60000000,35231365,3.6,500,Taylor Negron,Mark Addy,Danny Woodburn
Meet the Parents ,2000,Jay Roach,108,Color,Comedy,USA,A partir de 13 anos,55000000,166225040,7,0,Robert De Niro,Blythe Danner,Teri Polo
Shanghai Noon ,2000,Tom Dey,110,Color,Action|Adventure|Comedy|Western,USA,A partir de 13 anos,55000000,56932305,6.6,0,Xander Berkeley,Jason Connery,Kate Luyben
"Me, Myself & Irene ",2000,Bobby Farrelly,116,Color,Comedy,USA,A partir de 18 anos,51000000,90567722,6.5,0,Robert Forster,Tony Cox,Rob Moran
Erin Brockovich ,2000,Steven Soderbergh,131,Color,Biography|Drama,USA,A partir de 18 anos,52000000,125548685,7.3,0,Julia Roberts,Albert Finney,Conchata Ferrell
The Replacements ,2000,Howard Deutch,118,Color,Comedy|Sport,USA,A partir de 13 anos,50000000,44737059,6.5,0,Keanu Reeves,Jon Favreau,Faizon Love
The Beach ,2000,Danny Boyle,119,Color,Adventure|Drama|Thriller,USA,A partir de 18 anos,50000000,39778599,6.6,0,Leonardo DiCaprio,Virginie Ledoyen,Peter Youngblood Hills
What Planet Are You From? ,2000,Mike Nichols,87,Color,Comedy|Sci-Fi,USA,A partir de 18 anos,50000000,6291602,5.6,255,Judy Greer,Linda Fiorentino,Garry Shandling
Traffic ,2000,Steven Soderbergh,190,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,48000000,124107476,7.6,0,Michael O'Neill,Jacob Vargas,James Lew
Bedazzled ,2000,Harold Ramis,93,Color,Comedy|Fantasy|Romance,USA,A partir de 13 anos,48000000,37879996,6,0,Brendan Fraser,Frances O'Connor,Brian Doyle-Murray
Miss Congeniality ,2000,Donald Petrie,109,Color,Action|Comedy|Crime|Romance,USA,A partir de 13 anos,45000000,106807667,6.2,0,Candice Bergen,Wendy Raquel Robinson,Heather Burns
Coyote Ugly ,2000,David McNally,107,Color,Comedy|Drama|Music|Romance,USA,A partir de 13 anos,45000000,60786269,5.6,0,Adam Garcia,Tyra Banks,Izabella Miko
All the Pretty Horses ,2000,Billy Bob Thornton,220,Color,Drama|Romance|Western,USA,A partir de 13 anos,57000000,15527125,5.8,652,Matt Damon,Henry Thomas,Sam Shepard
Finding Forrester ,2000,Gus Van Sant,136,Color,Drama,USA,A partir de 13 anos,43000000,51768623,7.3,0,F. Murray Abraham,Rob Brown,Michael Nouri
28 Days ,2000,Betty Thomas,103,Color,Comedy|Drama,USA,A partir de 13 anos,43000000,37035515,6,0,Steve Buscemi,Viggo Mortensen,Elizabeth Perkins
Scream 3 ,2000,Wes Craven,116,Color,Horror|Mystery,USA,A partir de 18 anos,40000000,89138076,5.5,0,Kelly Rutherford,Roger Jackson,Nancy O'Dell
Autumn in New York ,2000,Joan Chen,103,Color,Drama|Romance,USA,A partir de 13 anos,40000000,37752931,5.5,0,J.K. Simmons,Sam Trammell,Elaine Stritch
Pay It Forward ,2000,Mimi Leder,123,Color,Drama,USA,A partir de 13 anos,40000000,33508922,7.2,16000,Kevin Spacey,Haley Joel Osment,Angie Dickinson
The Art of War ,2000,Christian Duguay,116,Color,Action|Adventure|Crime|Thriller,USA,A partir de 18 anos,40000000,30199105,5.7,470,Michael Biehn,Cary-Hiroyuki Tagawa,Anne Archer
Bless the Child ,2000,Chuck Russell,107,Color,Crime|Drama|Horror|Thriller,USA,A partir de 18 anos,40000000,29374178,5.1,394,Rufus Sewell,Jimmy Smits,Angela Bettis
Get Carter ,2000,Stephen Kay,102,Color,Action|Crime|Drama|Thriller,USA,A partir de 18 anos,40000000,14967182,5.1,604,Sylvester Stallone,Miranda Richardson,Lauren Lee Smith
Reindeer Games ,2000,John Frankenheimer,124,Color,Action|Adventure|Crime|Drama|Family|Fantasy|Romance|Thriller,USA,A partir de 18 anos,34000000,23360779,5.7,852,Charlize Theron,James Frain,Clarence Williams III
Isn't She Great ,2000,Andrew Bergman,95,Color,Biography|Comedy|Romance,USA,A partir de 18 anos,36000000,2954405,5.3,133,Stockard Channing,Nathan Lane,John Larroquette
The Cell ,2000,Tarsem Singh,109,Color,Horror|Sci-Fi|Thriller,USA,A partir de 18 anos,33000000,61280963,6.3,0,Dylan Baker,Jake Weber,James Gammon
Wonder Boys ,2000,Curtis Hanson,107,Color,Comedy|Drama,USA,A partir de 18 anos,55000000,19389454,7.4,0,Robert Downey Jr.,Rip Torn,Richard Thomas
I Dreamed of Africa ,2000,Hugh Hudson,114,Color,Adventure|Drama|Romance,USA,A partir de 13 anos,34000000,6543194,5.6,314,Liam Aiken,Eva Marie Saint,Vincent Perez
Big Momma's House ,2000,Raja Gosnell,99,Color,Action|Comedy|Crime,USA,A partir de 13 anos,30000000,117559438,5.1,1000,Nia Long,Cedric the Entertainer,Tichina Arnold
The Watcher ,2000,Joe Charbanic,97,Color,Crime|Horror|Mystery|Thriller,USA,A partir de 18 anos,33000000,28927720,5.3,463,Keanu Reeves,Joseph Sikora,Chris Ellis
Men of Honor ,2000,George Tillman Jr.,129,Color,Biography|Drama,USA,A partir de 18 anos,32000000,48814909,7.2,0,Robert De Niro,Charlize Theron,Michael Rapaport
Frequency ,2000,Gregory Hoblit,118,Color,Crime|Drama|Mystery|Sci-Fi|Thriller,USA,A partir de 13 anos,31000000,44983704,7.3,0,Dennis Quaid,Andre Braugher,Noah Emmerich
Remember the Titans ,2000,Boaz Yakin,120,Color,Biography|Drama|Sport,USA,Livre,30000000,115648585,7.8,0,Ryan Gosling,Denzel Washington,Ethan Suplee
Keeping the Faith ,2000,Edward Norton,128,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,30000000,37036404,6.4,0,Lisa Edelstein,Milos Forman,Anne Bancroft
Dracula 2000 ,2000,Patrick Lussier,99,Color,Action|Fantasy|Horror|Thriller,USA,A partir de 18 anos,28000000,33000377,4.9,0,Gerard Butler,Danny Masterson,Jeri Ryan
Lost Souls ,2000,Janusz Kaminski,97,Color,Drama|Horror|Thriller,USA,A partir de 18 anos,28000000,16779636,4.8,209,Philip Baker Hall,Bob Clendenin,Ben Chaplin
Romeo Must Die ,2000,Andrzej Bartkowiak,115,Color,Action|Crime|Thriller,USA,A partir de 18 anos,25000000,55973336,6.1,0,Jet Li,Delroy Lindo,Aaliyah
The Next Best Thing ,2000,John Schlesinger,99,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,25000000,14983572,4.7,378,Mark Valley,Rupert Everett,Illeana Douglas
The Whole Nine Yards ,2000,Jonathan Lynn,98,Color,Comedy|Crime,USA,A partir de 18 anos,24000000,57262492,6.7,0,Bruce Willis,Matthew Perry,Natasha Henstridge
Return to Me ,2000,Bonnie Hunt,115,Color,Comedy|Drama|Romance,USA,Livre,24000000,32662299,6.9,0,Minnie Driver,Jim Belushi,Bonnie Hunt
Ready to Rumble ,2000,Brian Robbins,107,Color,Comedy|Sport,USA,A partir de 13 anos,24000000,12372410,5.3,650,Oliver Platt,Ellen Albertini Dow,Martin Landau
Final Destination ,2000,James Wong,98,Color,Horror|Thriller,USA,A partir de 18 anos,23000000,53302314,6.7,0,Daniel Roebuck,Brendan Fehr,Kerr Smith
Pitch Black ,2000,David Twohy,112,Color,Horror|Sci-Fi,USA,A partir de 18 anos,23000000,39235088,7.1,5000,Vin Diesel,Radha Mitchell,Cole Hauser
The Crew ,2000,Michael Dinner,88,Color,Comedy|Crime,USA,A partir de 13 anos,23000000,13019253,5.6,153,Seymour Cassel,Dan Hedaya,Lainie Kazan
The Tigger Movie ,2000,Jun Falkenstein,77,Color,Animation|Comedy|Drama|Family|Musical,USA,Outros,30000000,45542421,6.3,347,Kath Soucie,John Fiedler,Ken Sansom
Loser ,2000,Amy Heckerling,98,Color,Comedy|Romance,USA,A partir de 13 anos,20000000,15464026,5.3,1000,Andy Dick,Robert Miano,Zak Orth
The Yards ,2000,James Gray,115,Color,Crime|Drama|Romance|Thriller,USA,A partir de 18 anos,24000000,882710,6.4,401,Charlize Theron,Ellen Burstyn,Faye Dunaway
Small Time Crooks ,2000,Woody Allen,94,Color,Comedy|Crime,USA,Livre,18000000,17071230,6.7,812,Woody Allen,Jon Lovitz,Michael Rapaport
Center Stage ,2000,Nicholas Hytner,115,Color,Drama|Music|Romance,USA,A partir de 13 anos,18000000,17174870,6.7,0,Amanda Schull,Susan May Pratt,Ethan Stiefel
Road Trip ,2000,Todd Phillips,94,Color,Comedy,USA,A partir de 18 anos,15600000,68525609,6.5,0,Ethan Suplee,Rachel Blanchard,Paulo Costanzo
Boys and Girls ,2000,Robert Iscove,94,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,16000000,20627372,5.3,487,Alyson Hannigan,Amanda Detmer,Tsianina Joelson
Drowning Mona ,2000,Nick Gomez,96,Color,Comedy|Crime|Mystery,USA,A partir de 13 anos,16000000,15427192,5.6,492,Will Ferrell,Jamie Lee Curtis,Tracey Walter
Duets ,2000,Bruce Paltrow,112,Color,Comedy|Drama|Music,USA,A partir de 18 anos,15000000,4734235,6,573,Lochlyn Munro,Marian Seldes,Huey Lewis
The Skulls ,2000,Rob Cohen,106,Color,Action|Crime|Drama|Thriller,USA,A partir de 13 anos,15000000,35007180,5.6,0,Paul Walker,Leslie Bibb,William Petersen
Where the Heart Is ,2000,Matt Williams,120,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,15000000,33771174,6.8,0,Natalie Portman,James Frain,Stockard Channing
Love & Basketball ,2000,Gina Prince-Bythewood,124,Color,Drama|Romance|Sport,USA,A partir de 13 anos,15000000,27441122,7.2,0,Alfre Woodard,Sanaa Lathan,Omar Epps
Book of Shadows: Blair Witch 2 ,2000,Joe Berlinger,90,Color,Adventure|Fantasy|Horror|Mystery|Thriller,USA,A partir de 18 anos,15000000,26421314,4,949,Kim Director,Erica Leerhsen,Kurt Loder
Urban Legends: Final Cut ,2000,John Ottman,97,Color,Horror|Mystery|Thriller,USA,A partir de 18 anos,14000000,21468807,4.1,243,Loretta Devine,Joey Lawrence,Jacinda Barrett
Highlander: Endgame ,2000,Douglas Aarniokoski,101,Color,Action|Adventure|Fantasy|Sci-Fi,USA,A partir de 18 anos,15000000,12801190,4.6,356,Christopher Lambert,Adrian Paul,Adam Copeland
Here on Earth ,2000,Mark Piznarski,96,Color,Drama|Romance,USA,A partir de 13 anos,15000000,10494147,5.1,648,Bruce Greenwood,Chris Klein,Elaine Hendrix
Whatever It Takes ,2000,David Raynr,94,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,15000000,8735529,5.5,816,James Franco,Jodi Lyn O'Keefe,Marla Sokoloff
The In Crowd ,2000,Mary Lambert,105,Black and White,Drama|Mystery|Thriller,USA,A partir de 13 anos,15000000,5217498,4.6,157,Matthew Settle,Susan Ward,A.J. Buckley
Gossip ,2000,Davis Guggenheim,90,Color,Drama|Mystery|Thriller,USA,A partir de 18 anos,24000000,5108820,5.9,853,Norman Reedus,Sharon Lawrence,Noam Jenkins
"Dude, Where's My Car? ",2000,Danny Leiner,83,Color,Comedy|Mystery,USA,A partir de 13 anos,13000000,46729374,5.5,0,Jennifer Garner,Mary Lynn Rajskub,Marla Sokoloff
Snow Day ,2000,Chris Koch,89,Color,Adventure|Comedy|Family,USA,Livre,13000000,60008303,4.9,0,Chris Elliott,Mark Webber,Jean Smart
Screwed ,2000,Scott Alexander,81,Color,Comedy|Crime,USA,A partir de 13 anos,10000000,6982680,5.7,262,Sarah Silverman,Dave Chappelle,Sherman Hemsley
Brother ,2000,Takeshi Kitano,114,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,10000000,447750,7.2,0,Omar Epps,Tatyana Ali,James Shigeta
The Ladies Man ,2000,Reginald Hudlin,84,Color,Comedy,USA,A partir de 18 anos,11000000,13592872,5.1,671,Will Ferrell,John Witherspoon,Tim Meadows
Bring It On ,2000,Peyton Reed,98,Color,Comedy|Sport,USA,A partir de 13 anos,10000000,68353550,5.9,0,Kirsten Dunst,Lindsay Sloane,Clare Kramer
Bamboozled ,2000,Spike Lee,135,Color,Comedy|Drama|Music,USA,A partir de 18 anos,10000000,2185266,6.5,1000,Gillian White,Michael Rapaport,Jada Pinkett Smith
Gun Shy ,2000,Eric Blakeney,101,Color,Comedy|Crime|Romance,USA,A partir de 18 anos,10000000,1631839,5.7,242,Liam Neeson,Oliver Platt,Mitch Pileggi
Next Friday ,2000,Steve Carr,98,Color,Comedy,USA,A partir de 18 anos,9500000,57176582,6.1,0,John Witherspoon,Mike Epps,Rolando Molina
Down to You ,2000,Kris Isacsson,91,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,9000000,20035310,4.9,580,Rosario Dawson,Lauren German,Shawn Hatosy
The Contender ,2000,Rod Lurie,126,Color,Drama|Thriller,USA,A partir de 18 anos,20000000,17804273,7,1000,Jeff Bridges,Gary Oldman,William Petersen
Boiler Room ,2000,Ben Younger,120,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,8000000,16938179,7,0,Vin Diesel,Nia Long,Herbert Russell
The Way of the Gun ,2000,Christopher McQuarrie,119,Color,Action|Crime|Drama|Thriller,USA,A partir de 18 anos,8500000,6047856,6.7,1000,Kristin Lehman,Nicky Katt,Dylan Kussman
American Psycho ,2000,Mary Harron,102,Color,Crime|Drama,USA,A partir de 18 anos,7000000,15047419,7.6,18000,Christian Bale,Justin Theroux,Samantha Mathis
Woman on Top ,2000,Fina Torres,92,Color,Comedy|Fantasy|Romance,USA,A partir de 18 anos,8000000,5018450,5.3,859,Harold Perrineau,John de Lancie,Mark Feuerstein
My Dog Skip ,2000,Jay Russell,95,Color,Drama|Family|Sport,USA,Livre,5000000,34099640,7,0,Clint Howard,Frankie Muniz,Cody Linley
Michael Jordan to the Max ,2000,Don Kempf,46,Color,Documentary|Sport,USA,Outros,NA,18642318,7.5,407,Bill Murray,Michael Jordan,Bob Costas
Best in Show ,2000,Christopher Guest,90,Color,Comedy,USA,A partir de 13 anos,6000000,18621249,7.5,0,John Michael Higgins,Catherine O'Hara,Michael McKean
Pollock ,2000,Ed Harris,122,Color,Biography|Drama,USA,A partir de 18 anos,6000000,8596914,7,0,John Heard,Bud Cort,Amy Madigan
Memento ,2000,Christopher Nolan,113,Black and White,Mystery|Thriller,USA,A partir de 18 anos,9000000,25530884,8.5,40000,Callum Rennie,Thomas Lennon,Jorja Fox
Digimon: The Movie ,2000,Mamoru Hosoda,82,Color,Action|Adventure|Animation|Family|Sci-Fi,USA,Livre,5000000,9628751,5.9,207,Lara Jill Miller,Colleen O'Shaughnessey,Mona Marshall
Requiem for a Dream ,2000,Darren Aronofsky,102,Color,Drama,USA,A partir de 18 anos,4500000,3609278,8.4,38000,Ellen Burstyn,Mark Margolis,Louise Lasser
3 Strikes ,2000,DJ Pooh,82,Color,Comedy,USA,A partir de 18 anos,6000000,9821335,4,118,Mo'Nique,Mike Epps,Faizon Love
An Everlasting Piece ,2000,Barry Levinson,103,Color,Comedy,USA,A partir de 18 anos,14000000,75078,6.3,132,Anna Friel,Brían F. O'Byrne,Pauline McLynn
The Original Kings of Comedy ,2000,Spike Lee,115,Color,Comedy|Documentary,USA,A partir de 18 anos,3000000,38168022,6.6,290,Bernie Mac,Cedric the Entertainer,Steve Harvey
Whipped ,2000,Peter M. Cohen,82,Color,Comedy|Romance,USA,A partir de 18 anos,3000000,4142507,4.4,131,Callie Thorne,Brian Van Holt,David Heyman
Dinner Rush ,2000,Bob Giraldi,99,Color,Crime|Drama|Romance,USA,A partir de 18 anos,NA,110000,7.3,495,Danny Aiello,Manny Perez,Ajay Naidu
Songcatcher ,2000,Maggie Greenwald,109,Color,Drama|Music,USA,A partir de 13 anos,1800000,3050934,7.3,0,Aidan Quinn,David Patrick Kelly,Jane Adams
You Can Count on Me ,2000,Kenneth Lonergan,111,Color,Drama,USA,A partir de 18 anos,1200000,9180275,7.7,756,Matthew Broderick,Rory Culkin,Gaby Hoffmann
The Broken Hearts Club: A Romantic Comedy ,2000,Greg Berlanti,94,Color,Comedy|Drama|Romance|Sport,USA,A partir de 18 anos,1000000,1744858,7,671,Justin Theroux,Nia Long,Mary McCormack
Luminarias ,2000,José Luis Valenzuela,100,Color,Comedy|Romance,USA,A partir de 18 anos,1000000,428535,3.6,24,Cheech Marin,Lupe Ontiveros,Robert Beltran
Lisa Picard Is Famous ,2000,Griffin Dunne,90,Color,Comedy|Drama,USA,A partir de 13 anos,NA,112521,5.7,25,Mira Sorvino,Fisher Stevens,Melissa Gilbert
The Specials ,2000,Craig Mazin,82,Color,Action|Comedy|Fantasy|Sci-Fi,USA,A partir de 18 anos,1000000,12996,6,210,Judy Greer,James Gunn,Jamie Kennedy
The Young Unknowns ,2000,Catherine Jelski,87,Color,Drama,USA,A partir de 18 anos,NA,58163,4.2,4,Leslie Bibb,Eion Bailey,Arly Jover
Mercy Streets ,2000,Jon Gunn,106,Color,Action|Crime|Drama,USA,A partir de 13 anos,600000,171988,5.6,12,Stacy Keach,David A.R. White,Cynthia Watros
Groove ,2000,Greg Harrison,86,Color,Drama|Music,USA,A partir de 18 anos,500000,1114943,6.5,0,Rachel True,Ari Gold,Denny Kirkwood
Everything Put Together ,2000,Marc Forster,87,Color,Drama,USA,A partir de 18 anos,100000,NA,6.6,22,Radha Mitchell,Alan Ruck,Megan Mullally
Chuck & Buck ,2000,Miguel Arteta,96,Color,Comedy|Drama,USA,A partir de 18 anos,250000,1050600,6.6,170,Lupe Ontiveros,Mike White,Chris Weitz
Urbania ,2000,Jon Shear,106,Color,Drama,USA,A partir de 18 anos,225000,1027119,7,72,Dan Futterman,Josh Hamilton,Matt Keeslar
Tadpole ,2000,Gary Winick,78,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,150000,2882062,6.3,132,Bebe Neuwirth,Aaron Stanford,Ron Rifkin
George Washington ,2000,David Gordon Green,90,Color,Drama,USA,Outros,42000,241816,7.5,451,Paul Schneider,Eddie Rouse,Damian Jewan Lee
