titulo,ano,diretor,duracao,cor,generos,pais,classificacao,orcamento,receita,nota_imdb,likes_facebook,ator_1,ator_2,ator_3
Surf's Up ,2007,Ash Brannon,85,Color,Animation|Comedy|Family|Sport,USA,Livre,100000000,58867694,6.8,0,Jeff Bridges,Zooey Deschanel,Jon Heder
Enchanted ,2007,Kevin Lima,107,Color,Animation|Comedy|Family|Fantasy|Musical|Romance,USA,Livre,85000000,127706877,7.1,0,Jeff Bennett,Teala Dunn,Fred Tatasciore
Ocean's Thirteen ,2007,Steven Soderbergh,122,Color,Crime|Thriller,USA,A partir de 13 anos,85000000,117144465,6.9,0,Al Pacino,Matt Damon,Brad Pitt
Zodiac ,2007,David Fincher,162,Color,Crime|Drama|History|Mystery|Thriller,USA,A partir de 18 anos,65000000,33048353,7.7,12000,Robert Downey Jr.,Jake Gyllenhaal,Anthony Edwards
The Invasion ,2007,Oliver Hirschbiegel,99,Color,Sci-Fi|Thriller,USA,A partir de 13 anos,80000000,15071514,5.9,0,Roger Rees,Veronica Cartwright,Jeremy Northam
Hairspray ,2007,Adam Shankman,117,Color,Comedy|Drama|Family|Music|Musical|Romance,USA,Livre,75000000,118823091,6.7,0,Jerry Stiller,Elijah Kelley,Paul Dooley
Charlie Wilson's War ,2007,Mike Nichols,102,Color,Biography|Comedy|Drama|History,USA,A partir de 18 anos,75000000,66636385,7.1,0,Philip Seymour Hoffman,Tom Hanks,Jud Tylor
The Kingdom ,2007,Peter Berg,110,Color,Action|Drama|Thriller,USA,A partir de 18 anos,70000000,47456450,7.1,0,Jennifer Garner,Frances Fisher,Tim McGraw
The Simpsons Movie ,2007,David Silverman,87,Color,Adventure|Animation|Comedy,USA,A partir de 13 anos,75000000,183132370,7.4,0,Albert Brooks,Yeardley Smith,Marcia Wallace
Blades of Glory ,2007,Josh Gordon,93,Color,Comedy|Sport,USA,A partir de 13 anos,61000000,118153533,6.3,0,Will Ferrell,Amy Poehler,Jon Heder
Wild Hogs ,2007,Walt Becker,100,Color,Action|Adventure|Comedy,USA,A partir de 13 anos,NA,168213584,5.9,0,Jill Hennessy,Tichina Arnold,Drew Sidora
Shooter ,2007,Antoine Fuqua,124,Color,Action|Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,61000000,46975183,7.2,0,Tate Donovan,Ned Beatty,Louis Ferreira
Alvin and the Chipmunks ,2007,Tim Hill,92,Color,Animation|Comedy|Family|Fantasy|Music,USA,Livre,60000000,217326336,5.2,0,Jesse McCartney,Beth Riesgraf,Matthew Gray Gubler
Grindhouse ,2007,Robert Rodriguez,189,Color,Action|Horror|Thriller,USA,A partir de 18 anos,53000000,25031037,7.6,0,Quentin Tarantino,Rosario Dawson,Zoë Bell
Lucky You ,2007,Curtis Hanson,124,Color,Drama|Romance|Sport,USA,A partir de 13 anos,55000000,5755286,5.9,672,Robert Downey Jr.,Robert Duvall,Kelvin Han Yee
Eastern Promises ,2007,David Cronenberg,96,Color,Crime|Mystery|Thriller,USA,A partir de 18 anos,25000000,17114882,7.7,0,Viggo Mortensen,Naomi Watts,Raza Jaffrey
3:10 to Yuma ,2007,James Mangold,122,Color,Adventure|Crime|Drama|Western,USA,A partir de 18 anos,55000000,53574088,7.8,0,Christian Bale,Logan Lerman,Gretchen Mol
The Bucket List ,2007,Rob Reiner,97,Color,Adventure|Comedy|Drama,USA,A partir de 13 anos,45000000,93452056,7.4,22000,Morgan Freeman,Noel Gugliemi,Sean Hayes
Across the Universe ,2007,Julie Taymor,133,Color,Drama|Fantasy|Musical|Romance,USA,A partir de 13 anos,45000000,24343673,7.4,14000,Jim Sturgess,T.V. Carpio,Robert Clohessy
Love in the Time of Cholera ,2007,Mike Newell,139,Color,Drama|Romance,USA,A partir de 18 anos,45000000,4584886,6.4,0,Marcela Mar,Giovanna Mezzogiorno,Unax Ugalde
Aliens vs. Predator: Requiem ,2007,Colin Strause,102,Color,Action|Horror|Sci-Fi|Thriller,USA,A partir de 18 anos,40000000,41797066,4.7,0,Sam Trammell,Johnny Lewis,Ian Whyte
Music and Lyrics ,2007,Marc Lawrence,95,Color,Comedy|Music|Romance,USA,A partir de 13 anos,NA,50562555,6.5,0,Brad Garrett,Scott Porter,Haley Bennett
The Reaping ,2007,Stephen Hopkins,99,Color,Horror|Thriller,USA,A partir de 18 anos,40000000,25117498,5.7,0,Stephen Rea,Andrea Frankle,William Ragsdale
Disturbia ,2007,D.J. Caruso,105,Color,Drama|Mystery|Thriller,USA,A partir de 13 anos,20000000,80050171,6.9,0,Sarah Roemer,Aaron Yoo,Jose Pablo Cantillo
The Hunting Party ,2007,Richard Shepard,101,Color,Adventure|Comedy|Drama|Romance|Thriller|War,USA,A partir de 18 anos,25000000,876671,6.9,0,James Brolin,Zan Marolt,Ljubomir Kerekes
Because I Said So ,2007,Michael Lehmann,102,Color,Comedy|Romance,USA,A partir de 13 anos,NA,42640890,5.6,0,Colin Ferguson,Stephen Collins,Tom Everett Scott
License to Wed ,2007,Ken Kwapis,91,Color,Comedy|Romance,USA,A partir de 13 anos,35000000,43792641,5.3,913,Robin Williams,Christine Taylor,Mindy Kaling
Lions for Lambs ,2007,Robert Redford,92,Color,Drama|Thriller|War,USA,A partir de 18 anos,35000000,14998070,6.2,0,Meryl Streep,Tom Cruise,Andrew Garfield
Walk Hard: The Dewey Cox Story ,2007,Jake Kasdan,120,Color,Comedy|Music,USA,A partir de 18 anos,35000000,18317151,6.7,0,Tim Meadows,Nat Faxon,Matt Price
The Number 23 ,2007,Joel Schumacher,98,Color,Mystery|Thriller,USA,A partir de 18 anos,32000000,35063732,6.4,10000,Logan Lerman,Virginia Madsen,Ed Lauter
P.S. I Love You ,2007,Richard LaGravenese,126,Color,Drama|Romance,USA,A partir de 13 anos,30000000,53680848,7.1,20000,Gerard Butler,Harry Connick Jr.,Nellie McKay
30 Days of Night ,2007,David Slade,113,Color,Horror,USA,A partir de 18 anos,32000000,39568996,6.6,0,Danny Huston,Mark Rendall,Megan Franich
88 Minutes ,2007,Jon Avnet,108,Color,Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,30000000,16930884,5.9,0,Al Pacino,Alicia Witt,Deborah Kara Unger
The Assassination of Jesse James by the Coward Robert Ford ,2007,Andrew Dominik,160,Color,Biography|Crime|Drama|History|Western,USA,A partir de 18 anos,30000000,3904982,7.5,0,Brad Pitt,Jeremy Renner,Sam Shepard
No Reservations ,2007,Scott Hicks,104,Color,Comedy|Drama|Romance,USA,Livre,28000000,43097652,6.3,0,Zoë Kravitz,Lily Rabe,Bob Balaban
We Own the Night ,2007,James Gray,117,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,21000000,28563179,6.9,0,Robert Duvall,Oleg Taktarov,Antoni Corone
Knocked Up ,2007,Judd Apatow,133,Color,Comedy|Romance,USA,A partir de 18 anos,30000000,148734225,7,0,Harold Ramis,Martin Starr,Charlyne Yi
Rendition ,2007,Gavin Hood,122,Color,Drama|Thriller,USA,A partir de 18 anos,27500000,9664316,6.8,0,J.K. Simmons,Jake Gyllenhaal,Meryl Streep
Martian Child ,2007,Menno Meyjes,106,Color,Comedy|Drama|Family,USA,Livre,27000000,7486906,6.8,0,Oliver Platt,Richard Schiff,Sophie Okonedo
No Country for Old Men ,2007,Ethan Coen,122,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,25000000,74273505,8.1,21000,Kelly Macdonald,Stephen Root,Barry Corbin
Bridge to Terabithia ,2007,Gabor Csupo,96,Color,Adventure|Drama|Family|Fantasy,USA,Livre,17000000,82234139,7.2,6000,Josh Hutcherson,Zooey Deschanel,Bailee Madison
There Will Be Blood ,2007,Paul Thomas Anderson,158,Color,Drama,USA,A partir de 18 anos,25000000,40218903,8.1,16000,Jim Meskimen,Paul F. Tompkins,Kevin Breznahan
Good Luck Chuck ,2007,Mark Helfrich,101,Color,Comedy|Romance,USA,A partir de 18 anos,25000000,35000629,5.6,0,Dane Cook,Dan Fogler,Chelan Simmons
August Rush ,2007,Kirsten Sheridan,114,Color,Drama|Music,USA,Livre,30000000,31655091,7.5,18000,Robin Williams,Aaron Staton,Marian Seldes
War ,2007,Philip G. Atwell,103,Color,Action|Crime|Thriller,USA,A partir de 18 anos,25000000,22466994,6.3,0,Jason Statham,Jet Li,Nadine Velazquez
Hot Rod ,2007,Akiva Schaffer,88,Color,Comedy,USA,A partir de 13 anos,NA,13920741,6.7,0,Sissy Spacek,Jorma Taccone,Chris Parnell
In the Valley of Elah ,2007,Paul Haggis,121,Color,Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,NA,6777589,7.2,0,James Franco,Charlize Theron,Barry Corbin
1408 ,2007,Mikael Håfström,114,Color,Fantasy|Horror,USA,A partir de 13 anos,25000000,71975611,6.8,11000,Drew Powell,Kim Thomson,Alexandra Silber
The Game Plan ,2007,Andy Fickman,110,Color,Comedy|Family|Sport,USA,Livre,22000000,90636983,6.2,0,Dwayne Johnson,Kyra Sedgwick,Madison Pettis
Michael Clayton ,2007,Tony Gilroy,119,Color,Crime|Drama|Mystery|Thriller,USA,A partir de 18 anos,25000000,49024969,7.3,0,Tom Wilkinson,Denis O'Hare,Sydney Pollack
Death at a Funeral ,2007,Frank Oz,87,Color,Comedy,USA,A partir de 18 anos,9000000,8579684,7.4,0,Peter Dinklage,Ewen Bremner,Kris Marshall
Disturbia ,2007,D.J. Caruso,105,Color,Drama|Mystery|Thriller,USA,A partir de 13 anos,20000000,80050171,6.9,0,Sarah Roemer,Aaron Yoo,Jose Pablo Cantillo
Premonition ,2007,Mennan Yapo,96,Color,Drama|Mystery|Thriller,USA,A partir de 13 anos,20000000,47852604,5.9,0,Nia Long,Amber Valletta,Marc Macaulay
Epic Movie ,2007,Jason Friedberg,93,Color,Adventure|Comedy,USA,A partir de 13 anos,20000000,39737645,2.3,0,David Carradine,Carmen Electra,Fred Willard
Nancy Drew ,2007,Andrew Fleming,99,Color,Comedy|Crime|Family|Mystery|Romance|Thriller,USA,Livre,20000000,25584685,5.9,590,Kay Panabaker,Laura Harring,Tate Donovan
Georgia Rule ,2007,Garry Marshall,113,Color,Comedy|Drama,USA,A partir de 18 anos,20000000,18882880,5.9,681,Hector Elizondo,Zachary Gordon,Jane Fonda
Reign Over Me ,2007,Mike Binder,124,Color,Drama,USA,A partir de 18 anos,20000000,19661987,7.5,0,Adam Sandler,Don Cheadle,John de Lancie
Into the Wild ,2007,Sean Penn,148,Color,Adventure|Biography|Drama,USA,A partir de 18 anos,15000000,18352454,8.2,76000,Kristen Stewart,William Hurt,Hal Holbrook
The Kite Runner ,2007,Marc Forster,128,Color,Drama,USA,A partir de 13 anos,20000000,15797907,7.6,0,Mustafa Haidari,Shaun Toub,Khalid Abdalla
Death at a Funeral ,2007,Frank Oz,87,Color,Comedy,USA,A partir de 18 anos,9000000,8579684,7.4,0,Peter Dinklage,Ewen Bremner,Kris Marshall
Death Sentence ,2007,James Wan,111,Color,Action|Crime|Thriller,USA,A partir de 18 anos,20000000,9525276,6.8,0,Aisha Tyler,Kelly Preston,Edi Gathegi
Code Name: The Cleaner ,2007,Les Mayfield,91,Color,Action|Comedy|Crime,USA,A partir de 13 anos,20000000,8104069,4.5,233,Callum Rennie,Will Patton,Cedric the Entertainer
I'm Not There. ,2007,Todd Haynes,135,Black and White,Biography|Drama|Music,USA,A partir de 18 anos,20000000,4001121,7,0,Christian Bale,Heath Ledger,Tyrone Benskin
The Touch ,2007,Jane Clark,7,Color,Romance|Short,USA,Outros,13000,NA,5.2,30,Necar Zadegan,Traci Dinwiddie,Elea Oberon
Superbad ,2007,Greg Mottola,119,Color,Comedy,USA,A partir de 18 anos,20000000,121463226,7.6,0,Emma Stone,Joe Lo Truglio,Kevin Corrigan
Sydney White ,2007,Joe Nussbaum,108,Color,Comedy|Romance,USA,A partir de 13 anos,16500000,11702090,6.3,0,Danny Strong,Matt Long,Samm Levine
Things We Lost in the Fire ,2007,Susanne Bier,118,Color,Drama,USA,A partir de 18 anos,16000000,2849142,7.2,0,Alison Lohman,Omar Benson Miller,Robin Weigert
Why Did I Get Married? ,2007,Tyler Perry,113,Color,Comedy|Drama,USA,A partir de 13 anos,15000000,55184721,5.6,1000,Michael Jai White,Tasha Smith,Lamman Rucker
The Great Debaters ,2007,Denzel Washington,126,Color,Biography|Drama,USA,A partir de 13 anos,15000000,30226144,7.6,0,Denzel Washington,Jurnee Smollett-Bell,John Heard
The Hills Have Eyes II ,2007,Martin Weisz,89,Color,Horror,USA,A partir de 18 anos,15000000,20801344,5.1,0,Jeff Kober,Daniella Alonso,Jacob Vargas
U2 3D ,2007,Catherine Owens,85,Color,Documentary|Music,USA,Outros,NA,10353690,8.4,116,Bono,The Edge,Larry Mullen Jr.
A Mighty Heart ,2007,Michael Winterbottom,108,Color,Biography|Drama|History|Thriller|War,USA,A partir de 18 anos,16000000,9172810,6.7,923,Angelina Jolie Pitt,Archie Panjabi,Dan Futterman
Blood and Chocolate ,2007,Katja von Garnier,98,Color,Drama|Fantasy|Horror|Romance,USA,A partir de 13 anos,NA,3525161,5.5,0,Olivier Martinez,Agnes Bruckner,Chris Geere
Funny Games ,2007,Michael Haneke,111,Color,Crime|Drama|Horror|Thriller,USA,A partir de 18 anos,15000000,1294640,6.5,0,Naomi Watts,Siobhan Fallon Hogan,Brady Corbet
The Good Night ,2007,Jake Paltrow,93,Color,Comedy|Drama|Fantasy|Music|Romance,USA,A partir de 18 anos,15000000,20380,5.9,445,Stephen Graham,Gael Le Cornec,Keith Allen
Stomp the Yard ,2007,Sylvain White,109,Color,Drama|Music|Romance,USA,A partir de 13 anos,14000000,61356221,5.2,0,Chris Brown,Laz Alonso,Harry Lennix
I Think I Love My Wife ,2007,Chris Rock,94,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,NA,12550242,5.5,488,Steve Buscemi,Eliza Coupe,Wendell Pierce
This Christmas ,2007,Preston A. Whitmore II,117,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,13000000,49121934,6.1,0,Mekhi Phifer,Chris Brown,Loretta Devine
The Mist ,2007,Frank Darabont,126,Color,Horror,USA,A partir de 18 anos,18000000,25592632,7.2,20000,Toby Jones,Alexa Davalos,Jeffrey DeMunn
Resurrecting the Champ ,2007,Rod Lurie,112,Color,Drama|Sport,USA,A partir de 13 anos,13000000,3169424,6.8,689,Harry Lennix,Kathryn Morris,Peter Coyote
Lars and the Real Girl ,2007,Craig Gillespie,106,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,12000000,5949693,7.4,19000,Ryan Gosling,Kelli Garner,Paul Schneider
Charlie Bartlett ,2007,Jon Poll,97,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,12000000,3950294,7,0,Robert Downey Jr.,Megan Park,Hope Davis
Married Life ,2007,Ira Sachs,91,Color,Crime|Drama|Romance,USA,A partir de 13 anos,12000000,1506998,6.3,314,David Richmond-Peck,Erin Boyes,Timothy Webber
The Life Before Her Eyes ,2007,Vadim Perelman,90,Color,Drama|Mystery|Thriller,USA,A partir de 18 anos,8000000,303439,6.4,1000,Eva Amurri Martino,Lynn Cohen,Brett Cullen
In the Land of Women ,2007,Jon Kasdan,97,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,10000000,11043445,6.5,1000,Kristen Stewart,Elena Anaya,Dustin Milligan
September Dawn ,2007,Christopher Cain,111,Color,Drama|History|Romance|Western,USA,A partir de 18 anos,11000000,1066555,5.8,411,Jon Gries,Taylor Handley,Trent Ford
Saw IV ,2007,Darren Lynn Bousman,96,Color,Horror|Mystery,USA,A partir de 18 anos,10000000,63270259,5.9,0,Costas Mandylor,Shawnee Smith,Angus Macfadyen
Reno 911!: Miami ,2007,Robert Ben Garant,84,Color,Comedy|Crime,USA,A partir de 18 anos,10000000,20339754,5.9,441,Wendi McLendon-Covey,Thomas Lennon,Carlos Alazraqui
The Brothers Solomon ,2007,Bob Odenkirk,93,Color,Comedy,USA,A partir de 18 anos,10000000,900926,5.3,319,Jenna Fischer,Lee Majors,Will Forte
Blonde Ambition ,2007,Scott Marshall,93,Color,Comedy|Romance,USA,A partir de 13 anos,10000000,5561,3.9,160,Drew Fuller,Drew Waters,Larry Miller
White Noise 2: The Light ,2007,Patrick Lussier,99,Color,Drama|Fantasy|Horror|Thriller,USA,A partir de 13 anos,10000000,NA,5.7,509,Teryl Rothery,Craig Fairbrass,Adrian Holmes
Sicko ,2007,Michael Moore,123,Color,Documentary|Drama,USA,A partir de 13 anos,9000000,24530513,8,0,Michael Moore,Tucker Albrizzi,Bill Clinton
The Savages ,2007,Tamara Jenkins,114,Color,Comedy|Drama,USA,A partir de 18 anos,NA,6610326,7.2,0,Philip Seymour Hoffman,David Zayas,Gbenga Akinnagbe
Gracie ,2007,Davis Guggenheim,95,Color,Biography|Drama|Sport,USA,A partir de 13 anos,9000000,2955039,6.2,313,Emma Bell,John Doman,Carly Schroeder
Awake ,2007,Joby Harold,84,Color,Crime|Mystery|Thriller,USA,A partir de 18 anos,8600000,14373825,6.5,0,Hayden Christensen,Fisher Stevens,Denis O'Hare
Brooklyn Rules ,2007,Michael Corrente,99,Color,Crime|Drama,USA,A partir de 18 anos,8000000,398420,6.4,226,Jerry Ferrara,Tony Devon,Alexa Havins
The Death and Life of Bobby Z ,2007,John Herzfeld,97,Color,Action|Crime|Thriller,USA,A partir de 18 anos,22000000,NA,5.9,0,Paul Walker,Olivia Wilde,Jason Flemyng
Hostel: Part II ,2007,Eli Roth,94,Color,Horror,USA,A partir de 18 anos,10000000,17544812,5.4,0,Jay Hernandez,Lauren German,Stanislav Ianevski
Ta Ra Rum Pum ,2007,Siddharth Anand,153,Color,Comedy|Family|Romance,USA,Outros,6000000,872643,5.4,108,Saif Ali Khan,Mary Goggin,Vic Aviles
Spider-Man 3 ,2007,Sam Raimi,156,Color,Action|Adventure|Romance,USA,A partir de 13 anos,258000000,336530303,6.2,0,J.K. Simmons,James Franco,Kirsten Dunst
Juno ,2007,Jason Reitman,96,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,7500000,143492840,7.5,10000,J.K. Simmons,Jennifer Garner,Rainn Wilson
Who's Your Caddy? ,2007,Don Michael Paul,93,Color,Comedy|Sport,USA,A partir de 13 anos,7000000,5694308,2,446,Jeffrey Jones,Faizon Love,Lil' Wayne
High School Musical 2 ,2007,Kenny Ortega,111,Color,Comedy|Drama|Family|Music|Musical|Romance,USA,Outros,7000000,NA,4.8,586,Lucas Grabeel,Corbin Bleu,Olesya Rulin
Daddy Day Camp ,2007,Fred Savage,89,Color,Comedy|Family,USA,Livre,6000000,13235267,2.9,256,Lochlyn Munro,Brian Doyle-Murray,Tamala Jones
The Ten ,2007,David Wain,96,Color,Comedy|Romance,USA,A partir de 18 anos,5250000,766487,5,915,Jon Hamm,Ken Marino,Ron Silver
Redacted ,2007,Brian De Palma,90,Color,Crime|Thriller|War,USA,A partir de 18 anos,5000000,65087,6.2,559,Mike Figueroa,Daniel Stewart Sherman,Kel O'Neill
You Kill Me ,2007,John Dahl,93,Color,Comedy|Crime|Romance|Thriller,USA,A partir de 18 anos,4000000,2426851,6.5,830,Philip Baker Hall,Aaron Hughes,Jayne Eastwood
Purple Violets ,2007,Edward Burns,103,Color,Comedy|Drama|Romance,USA,Outros,4000000,NA,6.6,296,Debra Messing,Rosemarie DeWitt,Peter Jacobson
Diary of the Dead ,2007,George A. Romero,95,Color,Horror,USA,A partir de 18 anos,2000000,952620,5.7,0,Megan Park,Shawn Roberts,Joe Dinicol
Timber Falls ,2007,Tony Giglio,100,Color,Horror|Thriller,USA,A partir de 18 anos,2600000,NA,5.3,254,Brianna Brown,Nick Searcy,Beth Broderick
The Last Sin Eater ,2007,Michael Landon Jr.,117,Color,Drama,USA,A partir de 13 anos,2200000,379643,5.9,285,Henry Thomas,Louise Fletcher,A.J. Buckley
No End in Sight ,2007,Charles Ferguson,102,Color,Documentary|War,USA,Outros,2000000,1430185,8.3,0,Campbell Scott,Dick Cheney,Donald Rumsfeld
Teeth ,2007,Mitchell Lichtenstein,94,Color,Comedy|Fantasy|Horror|Thriller,USA,A partir de 18 anos,NA,347578,5.4,17000,Jess Weixler,Nathan Parsons,John Hensley
Rockaway ,2007,Jeff Crook,90,Color,Action|Crime|Drama|Thriller,USA,A partir de 18 anos,2000000,NA,4.6,44,Nicholas Gonzalez,Mario Cimarro,Ricardo Chavira
Slacker Uprising ,2007,Michael Moore,102,Color,Documentary,USA,Outros,2000000,NA,5.3,69,Michael Moore,Eddie Vedder,Steve Earle
Sublime ,2007,Tony Krantz,113,Color,Horror|Thriller,USA,A partir de 18 anos,1800000,NA,5.3,368,George Newbern,Tom Cavanagh,Cas Anvar
Waitress ,2007,Adrienne Shelly,108,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,2000000,19067631,7.1,0,Lew Temple,Cheryl Hines,Eddie Jemison
Snow Angels ,2007,David Gordon Green,107,Color,Drama|Romance,USA,A partir de 18 anos,NA,402820,6.9,415,Michael Angarano,Connor Paolo,Tom Noonan
My Name Is Bruce ,2007,Bruce Campbell,84,Color,Comedy|Fantasy,USA,A partir de 18 anos,1500000,173066,6.3,0,Ted Raimi,Dan Hicks,Timothy Patrick Quill
Certifiably Jonathan ,2007,James David Pasternak,85,Color,Comedy|Documentary,USA,Outros,1200000,7826,6.2,87,Robin Williams,Sarah Silverman,Jonathan Winters
Juno ,2007,Jason Reitman,96,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,7500000,143492840,7.5,10000,J.K. Simmons,Jennifer Garner,Rainn Wilson
Taxi to the Dark Side ,2007,Alex Gibney,53,Color,Crime|Documentary|War,USA,A partir de 18 anos,1000000,274661,7.7,0,Alex Gibney,George W. Bush,Greg D'Agostino
And Then Came Love ,2007,Richard Schenkman,90,Color,Comedy|Romance,USA,Outros,989000,NA,4.8,42,Vanessa Williams,Mike Colter,Eartha Kitt
The Hammer ,2007,Charles Herman-Wurmfeld,88,Color,Comedy|Romance|Sport,USA,A partir de 18 anos,850000,442638,7.3,337,John Enos III,Rian Bishop,Adam Carolla
Aqua Teen Hunger Force Colon Movie Film for Theaters ,2007,Matt Maiellaro,86,Color,Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi,USA,A partir de 18 anos,750000,5518918,6.9,307,Tina Fey,Fred Armisen,Chris Kattan
Arnolds Park ,2007,Gene Teigland,103,Color,Mystery|Thriller,USA,A partir de 13 anos,600000,23616,5.6,11,Kendyl Joi,Matthew Feeney,Tac Fitzgerald
Finishing the Game: The Search for a New Bruce Lee ,2007,Justin Lin,84,Color,Comedy,USA,Outros,500000,52850,6.2,155,Monique Gabriela Curnen,Jake Sandvig,Joe McQueen
Kiss the Bride ,2007,C. Jay Cox,100,Color,Comedy|Romance,USA,A partir de 18 anos,500000,31937,5.7,60,Tori Spelling,Amber Benson,Garrett M. Brown
The Living Wake ,2007,Sol Tryon,91,Color,Comedy,USA,A partir de 13 anos,500000,12055,6.5,339,Jim Gaffigan,Ann Dowd,Matthew Cowles
Paranormal Activity ,2007,Oren Peli,84,Color,Horror,USA,A partir de 18 anos,15000,107917283,6.3,12000,Micah Sloat,Ashley Palmer,Amber Armstrong
Across the Universe ,2007,Julie Taymor,133,Color,Drama|Fantasy|Musical|Romance,USA,A partir de 13 anos,45000000,24343673,7.4,14000,Jim Sturgess,T.V. Carpio,Robert Clohessy
Shotgun Stories ,2007,Jeff Nichols,92,Color,Drama|Thriller,USA,A partir de 13 anos,NA,45661,7.3,773,Michael Abbott Jr.,Natalie Canerday,Travis Smith
Jesus People ,2007,Jason Naumann,35,Color,Comedy|Short,USA,Outros,NA,NA,6.9,0,Victoria Jackson,Kate Flannery,Tim Bagley
The Man from Earth ,2007,Richard Schenkman,87,Color,Drama|Romance|Sci-Fi,USA,Outros,200000,NA,8,46000,William Katt,John Billingsley,David Lee Smith
The Legend of God's Gun ,2007,Mike Bruce,78,Color,Western,USA,A partir de 18 anos,30000,243768,4.1,13,Joseph Campanella,Kirpatrick Thomas,Christian Anderson
