titulo,ano,diretor,duracao,cor,generos,pais,classificacao,orcamento,receita,nota_imdb,likes_facebook,ator_1,ator_2,ator_3
Hotel Transylvania ,2012,Genndy Tartakovsky,91,Color,Animation|Comedy|Family|Fantasy,USA,Livre,85000000,148313048,7.1,28000,Steve Buscemi,Adam Sandler,Jon Lovitz
Safe House ,2012,Daniel Espinosa,115,Color,Action|Crime|Mystery|Thriller,USA,A partir de 18 anos,85000000,126149655,6.8,19000,Denzel Washington,Ryan Reynolds,Sam Shepard
Mirror Mirror ,2012,Tarsem Singh,106,Color,Adventure|Comedy|Drama|Family|Fantasy,USA,Livre,85000000,64933670,5.6,18000,Julia Roberts,Nathan Lane,Danny Woodburn
The Hunger Games ,2012,Gary Ross,142,Color,Adventure|Drama|Sci-Fi|Thriller,USA,A partir de 13 anos,78000000,407999255,7.3,140000,Jennifer Lawrence,Josh Hutcherson,Anthony Reynolds
Journey 2: The Mysterious Island ,2012,Brad Peyton,94,Color,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,USA,Livre,79000000,103812241,5.8,0,Josh Hutcherson,Dwayne Johnson,Kristin Davis
Underworld: Awakening ,2012,Måns Mårlind,88,Color,Action|Fantasy|Horror,USA,A partir de 18 anos,70000000,62321039,6.4,24000,Theo James,Stephen Rea,Sandrine Holt
Rock of Ages ,2012,Adam Shankman,136,Color,Comedy|Drama|Musical|Romance,USA,A partir de 13 anos,75000000,38509342,5.9,33000,James Martin Kelly,Shane Hartline,Celina Beach
Abraham Lincoln: Vampire Hunter ,2012,Timur Bekmambetov,105,Color,Action|Fantasy|Horror,USA,A partir de 18 anos,69000000,37516013,5.9,98000,Rufus Sewell,Dominic Cooper,Benjamin Walker
Lincoln ,2012,Steven Spielberg,150,Color,Biography|Drama|History|War,USA,A partir de 13 anos,65000000,182204440,7.4,71000,Joseph Gordon-Levitt,Hal Holbrook,Bruce McGill
Les Misérables ,2012,Tom Hooper,158,Color,Drama|Musical|Romance,USA,A partir de 13 anos,61000000,148775460,7.6,144000,Hugh Jackman,Eddie Redmayne,Anne Hathaway
The Dictator ,2012,Larry Charles,99,Color,Comedy|Romance,USA,A partir de 18 anos,65000000,59617068,6.4,59000,Sayed Badreya,Aasif Mandvi,Horatio Sanz
This Means War ,2012,McG,103,Color,Action|Comedy|Romance,USA,A partir de 13 anos,65000000,54758461,6.3,18000,Tom Hardy,Abigail Spencer,Warren Christie
Jack Reacher ,2012,Christopher McQuarrie,130,Color,Action|Crime|Mystery|Thriller,USA,A partir de 13 anos,60000000,80033643,7,38000,Tom Cruise,Robert Duvall,David Oyelowo
ParaNorman ,2012,Chris Butler,92,Color,Adventure|Animation|Comedy|Family|Fantasy,USA,Livre,60000000,55994557,7,12000,Anna Kendrick,Kodi Smit-McPhee,Elaine Stritch
Trouble with the Curve ,2012,Robert Lorenz,111,Color,Drama|Sport,USA,A partir de 13 anos,NA,35754555,6.8,11000,Clint Eastwood,Ed Lauter,Bob Gunton
The Avengers ,2012,Joss Whedon,173,Color,Action|Adventure|Sci-Fi,USA,A partir de 13 anos,220000000,623279547,8.1,123000,Chris Hemsworth,Robert Downey Jr.,Scarlett Johansson
Red Tails ,2012,Anthony Hemingway,125,Color,Action|Adventure|Drama|History|War,USA,A partir de 13 anos,58000000,49875589,5.9,0,David Oyelowo,Nate Parker,Tristan Mack Wilds
That's My Boy ,2012,Sean Anders,116,Color,Comedy,USA,A partir de 18 anos,70000000,36931089,5.6,12000,Adam Sandler,Leighton Meester,Will Forte
The Watch ,2012,Akiva Schaffer,102,Color,Action|Comedy|Sci-Fi,USA,A partir de 18 anos,68000000,34350553,5.7,15000,Will Forte,Nicholas Braun,Rosemarie DeWitt
Bullet to the Head ,2012,Walter Hill,92,Color,Action|Thriller,USA,A partir de 18 anos,55000000,9483821,5.7,10000,Sylvester Stallone,Jason Momoa,Jon Seda
Zero Dark Thirty ,2012,Kathryn Bigelow,157,Color,Drama|History|Thriller,USA,A partir de 18 anos,40000000,95720716,7.4,39000,Jennifer Ehle,Harold Perrineau,Parker Sawyers
Ted ,2012,Seth MacFarlane,112,Color,Comedy|Fantasy,USA,A partir de 18 anos,50000000,218628680,7,74000,Mila Kunis,Seth MacFarlane,Tom Skerritt
American Reunion ,2012,Jon Hurwitz,113,Color,Comedy,USA,A partir de 18 anos,50000000,56724080,6.7,39000,Alyson Hannigan,Dania Ramirez,Natasha Lyonne
Savages ,2012,Oliver Stone,141,Black and White,Crime|Drama|Thriller,USA,A partir de 18 anos,45000000,47307550,6.5,28000,Demián Bichir,Shea Whigham,Gary Stretch
Foodfight! ,2012,Lawrence Kasanoff,91,Color,Action|Animation|Comedy|Family|Fantasy,USA,Livre,65000000,NA,1.7,0,Jerry Stiller,Larry Miller,Harvey Fierstein
Argo ,2012,Ben Affleck,130,Color,Biography|Drama|History|Thriller,USA,A partir de 18 anos,44500000,136019448,7.7,89000,Clea DuVall,Scoot McNairy,Tate Donovan
21 Jump Street ,2012,Phil Lord,109,Color,Action|Comedy|Crime,USA,A partir de 18 anos,42000000,138447667,7.2,39000,Channing Tatum,Dax Flame,Rob Riggle
Here Comes the Boom ,2012,Frank Coraci,105,Color,Action|Comedy|Sport,USA,Livre,42000000,45290318,6.5,17000,Salma Hayek,Reggie Lee,Charice
One for the Money ,2012,Julie Anne Robinson,91,Color,Action|Comedy|Crime|Romance|Thriller,USA,A partir de 13 anos,40000000,26404753,5.3,19000,Fisher Stevens,Debbie Reynolds,Patrick Fischler
Man on a Ledge ,2012,Asger Leth,102,Color,Action|Crime|Thriller,USA,A partir de 13 anos,42000000,18600911,6.6,11000,Robert Clohessy,Mandy Gonzalez,J. Smith-Cameron
The Odd Life of Timothy Green ,2012,Peter Hedges,105,Color,Comedy|Drama|Family|Fantasy,USA,Livre,25000000,51853450,6.6,11000,Jennifer Garner,Odeya Rush,Common
The Guilt Trip ,2012,Anne Fletcher,95,Color,Comedy|Drama,USA,A partir de 13 anos,40000000,37101011,5.8,0,Miriam Margolyes,Tom Virtue,Julene Renee
Big Miracle ,2012,Ken Kwapis,107,Color,Biography|Drama|Romance,USA,Livre,40000000,20113965,6.5,0,Ted Danson,Tim Blake Nelson,Andrew Daly
A Thousand Words ,2012,Brian Robbins,91,Color,Comedy|Drama,USA,A partir de 13 anos,40000000,18438149,5.9,0,John Gatins,Lou Saliba,Greg Collins
Frankenweenie ,2012,Tim Burton,87,Black and White,Animation|Comedy|Family|Horror|Sci-Fi,USA,Livre,39000000,35287788,7,25000,Martin Landau,Catherine O'Hara,Atticus Shaffer
The Master ,2012,Paul Thomas Anderson,144,Color,Drama,USA,A partir de 18 anos,32000000,16377274,7.1,27000,Mike Howard,Jeffrey W. Jenkins,Bruce Goodchild
What to Expect When You're Expecting ,2012,Kirk Jones,110,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,40000000,41102171,5.7,14000,Anna Kendrick,Dennis Quaid,Thomas Lennon
This Is 40 ,2012,Judd Apatow,134,Color,Comedy,USA,A partir de 18 anos,35000000,67523385,6.2,18000,Charlyne Yi,Maude Apatow,Mackenzie Aladjem
Alex Cross ,2012,Rob Cohen,101,Color,Action|Crime|Mystery|Thriller,USA,A partir de 13 anos,35000000,25863915,5.1,11000,Cicely Tyson,Chad Lindberg,Carmen Ejogo
Premium Rush ,2012,David Koepp,91,Color,Action|Crime|Thriller,USA,A partir de 13 anos,35000000,20275446,6.5,20000,Joseph Gordon-Levitt,Dania Ramirez,Aasif Mandvi
Stolen ,2012,Simon West,96,Color,Action|Crime|Drama|Thriller,USA,A partir de 18 anos,35000000,183125,5.5,0,Nicolas Cage,Mark Valley,Sami Gayle
Playing for Keeps ,2012,Gabriele Muccino,105,Color,Comedy|Romance|Sport,USA,A partir de 13 anos,35000000,13101142,5.7,0,Gerard Butler,Dennis Quaid,Judy Greer
Step Up Revolution ,2012,Scott Speer,99,Color,Drama|Music|Romance,USA,A partir de 13 anos,33000000,35057332,6.5,19000,Ryan Guzman,Stephen Boss,Misha Gabriel Hamilton
Safe ,2012,Boaz Yakin,94,Color,Action|Crime|Thriller,USA,A partir de 18 anos,30000000,17120019,6.5,12000,Jason Statham,Reggie Lee,Robert John Burke
Wanderlust ,2012,David Wain,98,Color,Comedy,USA,A partir de 18 anos,NA,17225675,5.6,0,Justin Theroux,Lauren Ambrose,Joe Lo Truglio
Flight ,2012,Robert Zemeckis,138,Color,Drama|Thriller,USA,A partir de 18 anos,31000000,93749203,7.3,64000,Denzel Washington,Bruce Greenwood,Nadine Velazquez
The Vow ,2012,Michael Sucsy,104,Color,Drama|Romance,USA,A partir de 13 anos,30000000,125014030,6.8,32000,Channing Tatum,Lucas Bryant,Dillon Casey
Looper ,2012,Rian Johnson,119,Color,Action|Crime|Drama|Sci-Fi|Thriller,USA,A partir de 18 anos,30000000,66468315,7.4,75000,Joseph Gordon-Levitt,Bruce Willis,Tracie Thoms
Hope Springs ,2012,David Frankel,100,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,30000000,63536011,6.3,0,Meryl Streep,Steve Carell,Jean Smart
The Three Stooges ,2012,Bobby Farrelly,92,Color,Comedy,USA,Livre,NA,44328238,5.1,13000,Kate Upton,Larry David,Sean Hayes
The Cabin in the Woods ,2012,Drew Goddard,95,Color,Fantasy|Horror|Mystery|Thriller,USA,A partir de 18 anos,30000000,42043633,7,66000,Chris Hemsworth,Bradley Whitford,Kristen Connolly
The Five-Year Engagement ,2012,Nicholas Stoller,131,Color,Comedy|Romance,USA,A partir de 18 anos,30000000,28644770,6.2,11000,Alison Brie,Jacki Weaver,David Paymer
Joyful Noise ,2012,Todd Graff,118,Color,Comedy|Music,USA,A partir de 13 anos,25000000,30920167,5.7,0,Dolly Parton,Jeremy Jordan,Jesse L. Martin
The Raven ,2012,James McTeigue,110,Color,Crime|Mystery|Thriller,USA,A partir de 18 anos,26000000,16005978,6.4,35000,Pam Ferris,Dave Legeno,Kevin McNally
Parental Guidance ,2012,Andy Fickman,105,Color,Comedy|Family,USA,Livre,25000000,77264926,6.1,0,Bailee Madison,Gedde Watanabe,Tom Everett Scott
The Lucky One ,2012,Scott Hicks,101,Color,Drama|Romance,USA,A partir de 13 anos,25000000,60443237,6.5,29000,Blythe Danner,Riley Thomas Stewart,Jay R. Ferguson
Contraband ,2012,Baltasar Kormákur,109,Color,Action|Crime|Drama|Thriller,USA,A partir de 18 anos,25000000,66489425,6.5,0,J.K. Simmons,David O'Hara,Lukas Haas
The Possession ,2012,Ole Bornedal,92,Color,Horror|Thriller,USA,A partir de 13 anos,14000000,49122319,5.9,17000,Kyra Sedgwick,Madison Davenport,Natasha Calis
Cirque du Soleil: Worlds Away ,2012,Andrew Adamson,91,Color,Fantasy,USA,Livre,NA,12495865,6.8,0,Dallas Barnett,Erica Linz,Igor Zaripov
Diary of a Wimpy Kid: Dog Days ,2012,David Bowers,94,Color,Comedy|Family,USA,Livre,22000000,49002815,6.4,0,Zachary Gordon,Rachael Harris,Karan Brar
Hit and Run ,2012,David Palmer,100,Color,Action|Comedy|Romance,USA,A partir de 18 anos,2000000,13746550,6.1,0,Bradley Cooper,Tom Arnold,Beau Bridges
To Rome with Love ,2012,Woody Allen,112,Color,Comedy|Romance,USA,A partir de 18 anos,17000000,16684352,6.3,18000,Ornella Muti,Judy Davis,Alessandra Mastronardi
Silver Linings Playbook ,2012,David O. Russell,122,Color,Comedy|Drama|Romance,USA,A partir de 18 anos,21000000,132088910,7.8,117000,Jennifer Lawrence,Robert De Niro,Bradley Cooper
Madea's Witness Protection ,2012,Tyler Perry,114,Color,Comedy|Crime|Drama,USA,A partir de 13 anos,20000000,65623128,4.8,0,John Amos,Tom Arnold,Romeo Miller
Chasing Mavericks ,2012,Michael Apted,116,Color,Biography|Drama|Sport,USA,Livre,20000000,6002756,7.2,13000,Gerard Butler,Abigail Spencer,Leven Rambin
The Cold Light of Day ,2012,Mabrouk El Mechri,93,Color,Action|Thriller,USA,A partir de 13 anos,20000000,3749061,4.9,0,Henry Cavill,Bruce Willis,Óscar Jaenada
The Oogieloves in the Big Balloon Adventure ,2012,Matthew Diamond,88,Color,Adventure|Family|Fantasy|Musical,USA,Outros,20000000,1064277,6.7,831,Chazz Palminteri,Garrett Clayton,Toni Braxton
Won't Back Down ,2012,Daniel Barnz,121,Color,Drama,USA,Livre,NA,5308553,6.4,0,Holly Hunter,Rosie Perez,Dante Brown
Pitch Perfect ,2012,Jason Moore,112,Color,Comedy|Music|Romance,USA,A partir de 13 anos,17000000,64998368,7.2,36000,Anna Kendrick,Hana Mae Lee,Ben Platt
The Apparition ,2012,Todd Lincoln,83,Color,Horror|Thriller,USA,A partir de 13 anos,17000000,4930798,4.1,0,Julianna Guill,Rick Gomez,Tim Williams
Moonrise Kingdom ,2012,Wes Anderson,94,Color,Adventure|Comedy|Drama|Romance,USA,A partir de 13 anos,16000000,45507053,7.8,71000,Bruce Willis,Bill Murray,Bob Balaban
Vamps ,2012,Amy Heckerling,92,Color,Comedy|Horror|Romance,USA,A partir de 13 anos,16000000,2964,5.1,0,Taylor Negron,Justin Kirk,Ivan Sergei
End of Watch ,2012,David Ayer,109,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,7000000,40983001,7.7,38000,Jake Gyllenhaal,Anna Kendrick,America Ferrera
The Place Beyond the Pines ,2012,Derek Cianfrance,140,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,15000000,21383298,7.3,47000,Ryan Gosling,Ben Mendelsohn,Angelo Anthony Pizza
Killing Them Softly ,2012,Andrew Dominik,97,Color,Crime|Thriller,USA,A partir de 18 anos,15000000,14938570,6.2,20000,Brad Pitt,Sam Shepard,Ben Mendelsohn
The Man with the Iron Fists ,2012,RZA,107,Color,Action,USA,A partir de 18 anos,15000000,15608545,5.4,29000,Rick Yune,RZA,Daniel Wu
Promised Land ,2012,Gus Van Sant,106,Color,Drama,USA,A partir de 18 anos,15000000,7556708,6.6,10000,Matt Damon,Hal Holbrook,Terry Kinney
The Possession ,2012,Ole Bornedal,92,Color,Horror|Thriller,USA,A partir de 13 anos,14000000,49122319,5.9,17000,Kyra Sedgwick,Madison Davenport,Natasha Calis
Good Deeds ,2012,Tyler Perry,110,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,NA,35010192,5.4,0,Eddie Cibrian,Phylicia Rashad,Jamie Kennedy
Fun Size ,2012,Josh Schwartz,86,Color,Adventure|Comedy,USA,A partir de 13 anos,14000000,9402410,5.4,0,Thomas McDonell,Jackson Nicoll,Osric Chau
The Perks of Being a Wallflower ,2012,Stephen Chbosky,102,Color,Drama|Romance,USA,A partir de 13 anos,13000000,17738570,8,131000,Logan Lerman,Ezra Miller,Kate Walsh
Think Like a Man ,2012,Tim Story,122,Color,Comedy|Romance,USA,A partir de 13 anos,12000000,91547205,6.6,0,Chris Brown,Romany Malco,Regina Hall
Act of Valor ,2012,Mike McCoy,110,Color,Action|Adventure|Drama|Thriller|War,USA,A partir de 18 anos,12000000,70011073,6.5,15000,Alex Veadov,Jason Cottle,Rorke Denver
Chronicle ,2012,Josh Trank,89,Color,Drama|Sci-Fi|Thriller,USA,A partir de 13 anos,12000000,64572496,7.1,32000,Michael Kelly,Alex Russell,Ashley Hinshaw
Project X ,2012,Nima Nourizadeh,93,Color,Comedy|Crime,USA,A partir de 18 anos,12000000,54724272,6.7,29000,Dax Flame,Kirby Bliss Blanton,Oliver Cooper
Katy Perry: Part of Me ,2012,Dan Cutforth,93,Color,Documentary|Music,USA,Livre,12000000,25240988,5.9,0,Lexie Contursi,Ashley Ashida Dixon,Anthony Burrell
Arbitrage ,2012,Nicholas Jarecki,107,Color,Drama|Thriller,USA,A partir de 18 anos,12000000,7918283,6.6,0,Nate Parker,Curtiss Cook,Reg E. Cathey
Darling Companion ,2012,Lawrence Kasdan,103,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,NA,793352,5.1,0,Dianne Wiest,Mark Duplass,Sam Shepard
LOL ,2012,Lisa Azuelos,97,Color,Comedy|Drama|Romance,USA,A partir de 13 anos,11000000,NA,4.3,18000,Nora Dunn,Lina Esco,Alix Freihage
Sparkle ,2012,Salim Akil,116,Color,Drama|Music,USA,A partir de 13 anos,17000000,24397469,5.7,0,Omari Hardwick,Curtis Armstrong,Mike Epps
Mud ,2012,Jeff Nichols,130,Color,Drama,USA,A partir de 13 anos,10000000,21589307,7.4,27000,Matthew McConaughey,Tye Sheridan,Sam Shepard
Seeking a Friend for the End of the World ,2012,Lorene Scafaria,101,Black and White,Adventure|Comedy|Drama|Romance|Sci-Fi,USA,A partir de 18 anos,10000000,6619173,6.7,25000,Steve Carell,Mark Moses,Rob Huebel
The Collection ,2012,Marcus Dunstan,82,Color,Action|Horror|Thriller,USA,A partir de 18 anos,10000000,6842058,6.1,14000,Daniel Sharman,Johanna Braddy,Lee Tergesen
Atlas Shrugged II: The Strike ,2012,John Putch,111,Color,Drama|Mystery|Sci-Fi,USA,A partir de 13 anos,10000000,3333823,5.5,0,Robert Picardo,Diedrich Bader,Esai Morales
The Iceman ,2012,Ariel Vromen,106,Color,Biography|Crime|Drama,USA,A partir de 18 anos,10000000,1939441,6.9,20000,Chris Evans,James Franco,Robert Davi
Magic Mike ,2012,Steven Soderbergh,110,Color,Comedy|Drama,USA,A partir de 18 anos,7000000,113709992,6.1,54000,Channing Tatum,Alex Pettyfer,Matthew McConaughey
The Words ,2012,Brian Klugman,102,Color,Drama|Mystery|Romance|Thriller,USA,A partir de 13 anos,6000000,11434867,7.1,21000,J.K. Simmons,Bradley Cooper,Olivia Wilde
Casa de mi Padre ,2012,Matt Piedmont,84,Color,Comedy|Western,USA,A partir de 18 anos,6000000,5895238,5.5,9000,Will Ferrell,Adrian Martinez,Luis E. Carazo
Deadfall ,2012,Stefan Ruzowitzky,95,Color,Crime|Drama|Thriller,USA,A partir de 18 anos,12000000,65804,6.3,0,Charlie Hunnam,Olivia Wilde,Sissy Spacek
Freaky Deaky ,2012,Charles Matthau,90,NA,Comedy|Crime|Thriller,USA,A partir de 18 anos,6000000,NA,6.5,0,Billy Burke,Michael Jai White,Bill Duke
Trade of Innocents ,2012,Christopher M. Bessette,88,Color,Drama|Thriller,USA,A partir de 13 anos,NA,15059,5.4,543,Mira Sorvino,John Billingsley,Trieu Tran
Paranormal Activity 4 ,2012,Henry Joost,96,Color,Horror,USA,A partir de 18 anos,5000000,53884821,4.6,26000,Matt Shively,Brendon Eggertsen,Alisha Boe
Spring Breakers ,2012,Harmony Korine,94,Color,Crime|Drama,USA,A partir de 18 anos,5000000,14123773,5.3,25000,James Franco,Heather Morris,Rachel Korine
Should've Been Romeo ,2012,Marc Bennett,NA,Color,Comedy|Drama,USA,Outros,5000000,NA,6.7,35,Michael Rapaport,Natasha Henstridge,Costas Mandylor
No Vacancy ,2012,Chris Stokes,81,Color,Horror,USA,A partir de 18 anos,4000000,NA,4.2,531,Kristen Quintrall,Rachel Sterling,Black Thomas
How to Fall in Love ,2012,Mark Griffiths,84,Color,Comedy|Romance,USA,Outros,4000000,NA,6.3,170,Eric Mabius,Gina Holden,Brooke D'Orsay
The Watch ,2012,Akiva Schaffer,102,Color,Action|Comedy|Sci-Fi,USA,A partir de 18 anos,68000000,34350553,5.7,15000,Will Forte,Nicholas Braun,Rosemarie DeWitt
Day One ,2012,Nathan Frankowski,102,Color,Biography|Drama|Music,USA,A partir de 13 anos,3400000,NA,6.6,0,Corbin Bleu,Rus Blackwell,Luis Antonio
Sinister ,2012,Scott Derrickson,110,Color,Horror|Mystery,USA,A partir de 18 anos,3000000,48056940,6.8,58000,Danielle Kotch,Victoria Leigh,James Ransone
Frances Ha ,2012,Noah Baumbach,86,Black and White,Comedy|Drama|Romance,USA,A partir de 18 anos,NA,4063238,7.4,11000,Greta Gerwig,Grace Gummer,Vanessa Ray
Bachelorette ,2012,Leslye Headland,87,Color,Comedy|Romance,USA,A partir de 18 anos,3000000,418268,5.3,0,Kirsten Dunst,Adam Scott,Andrew Rannells
Tim and Eric's Billion Dollar Movie ,2012,Tim Heidecker,93,Color,Comedy,USA,A partir de 18 anos,3000000,200803,5.3,0,Michael Gross,William Atherton,Bob Ross
2016: Obama's America ,2012,Dinesh D'Souza,87,Color,Documentary,USA,Livre,2500000,33349949,5.1,0,Barack Obama,Zackary Steven Graham,Dinesh D'Souza
Robot & Frank ,2012,Jake Schreier,89,Color,Comedy|Crime|Drama|Sci-Fi,USA,A partir de 13 anos,2500000,3325638,7.1,13000,Frank Langella,Joshua Ormond,Ana Gasteyer
Supercapitalist ,2012,Simon Yin,102,Color,Thriller,USA,Outros,NA,13220,3.9,115,Paul Sheehan,Linus Roache,Kathy Uyen
Small Apartments ,2012,Jonas Åkerlund,96,NA,Comedy|Crime|Drama,USA,A partir de 18 anos,2000000,NA,6.1,0,Noel Gugliemi,Saffron Burrows,Matt Lucas
The Ghastly Love of Johnny X ,2012,Paul Bunnell,106,Black and White,Comedy|Fantasy|Musical|Sci-Fi,USA,Outros,2000000,2436,5.7,655,Kate Maberly,Kevin McCarthy,Paul Williams
Beasts of the Southern Wild ,2012,Benh Zeitlin,93,Color,Drama|Fantasy,USA,A partir de 13 anos,1800000,12784397,7.3,31000,Quvenzhané Wallis,Gina Montana,Dwight Henry
Dysfunctional Friends ,2012,Corey Grant,111,Color,Comedy|Drama,USA,Outros,1800000,NA,5.4,569,Christian Keyes,Essence Atkins,Tatyana Ali
The Lords of Salem ,2012,Rob Zombie,101,Color,Drama|Fantasy|Horror|Thriller,USA,A partir de 18 anos,2500000,1163508,5.1,15000,Sid Haig,Dee Wallace,Michael Berryman
Jack Reacher ,2012,Christopher McQuarrie,130,Color,Action|Crime|Mystery|Thriller,USA,A partir de 13 anos,60000000,80033643,7,38000,Tom Cruise,Robert Duvall,David Oyelowo
Filly Brown ,2012,Youssef Delara,80,Color,Drama|Music,USA,A partir de 18 anos,427000,2833383,5.7,0,Noel Gugliemi,Jenni Rivera,Jorge Diaz
Blue Like Jazz ,2012,Steve Taylor,108,Color,Comedy|Drama,USA,A partir de 13 anos,1200000,594904,6,0,Jason Marsden,Marshall Allman,Eric Lange
Chernobyl Diaries ,2012,Bradley Parker,86,Color,Horror|Mystery|Sci-Fi|Thriller,USA,A partir de 18 anos,1000000,18112929,5,24000,Jesse McCartney,Ingrid Bolsø Berdal,Jonathan Sadowski
The Devil Inside ,2012,William Brent Bell,83,Color,Horror,USA,A partir de 18 anos,1000000,53245055,4.2,12000,Fernanda Andrade,Claudiu Trandafir,Brian Johnson
The Sessions ,2012,Ben Lewin,95,Color,Biography|Comedy|Drama|Romance,USA,A partir de 18 anos,1000000,5997134,7.2,11000,W. Earl Brown,Adam Arkin,Rhea Perlman
Hardflip ,2012,Johnny Remo,112,Color,Action|Drama,USA,A partir de 13 anos,1000000,96734,5.6,706,Matthew Ziff,Randy Wayne,Raquel Elizabeth Ames
Snow White: A Deadly Summer ,2012,David DeCoteau,83,Color,Horror,USA,A partir de 13 anos,1000000,NA,2.2,150,Maureen McCormick,Shanley Caswell,Tim Abell
Black Rock ,2012,Katie Aselton,83,Color,Horror|Thriller,USA,A partir de 18 anos,NA,NA,4.7,0,Katie Aselton,Anslem Richardson,Jay Paulson
